id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9505.11,1.0,6265890000.0,160742692666,16911187.0,16911187.0,21000000.0,0.2,5.0,-16.91,1520695765,1
ethereum,Ethereum,ETH,2,739.821,0.0782731,1755010000.0,72578079335.0,98102216.0,98102216.0,,0.03,5.73,-14.24,1520695753,1
ripple,Ripple,XRP,3,0.83671,0.00008852,552661000.0,32708631095.0,39091956706.0,99992520283.0,100000000000,-0.1,1.14,-7.98,1520695741,1
bitcoin-cash,Bitcoin Cash,BCH,4,1085.85,0.114883,432602000.0,18470444231.0,17010125.0,17010125.0,21000000.0,0.93,9.71,-15.08,1520695751,1
litecoin,Litecoin,LTC,5,189.927,0.0200943,773648000.0,10553601009.0,55566618.0,55566618.0,84000000.0,0.43,6.33,-10.97,1520695741,1
neo,NEO,NEO,6,92.5145,0.00978803,149359000.0,6013442500.0,65000000.0,100000000.0,100000000.0,-0.25,3.71,-25.91,1520695747,1
cardano,Cardano,ADA,7,0.224425,0.00002374,155397000.0,5818682805.0,25927070538.0,31112483745.0,45000000000.0,1.0,7.85,-24.67,1520695754,1
stellar,Stellar,XLM,8,0.311814,0.00003299,25465500.0,5768065814.0,18498418332.0,103748462367,,-0.61,4.78,-3.43,1520695743,1
eos,EOS,EOS,9,6.29827,0.00066636,336747000.0,4533417010.0,719787658.0,900000000.0,1000000000.0,0.34,8.42,-22.18,1520695751,1
monero,Monero,XMR,10,285.309,0.0301856,94532800.0,4510499289.0,15809173.0,15809173.0,,0.4,6.55,-19.31,1520695742,1
dash,Dash,DASH,11,515.159,0.0545038,100397000.0,4089223892.0,7937790.0,7937790.0,18900000.0,-0.07,10.82,-15.48,1520695741,1
iota,IOTA,MIOTA,12,1.43928,0.00015228,35276000.0,4000522346.0,2779530283.0,2779530283.0,2779530283.0,-0.15,8.62,-23.24,1520695750,1
nem,NEM,XEM,13,0.354254,0.00003748,28015900.0,3188286000.0,8999999999.0,8999999999.0,,-0.33,6.97,-9.81,1520695744,1
tron,TRON,TRX,14,0.0376616,0.00000398,281639000.0,2476182126.0,65748192475.0,100000000000,,0.12,9.3,-23.1,1520695753,1
ethereum-classic,Ethereum Classic,ETC,15,22.3123,0.00236065,302895000.0,2240405420.0,100411227.0,100411227.0,,-0.3,3.46,-24.48,1520695746,1
tether,Tether,USDT,16,1.00254,0.00010607,2429270000.0,2222772351.0,2217140814.0,2280109970.0,,-0.06,0.12,0.37,1520695745,1
vechain,VeChain,VEN,17,3.85869,0.00040825,75044100.0,1856783001.0,481195173.0,873378637.0,,-0.4,8.92,-14.54,1520695752,1
nano,Nano,NANO,18,12.7786,0.00135197,81501100.0,1702726589.0,133248289.0,133248289.0,133248290.0,1.99,24.57,-15.65,1520695750,1
lisk,Lisk,LSK,19,15.429,0.00163238,20487000.0,1584120331.0,102671614.0,118888260.0,,-0.16,3.2,-18.77,1520695746,1
omisego,OmiseGO,OMG,20,14.7317,0.00155862,54395500.0,1503260260.0,102042552.0,140245398.0,,1.29,13.14,-18.57,1520695751,1
bitcoin-gold,Bitcoin Gold,BTG,21,86.8923,0.00919321,20956200.0,1466090209.0,16872499.0,16972499.0,21000000.0,-0.06,5.45,-22.41,1520695755,1
qtum,Qtum,QTUM,22,19.5911,0.00207274,133192000.0,1448540074.0,73938680.0,100438680.0,,0.58,3.05,-24.61,1520695749,1
zcash,Zcash,ZEC,23,315.368,0.033366,61138200.0,1087836292.0,3449419.0,3449419.0,,0.39,4.1,-20.01,1520695747,1
icon,ICON,ICX,24,2.76297,0.00029232,13171700.0,1066900182.0,386142514.0,400230000.0,,0.09,10.27,-25.55,1520695755,1
binance-coin,Binance Coin,BNB,25,8.27089,0.00087506,43483400.0,818933902.0,99014000.0,197192382.0,,0.15,6.21,-19.43,1520695751,1
digixdao,DigixDAO,DGD,26,369.744,0.0391189,22562900.0,739488000.0,2000000.0,2000000.0,,-1.08,10.28,-21.78,1520695746,1
steem,Steem,STEEM,27,2.60037,0.00027512,3596690.0,655821896.0,252203300.0,269177394.0,,0.39,6.01,-25.89,1520695747,1
bytecoin-bcn,Bytecoin,BCN,28,0.00344573,0.00000036,4346260.0,633235655.0,183774020383,183774020383,184470000000,0.59,5.57,-19.24,1520695742,1
populous,Populous,PPT,29,17.0715,0.00180617,3596570.0,631714245.0,37004027.0,53252246.0,53252246.0,-0.84,17.06,-18.21,1520695751,1
waves,Waves,WAVES,30,5.97462,0.00063211,20760400.0,597462000.0,100000000.0,100000000.0,,-0.45,1.98,-13.05,1520695746,1
verge,Verge,XVG,31,0.0402253,0.00000426,12542400.0,591122258.0,14695285265.0,14695285265.0,16555000000.0,0.24,10.13,-30.1,1520695743,1
stratis,Stratis,STRAT,32,5.76099,0.00060951,5505020.0,569020674.0,98771335.0,98771335.0,,-0.58,5.38,-31.78,1520695747,1
maker,Maker,MKR,33,842.808,0.0891691,1768250.0,521047310.0,618228.0,1000000.0,,-0.48,3.99,-16.31,1520695749,1
rchain,RChain,RHOC,34,1.44301,0.00015267,748769.0,518631174.0,359409272.0,870663574.0,1000000000.0,-0.66,7.22,-21.05,1520695754,1
status,Status,SNT,35,0.145265,0.00001537,29973100.0,504139827.0,3470483788.0,6804870174.0,,-0.26,1.02,-8.96,1520695751,1
dogecoin,Dogecoin,DOGE,36,0.00427564,0.00000045,11600800.0,485415118.0,113530399613,113530399613,,-0.13,6.98,-22.29,1520695741,1
siacoin,Siacoin,SC,37,0.0140167,0.00000148,3407720.0,462713491.0,33011585565.0,33011585565.0,,0.2,5.91,-32.13,1520695745,1
bitshares,BitShares,BTS,38,0.174421,0.00001845,9106630.0,455312067.0,2610420000.0,2610420000.0,3600570502.0,0.04,7.11,-21.64,1520695742,1
decred,Decred,DCR,39,64.366,0.00680992,621830.0,444563937.0,6906813.0,7326813.0,21000000.0,-0.57,8.76,-20.43,1520695746,1
aeternity,Aeternity,AE,40,1.88428,0.00019936,2422480.0,439075815.0,233020472.0,273685830.0,,0.07,3.42,-18.56,1520695750,1
waltonchain,Waltonchain,WTC,41,16.564,0.00175247,8466280.0,412413420.0,24898178.0,70000000.0,100000000.0,-0.35,6.81,-15.08,1520695752,1
augur,Augur,REP,42,36.9842,0.00391293,2758980.0,406826200.0,11000000.0,11000000.0,,-0.63,2.76,-21.45,1520695745,1
0x,0x,ZRX,43,0.721028,0.00007628,6345260.0,372558835.0,516705086.0,1000000000.0,,4.99,18.65,-22.58,1520695752,1
komodo,Komodo,KMD,44,3.56252,0.00037692,1413670.0,370253048.0,103930097.0,103930097.0,,-0.32,10.37,-24.03,1520695748,1
bytom,Bytom,BTM,45,0.365735,0.00003869,20079900.0,360980445.0,987000000.0,1407000000.0,,-0.23,6.23,-8.25,1520695752,1
veritaseum,Veritaseum,VERI,46,175.697,0.0185887,504060.0,357832494.0,2036645.0,100000000.0,,-1.45,0.25,-26.15,1520695750,1
electroneum,Electroneum,ETN,47,0.0542099,0.00000574,1428330.0,346061640.0,6383735078.0,6383735078.0,21000000000.0,0.85,7.37,-25.7,1520695756,1
ark,Ark,ARK,48,3.36088,0.00035558,969449.0,339931193.0,101143508.0,132393508.0,,-0.04,7.3,-23.36,1520695749,1
kucoin-shares,KuCoin Shares,KCS,49,3.37704,0.00035729,767882.0,307456109.0,91043076.0,181043076.0,,0.25,14.92,-16.47,1520695755,1
cryptonex,Cryptonex,CNX,50,6.80507,0.00071998,169154.0,307297451.0,45157133.0,106594759.0,210000000.0,0.12,11.6,-14.17,1520695754,1
zilliqa,Zilliqa,ZIL,51,0.0463882,0.00000491,24137900.0,306409228.0,6605326966.0,12600000000.0,,-1.41,22.41,0.51,1520695759,1
ardor,Ardor,ARDR,52,0.304098,0.00003217,4627300.0,303793748.0,998999495.0,998999495.0,998999495.0,0.63,2.88,-28.06,1520695747,1
syscoin,Syscoin,SYS,53,0.542019,0.00005735,1569700.0,288080040.0,531494358.0,531494358.0,888000000.0,-0.42,4.98,-23.35,1520695742,1
dragonchain,Dragonchain,DRGN,54,1.18194,0.00012505,1989030.0,281800428.0,238421940.0,433494437.0,,-0.09,12.27,-22.46,1520695756,1
basic-attention-token,Basic Attention Token,BAT,55,0.280264,0.00002965,5019240.0,280264000.0,1000000000.0,1500000000.0,,0.05,11.74,-27.13,1520695750,1
