id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9434.64,1.0,5979350000.0,159551433050,16911237.0,16911237.0,21000000.0,-0.29,5.5,-17.53,1520700265,1
ethereum,Ethereum,ETH,2,734.729,0.0782616,1692950000.0,72079405791.0,98103390.0,98103390.0,,-0.35,5.7,-14.77,1520700252,1
ripple,Ripple,XRP,3,0.832352,0.00008866,491401000.0,32538268348.0,39091956706.0,99992520283.0,100000000000,-0.16,1.02,-8.44,1520700240,1
bitcoin-cash,Bitcoin Cash,BCH,4,1066.9,0.113644,422976000.0,18148315743.0,17010325.0,17010325.0,21000000.0,-0.8,9.22,-16.44,1520700252,1
litecoin,Litecoin,LTC,5,189.072,0.0201395,744212000.0,10506233355.0,55567368.0,55567368.0,84000000.0,0.11,5.82,-11.19,1520700241,1
neo,NEO,NEO,6,91.6626,0.00976369,138511000.0,5958069000.0,65000000.0,100000000.0,100000000.0,-0.57,3.36,-26.45,1520700247,1
cardano,Cardano,ADA,7,0.221423,0.00002359,150536000.0,5740849740.0,25927070538.0,31112483745.0,45000000000.0,-0.76,7.93,-25.57,1520700254,1
stellar,Stellar,XLM,8,0.309258,0.00003294,23909600.0,5720784011.0,18498418832.0,103748462367,,-0.65,4.92,-4.45,1520700243,1
eos,EOS,EOS,9,6.28147,0.00066909,328424000.0,4522272048.0,719938493.0,900000000.0,1000000000.0,0.28,9.06,-22.28,1520700251,1
monero,Monero,XMR,10,282.73,0.0301157,88292700.0,4469775787.0,15809344.0,15809344.0,,-0.25,7.67,-19.94,1520700242,1
dash,Dash,DASH,11,510.416,0.0543683,99322000.0,4051635641.0,7937909.0,7937909.0,18900000.0,-0.64,10.63,-16.31,1520700241,1
iota,IOTA,MIOTA,12,1.43463,0.00015281,32772700.0,3987597530.0,2779530283.0,2779530283.0,2779530283.0,0.04,9.41,-23.36,1520700250,1
nem,NEM,XEM,13,0.352962,0.00003760,26080100.0,3176658000.0,8999999999.0,8999999999.0,,-0.02,7.99,-9.69,1520700244,1
tron,TRON,TRX,14,0.0373104,0.00000397,277938000.0,2453091361.0,65748192475.0,100000000000,,-0.71,10.02,-23.67,1520700253,1
tether,Tether,USDT,15,1.00401,0.00010694,2345150000.0,2226031548.0,2217140814.0,2280109970.0,,-0.02,0.25,0.5,1520700246,1
ethereum-classic,Ethereum Classic,ETC,16,22.1083,0.00235493,290764000.0,2219948723.0,100412457.0,100412457.0,,-0.22,3.62,-25.32,1520700247,1
vechain,VeChain,VEN,17,3.82402,0.00040733,71139700.0,1840277410.0,481241576.0,873378637.0,,-0.19,10.72,-14.91,1520700252,1
nano,Nano,NANO,18,12.5554,0.00133737,82085100.0,1672985570.0,133248289.0,133248289.0,133248290.0,-1.19,23.26,-16.77,1520700249,1
lisk,Lisk,LSK,19,15.3006,0.00162978,19671300.0,1570966673.0,102673534.0,118890180.0,,-0.83,3.21,-19.21,1520700246,1
omisego,OmiseGO,OMG,20,14.6517,0.00156066,52097900.0,1495096856.0,102042552.0,140245398.0,,-0.12,11.26,-18.73,1520700251,1
bitcoin-gold,Bitcoin Gold,BTG,21,85.9034,0.00915023,20276000.0,1449409290.0,16872549.0,16972549.0,21000000.0,-0.81,5.2,-23.31,1520700255,1
qtum,Qtum,QTUM,22,19.3545,0.0020616,128933000.0,1431048350.0,73938792.0,100438792.0,,-0.68,3.54,-25.49,1520700250,1
zcash,Zcash,ZEC,23,312.03,0.0332367,58557300.0,1076466446.0,3449881.0,3449881.0,,-0.58,4.46,-20.62,1520700248,1
icon,ICON,ICX,24,2.74986,0.00029291,12424200.0,1061837854.0,386142514.0,400230000.0,,-0.06,11.22,-25.64,1520700255,1
binance-coin,Binance Coin,BNB,25,8.20481,0.00087396,43235700.0,812391057.0,99014000.0,197192382.0,,-0.13,6.63,-19.9,1520700252,1
digixdao,DigixDAO,DGD,26,366.78,0.0390685,21286600.0,733560000.0,2000000.0,2000000.0,,-0.07,10.8,-23.9,1520700246,1
populous,Populous,PPT,27,17.379,0.00185117,3560410.0,643092983.0,37004027.0,53252246.0,53252246.0,0.5,18.1,-16.76,1520700251,1
steem,Steem,STEEM,28,2.54403,0.00027098,3578530.0,641622061.0,252206955.0,269181049.0,,-1.73,4.57,-27.76,1520700246,1
bytecoin-bcn,Bytecoin,BCN,29,0.00341028,0.00000036,4372470.0,626721155.0,183774105024,183774105024,184470000000,-0.57,5.06,-19.89,1520700242,1
waves,Waves,WAVES,30,5.92113,0.0006307,19937900.0,592113000.0,100000000.0,100000000.0,,-0.15,3.14,-13.95,1520700247,1
verge,Verge,XVG,31,0.0399842,0.00000426,12224200.0,587581813.0,14695349987.0,14695349987.0,16555000000.0,-0.29,11.11,-30.28,1520700243,1
stratis,Stratis,STRAT,32,5.7349,0.00061087,4851820.0,566444132.0,98771405.0,98771405.0,,-0.23,5.48,-31.74,1520700247,1
maker,Maker,MKR,33,838.509,0.089316,1850520.0,518389549.0,618228.0,1000000.0,,-0.2,3.78,-16.55,1520700248,1
rchain,RChain,RHOC,34,1.43076,0.0001524,767195.0,514228411.0,359409272.0,870663574.0,1000000000.0,-0.49,4.7,-21.66,1520700254,1
status,Status,SNT,35,0.143677,0.00001530,27736200.0,498628699.0,3470483788.0,6804870174.0,,-0.76,1.38,-10.21,1520700251,1
dogecoin,Dogecoin,DOGE,36,0.00429273,0.00000046,11152200.0,487355352.0,113530399613,113530399613,,0.52,9.14,-21.57,1520700241,1
siacoin,Siacoin,SC,37,0.0139827,0.00000149,3293990.0,461612748.0,33013133970.0,33013133970.0,,0.29,6.5,-32.1,1520700245,1
bitshares,BitShares,BTS,38,0.17436,0.00001857,9056980.0,455154575.0,2610430000.0,2610430000.0,3600570502.0,0.22,7.87,-20.94,1520700243,1
decred,Decred,DCR,39,64.4567,0.00686578,601918.0,445209973.0,6907117.0,7327117.0,21000000.0,0.13,10.66,-20.27,1520700245,1
aeternity,Aeternity,AE,40,1.86935,0.00019912,2336080.0,435596820.0,233020472.0,273685830.0,,-0.38,2.88,-19.1,1520700250,1
waltonchain,Waltonchain,WTC,41,16.598,0.00176798,8370830.0,413259958.0,24898178.0,70000000.0,100000000.0,0.86,9.04,-14.57,1520700253,1
augur,Augur,REP,42,36.4014,0.0038774,2715710.0,400415400.0,11000000.0,11000000.0,,-1.04,2.05,-22.74,1520700245,1
0x,0x,ZRX,43,0.713577,0.00007601,7169290.0,368840519.0,516889584.0,1000000000.0,,-0.48,18.66,-23.18,1520700253,1
komodo,Komodo,KMD,44,3.51397,0.0003743,1297130.0,365215070.0,103932325.0,103932325.0,,-0.8,9.62,-25.28,1520700248,1
veritaseum,Veritaseum,VERI,45,177.777,0.0189364,556673.0,362068716.0,2036645.0,100000000.0,,1.58,2.74,-25.01,1520700250,1
bytom,Bytom,BTM,46,0.365183,0.00003890,20222100.0,360435621.0,987000000.0,1407000000.0,,0.09,6.53,-8.3,1520700252,1
electroneum,Electroneum,ETN,47,0.0533118,0.00000568,1221880.0,340359380.0,6384316050.0,6384316050.0,21000000000.0,-1.04,6.27,-26.95,1520700255,1
ark,Ark,ARK,48,3.33667,0.00035541,1006770.0,337486506.0,101144706.0,132394706.0,,-0.38,7.67,-23.74,1520700249,1
kucoin-shares,KuCoin Shares,KCS,49,3.3814,0.00036018,755234.0,307853057.0,91043076.0,181043076.0,,0.44,15.22,-15.3,1520700254,1
