id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9866.46,1.0,6322260000.0,166887964300,16914675.0,16914675.0,21000000.0,-0.19,8.71,-14.32,1520856866,1
ethereum,Ethereum,ETH,2,738.241,0.0753588,1547940000.0,72451099547.0,98140173.0,98140173.0,,0.05,4.38,-14.59,1520856852,1
ripple,Ripple,XRP,3,0.834624,0.00008520,420602000.0,32627085274.0,39091956706.0,99992520283.0,100000000000,-0.06,2.6,-20.73,1520856841,1
bitcoin-cash,Bitcoin Cash,BCH,4,1124.98,0.114837,489068000.0,19139720670.0,17013388.0,17013388.0,21000000.0,-0.64,5.69,-12.17,1520856851,1
litecoin,Litecoin,LTC,5,190.567,0.0194529,616881000.0,10594328010.0,55593718.0,55593718.0,84000000.0,-0.83,2.8,-10.32,1520856841,1
cardano,Cardano,ADA,6,0.235385,0.00002403,196458000.0,6102843499.0,25927070538.0,31112483745.0,45000000000.0,1.48,12.76,-22.18,1520856853,1
neo,NEO,NEO,7,91.7745,0.00936823,122816000.0,5965342500.0,65000000.0,100000000.0,100000000.0,-0.64,4.48,-22.24,1520856847,1
stellar,Stellar,XLM,8,0.310695,0.00003172,25752000.0,5747369719.0,18498430032.0,103748462367,,1.45,5.58,-19.43,1520856842,1
monero,Monero,XMR,9,283.767,0.0289666,62220000.0,4487961644.0,15815657.0,15815657.0,,-0.32,6.7,-22.58,1520856842,1
eos,EOS,EOS,10,6.124,0.00062513,222828000.0,4425384026.0,722629658.0,900000000.0,1000000000.0,-0.82,2.68,-25.1,1520856851,1
dash,Dash,DASH,11,544.821,0.0556147,95522700.0,4326660814.0,7941435.0,7941435.0,18900000.0,-0.44,8.38,-11.61,1520856841,1
iota,IOTA,MIOTA,12,1.39714,0.00014262,27596100.0,3883392940.0,2779530283.0,2779530283.0,2779530283.0,-0.6,4.47,-25.64,1520856850,1
nem,NEM,XEM,13,0.398167,0.00004064,71320300.0,3583503000.0,8999999999.0,8999999999.0,,-1.92,14.65,12.08,1520856844,1
tron,TRON,TRX,14,0.0389871,0.00000398,261049000.0,2563331355.0,65748192475.0,100000000000,,-0.39,8.22,-16.89,1520856853,1
tether,Tether,USDT,15,1.00311,0.0001024,2253070000.0,2224036121.0,2217140814.0,2280109970.0,,0.2,0.08,0.43,1520856845,1
ethereum-classic,Ethereum Classic,ETC,16,21.6629,0.00221132,244508000.0,2176096297.0,100452677.0,100452677.0,,0.12,3.57,-24.86,1520856846,1
vechain,VeChain,VEN,17,4.23155,0.00043195,81929800.0,2052075830.0,484946610.0,873378637.0,,2.02,16.37,-10.23,1520856853,1
nano,Nano,NANO,18,11.6469,0.0011889,48205700.0,1551929500.0,133248289.0,133248289.0,133248290.0,-1.19,3.03,-23.37,1520856849,1
lisk,Lisk,LSK,19,15.0122,0.00153242,20461400.0,1542291907.0,102735902.0,118952548.0,,0.11,4.13,-19.51,1520856845,1
omisego,OmiseGO,OMG,20,14.5548,0.00148573,29560800.0,1485208932.0,102042552.0,140245398.0,,0.03,5.65,-17.4,1520856851,1
bitcoin-gold,Bitcoin Gold,BTG,21,85.5739,0.00873529,17759400.0,1444150364.0,16876061.0,16976061.0,21000000.0,-0.27,4.01,-23.36,1520856854,1
qtum,Qtum,QTUM,22,19.3988,0.0019802,117595000.0,1434408339.0,73943148.0,100443148.0,,-0.14,3.78,-27.36,1520856850,1
icon,ICON,ICX,23,2.81808,0.00028767,9636850.0,1088180496.0,386142514.0,400230000.0,,0.9,7.55,-22.05,1520856855,1
zcash,Zcash,ZEC,24,307.762,0.031416,55032500.0,1065758647.0,3462931.0,3462931.0,,-0.32,3.49,-23.17,1520856848,1
binance-coin,Binance Coin,BNB,25,8.47241,0.00086485,58214800.0,838887204.0,99014000.0,197192382.0,,-0.33,7.07,-17.64,1520856853,1
digixdao,DigixDAO,DGD,26,363.799,0.0371362,8322150.0,727598000.0,2000000.0,2000000.0,,-0.2,4.87,-26.65,1520856846,1
steem,Steem,STEEM,27,2.63225,0.0002687,4832450.0,664885283.0,252591996.0,269566090.0,,0.8,9.5,-24.71,1520856846,1
bytecoin-bcn,Bytecoin,BCN,28,0.00350828,0.00000036,4119700.0,644742992.0,183777518238,183777518238,184470000000,-0.94,7.19,-14.06,1520856842,1
populous,Populous,PPT,29,16.5751,0.00169197,1285210.0,613345446.0,37004027.0,53252246.0,53252246.0,-0.43,5.16,-23.17,1520856851,1
verge,Verge,XVG,30,0.0407314,0.00000416,7845220.0,598732893.0,14699541205.0,14699541205.0,16555000000.0,1.28,8.73,-26.97,1520856843,1
waves,Waves,WAVES,31,5.93066,0.00060539,24177100.0,593066000.0,100000000.0,100000000.0,,-0.32,6.72,-13.77,1520856846,1
stratis,Stratis,STRAT,32,5.96886,0.00060929,3857840.0,589566591.0,98773734.0,98773734.0,,-0.37,10.35,-27.99,1520856847,1
maker,Maker,MKR,33,857.855,0.0875688,871374.0,530349784.0,618228.0,1000000.0,,0.23,5.4,-12.13,1520856848,1
rchain,RChain,RHOC,34,1.42399,0.00014536,573542.0,511861589.0,359455887.0,870663574.0,1000000000.0,-1.75,2.99,-23.16,1520856853,1
siacoin,Siacoin,SC,35,0.0154498,0.00000158,5274650.0,510316535.0,33030623997.0,33030623997.0,,4.51,16.42,-22.55,1520856845,1
status,Status,SNT,36,0.144361,0.00001474,30444500.0,501002510.0,3470483788.0,6804870174.0,,1.18,5.08,-16.31,1520856851,1
dogecoin,Dogecoin,DOGE,37,0.00421162,0.00000043,9125820.0,478263988.0,113558200343,113558200343,,-0.14,3.62,-21.49,1520856841,1
bitshares,BitShares,BTS,38,0.172956,0.00001766,7423970.0,451518934.0,2610600000.0,2610600000.0,3600570502.0,-0.89,3.22,-23.8,1520856842,1
decred,Decred,DCR,39,63.144,0.00644567,852666.0,436866354.0,6918573.0,7338573.0,21000000.0,-0.54,3.15,-21.45,1520856846,1
aeternity,Aeternity,AE,40,1.85259,0.00018911,1637330.0,431691396.0,233020472.0,273685830.0,,-0.27,2.69,-20.27,1520856850,1
waltonchain,Waltonchain,WTC,41,16.9591,0.00173117,9112360.0,422250691.0,24898178.0,70000000.0,100000000.0,-0.84,4.81,-15.25,1520856852,1
augur,Augur,REP,42,37.2414,0.00380156,2763190.0,409655400.0,11000000.0,11000000.0,,0.18,9.66,-19.89,1520856844,1
komodo,Komodo,KMD,43,3.79116,0.000387,1447800.0,394292410.0,104003105.0,104003105.0,,0.67,9.8,-12.24,1520856849,1
bytom,Bytom,BTM,44,0.37851,0.00003864,12362500.0,373589370.0,987000000.0,1407000000.0,,-0.19,6.53,-16.17,1520856852,1
0x,0x,ZRX,45,0.692267,0.00007067,4099920.0,357867938.0,516950740.0,1000000000.0,,-0.34,8.05,-23.79,1520856852,1
ark,Ark,ARK,46,3.53289,0.00036063,1785790.0,357469165.0,101183214.0,132433214.0,,0.49,12.69,-12.25,1520856849,1
veritaseum,Veritaseum,VERI,47,170.613,0.0174159,836592.0,347478188.0,2036645.0,100000000.0,,-1.83,0.37,-15.2,1520856851,1
zilliqa,Zilliqa,ZIL,48,0.0507274,0.00000518,30839400.0,335071063.0,6605326966.0,12600000000.0,,-0.78,-0.08,-13.1,1520856859,1
electroneum,Electroneum,ETN,49,0.0510802,0.00000521,944735.0,326995884.0,6401617149.0,6401617149.0,21000000000.0,-1.89,4.42,-33.24,1520856856,1
kucoin-shares,KuCoin Shares,KCS,50,3.45969,0.00035316,668976.0,314980820.0,91043076.0,181043076.0,,0.28,11.2,-7.87,1520856855,1
ardor,Ardor,ARDR,51,0.306266,0.00003126,2395050.0,305959579.0,998999495.0,998999495.0,998999495.0,0.33,8.53,-25.47,1520856846,1
cryptonex,Cryptonex,CNX,52,6.75862,0.00068991,204164.0,305219253.0,45159996.0,106597622.0,210000000.0,0.97,7.01,-17.03,1520856854,1
digibyte,DigiByte,DGB,53,0.0305323,0.00000312,6048870.0,304146976.0,9961482616.0,9961482616.0,21000000000.0,2.53,22.79,-13.23,1520856841,1
syscoin,Syscoin,SYS,54,0.53039,0.00005414,1055560.0,281921678.0,531536563.0,531536563.0,888000000.0,-0.82,5.86,-22.81,1520856842,1
dragonchain,Dragonchain,DRGN,55,1.17759,0.00012021,1180050.0,280763292.0,238421940.0,433494437.0,,0.62,5.86,-29.9,1520856856,1
basic-attention-token,Basic Attention Token,BAT,56,0.275797,0.00002815,2326820.0,275797000.0,1000000000.0,1500000000.0,,-0.46,3.27,-27.74,1520856851,1
golem-network-tokens,Golem,GNT,57,0.329447,0.00003363,3796140.0,274845113.0,834262000.0,1000000000.0,,1.09,8.69,-26.96,1520856848,1
hshare,Hshare,HSR,58,6.39882,0.00065318,19652100.0,273409829.0,42728164.0,42728164.0,84000000.0,-0.54,3.96,-31.86,1520856852,1
gas,Gas,GAS,59,27.0796,0.00276426,2087370.0,267957214.0,9895169.0,16097307.0,100000000.0,-1.6,6.23,-21.8,1520856851,1
ethos,Ethos,ETHOS,60,3.48041,0.00035528,1847300.0,264424715.0,75975162.0,222295208.0,,-1.51,13.04,-26.85,1520856851,1
pivx,PIVX,PIVX,61,4.73515,0.00048336,1013330.0,263958300.0,55744443.0,55744443.0,,-1.0,7.52,-21.78,1520856845,1
monacoin,MonaCoin,MONA,62,4.31378,0.00044035,2734070.0,250246475.0,58010950.0,58010950.0,,-0.4,4.68,-20.35,1520856844,1
qash,QASH,QASH,63,0.703422,0.00007180,2884920.0,246197700.0,350000000.0,1000000000.0,,0.05,6.37,-13.82,1520856856,1
factom,Factom,FCT,64,28.1476,0.00287327,1646320.0,246153633.0,8745102.0,8745102.0,,-0.47,7.38,-21.25,1520856845,1
aion,Aion,AION,65,2.55198,0.0002605,1278790.0,245383858.0,96154303.0,465934587.0,,-0.18,7.89,-21.52,1520856855,1
nebulas-token,Nebulas,NAS,66,6.39039,0.00065232,5322540.0,226858845.0,35500000.0,100000000.0,100000000.0,-0.43,7.69,-20.23,1520856852,1
funfair,FunFair,FUN,67,0.0487149,0.00000497,885104.0,224335753.0,4605074689.0,10999873621.0,,-0.35,7.91,-18.86,1520856850,1
revain,Revain,R,68,1.15444,0.00011784,8546280.0,212936458.0,184450000.0,484450000.0,484450000.0,3.19,11.72,-24.82,1520856855,1
loopring,Loopring,LRC,69,0.369068,0.00003767,3738360.0,211134223.0,572074043.0,1374956262.0,,0.04,1.62,-33.76,1520856853,1
aelf,aelf,ELF,70,0.836732,0.00008541,7906850.0,209183000.0,250000000.0,280000000.0,1000000000.0,0.43,13.01,-31.68,1520856857,1
reddcoin,ReddCoin,RDD,71,0.0068646,0.00000070,3446600.0,197523042.0,28774151777.0,28774151777.0,,-1.5,9.89,-21.45,1520856841,1
particl,Particl,PART,72,21.8957,0.00223508,341977.0,194852695.0,8899131.0,8899131.0,,1.61,9.55,-32.18,1520856852,1
