id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9629.65,1.0,6282600000.0,162870844534,16913475.0,16913475.0,21000000.0,0.18,8.49,-15.66,1520808266,1
ethereum,Ethereum,ETH,2,726.517,0.0757053,1566660000.0,71292342625.0,98128939.0,98128939.0,,0.26,5.72,-15.99,1520808251,1
ripple,Ripple,XRP,3,0.834181,0.00008692,474288000.0,32609767537.0,39091956706.0,99992520283.0,100000000000,0.02,4.44,-14.17,1520808240,1
bitcoin-cash,Bitcoin Cash,BCH,4,1136.78,0.118456,506579000.0,19339569218.0,17012588.0,17012588.0,21000000.0,1.48,13.5,-10.8,1520808251,1
litecoin,Litecoin,LTC,5,189.408,0.0197369,673194000.0,10528303864.0,55585318.0,55585318.0,84000000.0,0.43,6.43,-10.37,1520808241,1
neo,NEO,NEO,6,91.1194,0.00949492,123268000.0,5922761000.0,65000000.0,100000000.0,100000000.0,0.11,5.92,-24.04,1520808247,1
cardano,Cardano,ADA,7,0.224458,0.00002339,158894000.0,5819538399.0,25927070538.0,31112483745.0,45000000000.0,-0.26,6.9,-24.57,1520808253,1
stellar,Stellar,XLM,8,0.304266,0.00003171,25858400.0,5628440665.0,18498421332.0,103748462367,,0.28,3.96,-16.22,1520808242,1
monero,Monero,XMR,9,283.657,0.0295579,76014700.0,4485651099.0,15813645.0,15813645.0,,0.34,10.05,-22.43,1520808242,1
eos,EOS,EOS,10,6.17764,0.00064373,279014000.0,4458734838.0,721753750.0,900000000.0,1000000000.0,-0.01,4.86,-23.19,1520808252,1
dash,Dash,DASH,11,538.054,0.0560669,101900000.0,4272341048.0,7940357.0,7940357.0,18900000.0,-0.45,11.4,-12.87,1520808241,1
iota,IOTA,MIOTA,12,1.40221,0.00014611,31568000.0,3897485158.0,2779530283.0,2779530283.0,2779530283.0,-0.33,6.99,-25.88,1520808250,1
nem,NEM,XEM,13,0.349449,0.00003641,27796900.0,3145041000.0,8999999999.0,8999999999.0,,-0.36,1.89,-0.45,1520808243,1
tron,TRON,TRX,14,0.0389154,0.00000406,265857000.0,2558617209.0,65748192475.0,100000000000,,0.61,11.67,-18.45,1520808253,1
