id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,8854.26,1.0,5086060000.0,149746565468,16912375.0,16912375.0,21000000.0,0.47,-5.76,-21.15,1520759366,1
ethereum,Ethereum,ETH,2,696.786,0.0793963,1457610000.0,68366678036.0,98117181.0,98117181.0,,0.61,-4.79,-17.93,1520759352,1
ripple,Ripple,XRP,3,0.801706,0.00009135,397718000.0,31340256243.0,39091956706.0,99992520283.0,100000000000,0.42,-4.59,-11.27,1520759341,1
bitcoin-cash,Bitcoin Cash,BCH,4,1013.18,0.115449,370413000.0,17235686241.0,17011475.0,17011475.0,21000000.0,0.89,-4.03,-18.48,1520759352,1
litecoin,Litecoin,LTC,5,181.537,0.0206856,620733000.0,10089207918.0,55576593.0,55576593.0,84000000.0,0.47,-4.09,-12.77,1520759341,1
neo,NEO,NEO,6,86.0633,0.00980662,107081000.0,5594114500.0,65000000.0,100000000.0,100000000.0,0.59,-6.85,-27.9,1520759347,1
stellar,Stellar,XLM,7,0.293382,0.00003343,20414100.0,5427103231.0,18498419232.0,103748462367,,0.82,-6.49,-16.95,1520759343,1
cardano,Cardano,ADA,8,0.206467,0.00002353,100061000.0,5353084473.0,25927070538.0,31112483745.0,45000000000.0,0.58,-6.76,-28.71,1520759354,1
eos,EOS,EOS,9,5.84225,0.0006657,286349000.0,4206952232.0,720091101.0,900000000.0,1000000000.0,0.16,-5.93,-25.8,1520759351,1
monero,Monero,XMR,10,261.386,0.029784,73539900.0,4132923068.0,15811570.0,15811570.0,,1.26,-10.14,-24.19,1520759343,1
dash,Dash,DASH,11,485.816,0.0553571,87049600.0,3857007222.0,7939235.0,7939235.0,18900000.0,0.75,-6.61,-18.94,1520759342,1
iota,IOTA,MIOTA,12,1.2994,0.00014806,30067500.0,3611721650.0,2779530283.0,2779530283.0,2779530283.0,0.46,-10.03,-30.15,1520759351,1
nem,NEM,XEM,13,0.343809,0.00003918,20978900.0,3094281000.0,8999999999.0,8999999999.0,,0.22,-2.51,-3.67,1520759344,1
tron,TRON,TRX,14,0.0351697,0.00000401,244055000.0,2312344205.0,65748192475.0,100000000000,,0.59,-6.4,-26.51,1520759353,1
tether,Tether,USDT,15,1.00238,0.00011422,2129190000.0,2222417609.0,2217140814.0,2280109970.0,,0.12,0.01,0.16,1520759345,1
ethereum-classic,Ethereum Classic,ETC,16,20.5016,0.00233608,258960000.0,2058917340.0,100427154.0,100427154.0,,0.38,-8.52,-31.92,1520759347,1
vechain,VeChain,VEN,17,3.51307,0.0004003,62938400.0,1698986030.0,483618610.0,873378637.0,,0.57,-6.66,-22.18,1520759353,1
lisk,Lisk,LSK,18,14.2265,0.00162106,16123000.0,1461019353.0,102697034.0,118913680.0,,0.8,-7.78,-22.77,1520759347,1
nano,Nano,NANO,19,10.9337,0.00124586,73865400.0,1456896820.0,133248289.0,133248289.0,133248290.0,-0.34,-8.48,-26.09,1520759349,1
omisego,OmiseGO,OMG,20,13.5392,0.00154274,33324800.0,1381574517.0,102042552.0,140245398.0,,0.61,-6.38,-21.52,1520759352,1
bitcoin-gold,Bitcoin Gold,BTG,21,81.5651,0.00929406,16238100.0,1376306952.0,16873724.0,16973724.0,21000000.0,0.52,-5.71,-25.77,1520759355,1
qtum,Qtum,QTUM,22,18.3235,0.0020879,105753000.0,1354847872.0,73940452.0,100440452.0,,0.45,-6.3,-27.7,1520759351,1
zcash,Zcash,ZEC,23,287.203,0.0327258,49549300.0,992248670.0,3454869.0,3454869.0,,0.68,-8.27,-26.58,1520759348,1
icon,ICON,ICX,24,2.50745,0.00028572,9462390.0,968233047.0,386142514.0,400230000.0,,1.02,-8.38,-30.18,1520759355,1
binance-coin,Binance Coin,BNB,25,7.71109,0.00087865,38471700.0,763505865.0,99014000.0,197192382.0,,0.5,-6.03,-23.17,1520759352,1
digixdao,DigixDAO,DGD,26,338.745,0.0385988,14101200.0,677490000.0,2000000.0,2000000.0,,0.42,-11.07,-35.05,1520759346,1
steem,Steem,STEEM,27,2.37556,0.00027069,1996600.0,599663994.0,252430582.0,269404676.0,,0.61,-9.61,-31.54,1520759346,1
bytecoin-bcn,Bytecoin,BCN,28,0.00319121,0.00000036,3056680.0,586465750.0,183775354683,183775354683,184470000000,1.98,-5.15,-22.3,1520759344,1
populous,Populous,PPT,29,15.5813,0.00177543,1870850.0,576570844.0,37004027.0,53252246.0,53252246.0,0.8,-9.92,-24.11,1520759351,1
waves,Waves,WAVES,30,5.44339,0.00062026,17363200.0,544339000.0,100000000.0,100000000.0,,0.13,-8.68,-18.38,1520759347,1
verge,Verge,XVG,31,0.0367591,0.00000419,7472750.0,540257251.0,14697238268.0,14697238268.0,16555000000.0,0.96,-9.65,-33.04,1520759344,1
stratis,Stratis,STRAT,32,5.29653,0.00060352,3985200.0,523150345.0,98772280.0,98772280.0,,0.24,-9.31,-34.09,1520759348,1
rchain,RChain,RHOC,33,1.3778,0.000157,847488.0,495194096.0,359409272.0,870663574.0,1000000000.0,3.12,-4.92,-19.15,1520759354,1
maker,Maker,MKR,34,799.82,0.0911367,1141370.0,494470935.0,618228.0,1000000.0,,0.63,-4.3,-17.26,1520759349,1
status,Status,SNT,35,0.136198,0.00001552,19414400.0,472672951.0,3470483788.0,6804870174.0,,0.16,-7.42,-13.68,1520759351,1
dogecoin,Dogecoin,DOGE,36,0.00401018,0.00000046,8220770.0,455332924.0,113544260858,113544260858,,0.88,-6.18,-24.04,1520759341,1
siacoin,Siacoin,SC,37,0.013012,0.00000148,1834800.0,429788440.0,33030159825.0,33030159825.0,,1.35,-6.47,-32.78,1520759345,1
bitshares,BitShares,BTS,38,0.162045,0.00001846,7126570.0,423016852.0,2610490000.0,2610490000.0,3600570502.0,1.04,-6.5,-24.12,1520759343,1
decred,Decred,DCR,39,59.7878,0.00681261,440617.0,413231505.0,6911636.0,7331636.0,21000000.0,0.04,-6.19,-24.5,1520759346,1
aeternity,Aeternity,AE,40,1.77332,0.00020206,1454350.0,413219864.0,233020472.0,273685830.0,,0.09,-5.97,-22.72,1520759350,1
waltonchain,Waltonchain,WTC,41,15.7791,0.00179797,10640900.0,392870840.0,24898178.0,70000000.0,100000000.0,-0.05,-4.27,-17.53,1520759353,1
augur,Augur,REP,42,33.4998,0.00381719,2775170.0,368497800.0,11000000.0,11000000.0,,1.17,-10.01,-27.14,1520759346,1
veritaseum,Veritaseum,VERI,43,171.676,0.0195619,598905.0,349643143.0,2036645.0,100000000.0,,4.75,-7.98,-23.29,1520759350,1
komodo,Komodo,KMD,44,3.3564,0.00038245,1101740.0,348941741.0,103963098.0,103963098.0,,0.42,-4.17,-22.92,1520759349,1
bytom,Bytom,BTM,45,0.347972,0.00003965,15205100.0,343448364.0,987000000.0,1407000000.0,,0.42,-4.3,-12.87,1520759352,1
0x,0x,ZRX,46,0.6343,0.00007228,7263070.0,327849071.0,516867525.0,1000000000.0,,0.99,-6.11,-29.71,1520759352,1
ark,Ark,ARK,47,3.05389,0.00034798,885456.0,308929631.0,101159384.0,132409384.0,,-0.95,-8.3,-26.36,1520759349,1
zilliqa,Zilliqa,ZIL,48,0.0465097,0.00000530,28193500.0,307211776.0,6605326966.0,12600000000.0,,0.24,7.81,-5.48,1520759359,1
electroneum,Electroneum,ETN,49,0.0479625,0.00000547,778104.0,306510321.0,6390624371.0,6390624371.0,21000000000.0,0.27,-8.87,-33.1,1520759356,1
ardor,Ardor,ARDR,50,0.281197,0.00003204,2005880.0,280915661.0,998999495.0,998999495.0,998999495.0,1.16,-5.26,-29.65,1520759347,1
kucoin-shares,KuCoin Shares,KCS,51,3.0825,0.00035124,509726.0,280640282.0,91043076.0,181043076.0,,-0.24,-6.12,-21.42,1520759355,1
cryptonex,Cryptonex,CNX,52,6.05659,0.00069013,189584.0,273505120.0,45158269.0,106595895.0,210000000.0,-0.46,-9.71,-21.57,1520759354,1
syscoin,Syscoin,SYS,53,0.493643,0.00005625,1492540.0,262376736.0,531511103.0,531511103.0,888000000.0,1.34,-8.07,-26.95,1520759343,1
basic-attention-token,Basic Attention Token,BAT,54,0.261071,0.00002975,2828100.0,261071000.0,1000000000.0,1500000000.0,,0.08,-7.59,-29.63,1520759350,1
dragonchain,Dragonchain,DRGN,55,1.0826,0.00012336,1112260.0,258115592.0,238421940.0,433494437.0,,1.28,-8.29,-27.8,1520759357,1
hshare,Hshare,HSR,56,6.01339,0.00068521,18798500.0,256913881.0,42723635.0,42723635.0,84000000.0,0.43,-5.12,-36.17,1520759353,1
golem-network-tokens,Golem,GNT,57,0.295358,0.00003366,3787980.0,246405956.0,834262000.0,1000000000.0,,0.46,-7.28,-29.82,1520759349,1
gas,Gas,GAS,58,24.7461,0.00281973,2644670.0,244682376.0,9887715.0,16069356.0,100000000.0,0.19,-8.34,-31.67,1520759351,1
digibyte,DigiByte,DGB,59,0.0242784,0.00000277,1392730.0,241722496.0,9956277840.0,9956277840.0,21000000000.0,0.47,-8.25,-29.14,1520759341,1
pivx,PIVX,PIVX,60,4.33335,0.00049377,1262370.0,241528857.0,55737214.0,55737214.0,,0.39,-8.18,-30.19,1520759346,1
monacoin,MonaCoin,MONA,61,4.08846,0.00046587,1612370.0,237070170.0,57985200.0,57985200.0,,0.58,-5.3,-25.22,1520759342,1
ethos,Ethos,ETHOS,62,3.01838,0.00034393,1922340.0,229321910.0,75975162.0,222295208.0,,0.15,-6.77,-39.15,1520759352,1
qash,QASH,QASH,63,0.652549,0.00007436,2366960.0,228392150.0,350000000.0,1000000000.0,,0.02,-5.77,-17.94,1520759356,1
aion,Aion,AION,64,2.33421,0.00026598,1604960.0,224444335.0,96154303.0,465934587.0,,0.36,-9.38,-25.23,1520759355,1
factom,Factom,FCT,65,25.2785,0.0028804,1976450.0,221063061.0,8745102.0,8745102.0,,-0.07,-4.23,-24.88,1520759357,1
nebulas-token,Nebulas,NAS,66,5.82316,0.00066353,5306120.0,206722180.0,35500000.0,100000000.0,100000000.0,0.34,-7.97,-25.62,1520759353,1
loopring,Loopring,LRC,67,0.357852,0.00004078,3518160.0,204717841.0,572074043.0,1374956262.0,,0.11,-12.18,-30.25,1520759353,1
funfair,FunFair,FUN,68,0.0442503,0.00000504,936670.0,203775936.0,4605074689.0,10999873621.0,,0.84,-6.77,-28.31,1520759351,1
revain,Revain,R,69,1.02416,0.0001167,6341060.0,188906312.0,184450000.0,484450000.0,484450000.0,3.56,-8.23,-37.39,1520759355,1
byteball,Byteball Bytes,GBYTE,70,285.7,0.0325546,3167500.0,184339941.0,645222.0,1000000.0,,-0.39,-4.32,-33.23,1520759349,1
aelf,aelf,ELF,71,0.725273,0.00008264,7633150.0,181318250.0,250000000.0,280000000.0,1000000000.0,0.21,-7.12,-41.97,1520759357,1
zcoin,ZCoin,XZC,72,40.5322,0.00461851,838505.0,173553248.0,4281861.0,4281861.0,21400000.0,0.47,-5.43,-24.21,1520759349,1
dentacoin,Dentacoin,DCN,73,0.000532141,0.00000006,205489.0,173066415.0,325226613094,1963173416169,8000000000000,1.86,-10.09,-13.9,1520759353,1
reddcoin,ReddCoin,RDD,74,0.00601354,0.00000069,2106760.0,173034513.0,28774151777.0,28774151777.0,,0.39,-7.14,-29.92,1520759342,1
particl,Particl,PART,75,19.3059,0.00219984,197133.0,171675810.0,8892401.0,8892401.0,,0.0,-12.43,-32.4,1520759352,1
gxchain,GXChain,GXS,76,2.84888,0.00032462,4907000.0,170932800.0,60000000.0,100000000.0,100000000.0,0.2,-6.69,-25.97,1520759353,1
salt,SALT,SALT,77,3.01419,0.00034346,3025210.0,168015652.0,55741560.0,120000000.0,,0.86,-9.27,-28.13,1520759354,1
kin,Kin,KIN,78,0.000219085,0.00000002,170321.0,165649634.0,756097560976,10000000000000,,-0.52,-5.36,-18.0,1520759355,1
kyber-network,Kyber Network,KNC,79,1.22901,0.00014004,4841580.0,164850426.0,134132697.0,215625349.0,,1.16,-7.96,-31.81,1520759354,1
chainlink,ChainLink,LINK,80,0.470239,0.00005358,2263140.0,164583650.0,350000000.0,1000000000.0,,0.75,-5.53,-23.17,1520759354,1
emercoin,Emercoin,EMC,81,3.76595,0.00042912,1060310.0,156184915.0,41472913.0,41472913.0,,-1.79,12.71,1.39,1520759343,1
polymath-network,Polymath,POLY,82,0.640675,0.00007300,512235.0,153761840.0,239999750.0,1000000000.0,,0.01,-9.98,-24.44,1520759360,1
nxt,Nxt,NXT,83,0.152606,0.00001739,1802130.0,152453385.0,998999942.0,998999942.0,1000000000.0,0.45,-7.03,-20.52,1520759341,1
