id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9349.54,1.0,5769340000.0,158126198896,16912725.0,16912725.0,21000000.0,1.24,-0.49,-16.69,1520774965,1
ethereum,Ethereum,ETH,2,723.017,0.0774445,1558460000.0,70943049201.0,98120859.0,98120859.0,,0.72,-1.25,-15.29,1520774951,1
ripple,Ripple,XRP,3,0.826985,0.00008858,449344000.0,32328461817.0,39091956706.0,99992520283.0,100000000000,0.21,-0.54,-9.77,1520774940,1
bitcoin-cash,Bitcoin Cash,BCH,4,1075.74,0.115225,440756000.0,18300327519.0,17011850.0,17011850.0,21000000.0,-0.66,1.33,-13.7,1520774951,1
litecoin,Litecoin,LTC,5,188.99,0.0202433,667819000.0,10503973059.0,55579518.0,55579518.0,84000000.0,0.19,1.19,-9.5,1520774941,1
neo,NEO,NEO,6,89.9394,0.00963367,117763000.0,5846061000.0,65000000.0,100000000.0,100000000.0,0.63,-2.4,-25.77,1520774947,1
cardano,Cardano,ADA,7,0.215246,0.00002306,133166000.0,5580698225.0,25927070538.0,31112483745.0,45000000000.0,1.76,-1.73,-26.18,1520774954,1
stellar,Stellar,XLM,8,0.301287,0.00003227,24989200.0,5573333235.0,18498419232.0,103748462367,,0.53,-3.52,-14.94,1520774943,1
eos,EOS,EOS,9,6.11992,0.00065552,306771000.0,4412751394.0,721047235.0,900000000.0,1000000000.0,0.75,-0.63,-22.42,1520774951,1
monero,Monero,XMR,10,272.621,0.0292012,77385600.0,4310779783.0,15812354.0,15812354.0,,0.82,-3.36,-21.79,1520774942,1
dash,Dash,DASH,11,519.798,0.0556771,93108800.0,4126985575.0,7939595.0,7939595.0,18900000.0,1.27,0.89,-13.95,1520774941,1
iota,IOTA,MIOTA,12,1.36975,0.00014672,34119100.0,3807261605.0,2779530283.0,2779530283.0,2779530283.0,0.49,-4.33,-27.06,1520774950,1
nem,NEM,XEM,13,0.351876,0.00003769,22188300.0,3166884000.0,8999999999.0,8999999999.0,,0.56,-0.76,-1.24,1520774944,1
tron,TRON,TRX,14,0.0372681,0.00000399,255857000.0,2450310212.0,65748192475.0,100000000000,,1.67,0.1,-22.15,1520774953,1
tether,Tether,USDT,15,1.00599,0.00010775,2317500000.0,2230421487.0,2217140814.0,2280109970.0,,0.34,0.24,0.58,1520774944,1
ethereum-classic,Ethereum Classic,ETC,16,21.3682,0.00228881,277328000.0,2146035015.0,100431249.0,100431249.0,,0.42,-3.56,-29.04,1520774947,1
vechain,VeChain,VEN,17,3.75948,0.00040269,66685400.0,1818154492.0,483618610.0,873378637.0,,1.02,-1.58,-18.46,1520774953,1
nano,Nano,NANO,18,11.793,0.00126318,78368200.0,1571397075.0,133248289.0,133248289.0,133248290.0,1.23,-3.65,-22.09,1520774949,1
lisk,Lisk,LSK,19,14.8638,0.0015921,17966700.0,1526560923.0,102703274.0,118919920.0,,1.42,-3.31,-19.51,1520774946,1
omisego,OmiseGO,OMG,20,14.1352,0.00151406,32239300.0,1442391878.0,102042552.0,140245398.0,,1.01,-2.3,-19.18,1520774951,1
bitcoin-gold,Bitcoin Gold,BTG,21,84.3151,0.00903124,18259300.0,1422749741.0,16874199.0,16974199.0,21000000.0,0.89,-1.98,-23.5,1520774955,1
qtum,Qtum,QTUM,22,19.1582,0.00205209,112345000.0,1416573784.0,73940860.0,100440860.0,,0.71,-0.99,-24.73,1520774950,1
zcash,Zcash,ZEC,23,305.932,0.0327693,53381100.0,1057333497.0,3456106.0,3456106.0,,0.67,-1.63,-22.27,1520774948,1
icon,ICON,ICX,24,2.7161,0.00029093,11126400.0,1048801682.0,386142514.0,400230000.0,,2.32,-0.66,-25.24,1520774954,1
binance-coin,Binance Coin,BNB,25,8.10906,0.00086858,41203800.0,802910467.0,99014000.0,197192382.0,,0.71,-1.15,-19.69,1520774952,1
digixdao,DigixDAO,DGD,26,356.499,0.0381857,13302700.0,712998000.0,2000000.0,2000000.0,,1.26,-3.51,-30.8,1520774946,1
steem,Steem,STEEM,27,2.47064,0.00026464,2136760.0,623821902.0,252494051.0,269468145.0,,1.0,-3.69,-29.32,1520774946,1
bytecoin-bcn,Bytecoin,BCN,28,0.00337448,0.00000036,2916860.0,620147505.0,183775724004,183775724004,184470000000,1.12,-0.32,-17.91,1520774942,1
populous,Populous,PPT,29,16.3292,0.00174907,1783120.0,604246156.0,37004027.0,53252246.0,53252246.0,1.74,-2.76,-19.94,1520774951,1
waves,Waves,WAVES,30,5.73061,0.00061382,20075300.0,573061000.0,100000000.0,100000000.0,,1.33,-3.66,-14.41,1520774946,1
verge,Verge,XVG,31,0.0387431,0.00000415,8240710.0,569249839.0,14692934704.0,14692934704.0,16555000000.0,1.04,-3.16,-29.72,1520774943,1
stratis,Stratis,STRAT,32,5.58159,0.00059786,3947680.0,551307705.0,98772519.0,98772519.0,,1.86,-2.58,-31.21,1520774946,1
maker,Maker,MKR,33,832.974,0.0892222,1054060.0,514967659.0,618228.0,1000000.0,,0.58,-0.69,-12.74,1520774948,1
rchain,RChain,RHOC,34,1.40942,0.00015097,898905.0,506558617.0,359409272.0,870663574.0,1000000000.0,-1.31,-1.87,-16.91,1520774954,1
status,Status,SNT,35,0.140752,0.00001508,25706100.0,488477534.0,3470483788.0,6804870174.0,,1.01,-2.32,-10.83,1520774950,1
dogecoin,Dogecoin,DOGE,36,0.00417009,0.00000045,8741790.0,473489787.0,113544260858,113544260858,,0.53,-1.79,-21.65,1520774941,1
bitshares,BitShares,BTS,37,0.174649,0.00001871,9159060.0,455921215.0,2610500000.0,2610500000.0,3600570502.0,1.31,0.72,-19.03,1520774943,1
siacoin,Siacoin,SC,38,0.0136836,0.00000147,1969970.0,451977847.0,33030623997.0,33030623997.0,,1.22,-1.45,-30.21,1520774944,1
decred,Decred,DCR,39,63.0981,0.00675863,404649.0,436177234.0,6912684.0,7332684.0,21000000.0,1.36,-1.09,-20.51,1520774945,1
aeternity,Aeternity,AE,40,1.86683,0.00019996,1811010.0,435009608.0,233020472.0,273685830.0,,1.89,-0.35,-18.56,1520774950,1
waltonchain,Waltonchain,WTC,41,16.7467,0.00179379,10983200.0,416962318.0,24898178.0,70000000.0,100000000.0,2.47,1.45,-12.19,1520774953,1
augur,Augur,REP,42,34.9761,0.00374639,3537310.0,384737100.0,11000000.0,11000000.0,,0.51,-5.51,-23.35,1520774945,1
komodo,Komodo,KMD,43,3.56273,0.00038161,1309440.0,370416025.0,103969716.0,103969716.0,,1.5,0.64,-18.41,1520774948,1
bytom,Bytom,BTM,44,0.363887,0.00003898,14722100.0,359156469.0,987000000.0,1407000000.0,,0.44,0.14,-9.38,1520774952,1
veritaseum,Veritaseum,VERI,45,172.417,0.0184681,610602.0,351152297.0,2036645.0,100000000.0,,-0.5,-5.45,-22.52,1520774950,1
zilliqa,Zilliqa,ZIL,46,0.0529781,0.00000567,31323500.0,349937673.0,6605326966.0,12600000000.0,,0.34,12.91,8.12,1520774959,1
0x,0x,ZRX,47,0.655897,0.00007026,7942750.0,339011859.0,516867525.0,1000000000.0,,1.06,-2.68,-27.6,1520774952,1
ark,Ark,ARK,48,3.22548,0.00034549,962243.0,326299472.0,101163074.0,132413074.0,,1.2,-3.31,-22.41,1520774949,1
electroneum,Electroneum,ETN,49,0.0501434,0.00000537,765011.0,320541503.0,6392496378.0,6392496378.0,21000000000.0,0.8,-6.09,-29.92,1520774955,1
cryptonex,Cryptonex,CNX,50,6.53754,0.00070025,201796.0,295225919.0,45158564.0,106596190.0,210000000.0,1.59,-1.12,-16.46,1520774954,1
kucoin-shares,KuCoin Shares,KCS,51,3.18261,0.0003409,553340.0,289754604.0,91043076.0,181043076.0,,0.5,-4.78,-19.95,1520774955,1
ardor,Ardor,ARDR,52,0.288758,0.00003093,2170710.0,288469096.0,998999495.0,998999495.0,998999495.0,0.35,-3.12,-27.87,1520774946,1
syscoin,Syscoin,SYS,53,0.518701,0.00005556,1562810.0,275697506.0,531515277.0,531515277.0,888000000.0,1.18,-4.13,-22.82,1520774942,1
dragonchain,Dragonchain,DRGN,54,1.1513,0.00012332,1134970.0,274495180.0,238421940.0,433494437.0,,1.88,-1.86,-24.99,1520774956,1
basic-attention-token,Basic Attention Token,BAT,55,0.27245,0.00002918,2745570.0,272450000.0,1000000000.0,1500000000.0,,-0.02,-1.99,-26.77,1520774950,1
hshare,Hshare,HSR,56,6.33227,0.00067827,20249800.0,270542147.0,42724354.0,42724354.0,84000000.0,1.2,-0.27,-33.16,1520774952,1
golem-network-tokens,Golem,GNT,57,0.311411,0.00003336,3880430.0,259798364.0,834262000.0,1000000000.0,,1.2,-2.25,-26.51,1520774948,1
gas,Gas,GAS,58,26.2447,0.00281114,2740370.0,259513278.0,9888217.0,16073423.0,100000000.0,0.74,-3.42,-27.65,1520774951,1
digibyte,DigiByte,DGB,59,0.0256078,0.00000274,1414440.0,254979872.0,9957117423.0,9957117423.0,21000000000.0,1.09,-3.86,-26.04,1520774941,1
pivx,PIVX,PIVX,60,4.55482,0.00048788,1393730.0,253878293.0,55738381.0,55738381.0,,1.65,-3.1,-25.48,1520774946,1
ethos,Ethos,ETHOS,61,3.22971,0.00034594,1959030.0,245377742.0,75975162.0,222295208.0,,3.77,-1.99,-33.58,1520774951,1
monacoin,MonaCoin,MONA,62,4.1957,0.00044941,1762260.0,243306230.0,57989425.0,57989425.0,,0.9,-1.27,-23.61,1520774944,1
factom,Factom,FCT,63,27.2498,0.00291881,2074310.0,238302280.0,8745102.0,8745102.0,,1.92,2.0,-19.39,1520774945,1
qash,QASH,QASH,64,0.670188,0.00007179,2635920.0,234565800.0,350000000.0,1000000000.0,,-0.29,-2.22,-15.52,1520774956,1
aion,Aion,AION,65,2.4295,0.00026023,1744350.0,233606879.0,96154303.0,465934587.0,,1.08,-6.12,-23.44,1520774955,1
nebulas-token,Nebulas,NAS,66,6.12451,0.00065601,5451040.0,217420105.0,35500000.0,100000000.0,100000000.0,1.33,-1.57,-22.47,1520774952,1
funfair,FunFair,FUN,67,0.0463593,0.00000497,765500.0,213488039.0,4605074689.0,10999873621.0,,1.31,-3.03,-24.15,1520774951,1
loopring,Loopring,LRC,68,0.372415,0.00003989,3977460.0,213048955.0,572074043.0,1374956262.0,,0.9,-6.58,-28.24,1520774953,1
revain,Revain,R,69,1.05583,0.00011309,7141030.0,194747844.0,184450000.0,484450000.0,484450000.0,1.74,-2.87,-34.7,1520774955,1
byteball,Byteball Bytes,GBYTE,70,299.024,0.0320294,1267030.0,192936879.0,645222.0,1000000.0,,2.47,-9.54,-32.72,1520774949,1
aelf,aelf,ELF,71,0.760075,0.00008141,7504450.0,190018750.0,250000000.0,280000000.0,1000000000.0,0.92,-0.76,-38.8,1520774957,1
reddcoin,ReddCoin,RDD,72,0.00646052,0.00000069,1976680.0,185895983.0,28774151777.0,28774151777.0,,1.47,1.08,-23.94,1520774941,1
particl,Particl,PART,73,20.7894,0.00222682,214237.0,184867687.0,8892401.0,8892401.0,,2.43,-5.07,-26.8,1520774951,1
zcoin,ZCoin,XZC,74,43.1057,0.00461718,883695.0,184622213.0,4283012.0,4283012.0,21400000.0,0.96,0.08,-20.05,1520774947,1
dentacoin,Dentacoin,DCN,75,0.000550047,0.00000006,174100.0,178889923.0,325226613094,1963173416169,8000000000000,-0.04,-8.24,-11.93,1520774952,1
gxchain,GXChain,GXS,76,2.94143,0.00031507,5244810.0,176485800.0,60000000.0,100000000.0,100000000.0,0.35,-1.04,-24.08,1520774950,1
chainlink,ChainLink,LINK,77,0.495876,0.00005311,2383250.0,173556600.0,350000000.0,1000000000.0,,1.82,-0.27,-19.03,1520774953,1
salt,SALT,SALT,78,3.09625,0.00033165,3005680.0,172589805.0,55741560.0,120000000.0,,0.83,-5.19,-26.15,1520774954,1
kyber-network,Kyber Network,KNC,79,1.28433,0.00013757,5092790.0,172270647.0,134132697.0,215625349.0,,0.14,-2.75,-28.27,1520774953,1
kin,Kin,KIN,80,0.000226865,0.00000002,197994.0,171532073.0,756097560976,10000000000000,,0.49,-1.14,-16.59,1520774954,1
emercoin,Emercoin,EMC,81,3.98771,0.00042714,909978.0,165383996.0,41473426.0,41473426.0,,2.17,3.82,5.07,1520774942,1
polymath-network,Polymath,POLY,82,0.686476,0.00007353,512472.0,164754068.0,239999750.0,1000000000.0,,1.41,-3.7,-14.52,1520774959,1
neblio,Neblio,NEBL,83,12.7568,0.00136642,3167880.0,164488820.0,12894207.0,13645651.0,,3.91,6.44,-20.92,1520774953,1
iostoken,IOStoken,IOST,84,0.0195204,0.00000209,16899500.0,163971360.0,8400000000.0,21000000000.0,,0.13,2.35,-42.16,1520774958,1
nxt,Nxt,NXT,85,0.160391,0.00001718,1562860.0,160230600.0,998999942.0,998999942.0,1000000000.0,1.3,-2.8,-16.71,1520774941,1
dent,Dent,DENT,86,0.0150404,0.00000161,833498.0,159650251.0,10614760961.0,100000000000,,1.84,-2.94,-26.57,1520774952,1
bancor,Bancor,BNT,87,3.99658,0.00042809,2970980.0,155795263.0,38982145.0,74236049.0,,0.53,-1.57,-18.76,1520774950,1
power-ledger,Power Ledger,POWR,88,0.422679,0.00004527,2441960.0,153826686.0,363932644.0,1000000000.0,,1.3,-2.54,-26.9,1520774956,1
