id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9155.58,1.0,5753460000.0,154833556589,16911387.0,16911387.0,21000000.0,0.15,2.71,-20.09,1520711366,1
ethereum,Ethereum,ETH,2,712.862,0.0784871,1617070000.0,69935911078.0,98105820.0,98105820.0,,0.16,2.8,-17.09,1520711352,1
ripple,Ripple,XRP,3,0.814666,0.00008970,438012000.0,31846888002.0,39091956706.0,99992520283.0,100000000000,0.58,-0.94,-10.24,1520711341,1
bitcoin-cash,Bitcoin Cash,BCH,4,1030.67,0.113478,403645000.0,17532353752.0,17010638.0,17010638.0,21000000.0,0.37,5.23,-19.03,1520711352,1
litecoin,Litecoin,LTC,5,183.676,0.020223,699442000.0,10206740823.0,55569268.0,55569268.0,84000000.0,-0.02,0.89,-13.24,1520711341,1
neo,NEO,NEO,6,88.7432,0.00977076,132618000.0,5768308000.0,65000000.0,100000000.0,100000000.0,-0.19,-0.14,-28.05,1520711347,1
cardano,Cardano,ADA,7,0.213903,0.00002355,145826000.0,5545878169.0,25927070538.0,31112483745.0,45000000000.0,-0.61,3.72,-27.77,1520711353,1
stellar,Stellar,XLM,8,0.299004,0.00003292,23311800.0,5531101374.0,18498419332.0,103748462367,,0.12,1.35,-9.48,1520711343,1
eos,EOS,EOS,9,6.09096,0.00067062,321651000.0,4385510292.0,720003135.0,900000000.0,1000000000.0,0.34,5.62,-24.22,1520711350,1
monero,Monero,XMR,10,274.123,0.0301813,83417000.0,4333806793.0,15809716.0,15809716.0,,-0.0,3.68,-22.65,1520711342,1
dash,Dash,DASH,11,494.539,0.0544495,96862800.0,3925723063.0,7938147.0,7938147.0,18900000.0,-0.03,6.63,-18.95,1520711341,1
iota,IOTA,MIOTA,12,1.34801,0.00014842,33143500.0,3746834617.0,2779530283.0,2779530283.0,2779530283.0,-0.3,3.11,-27.68,1520711350,1
nem,NEM,XEM,13,0.346871,0.00003819,24200000.0,3121839000.0,8999999999.0,8999999999.0,,-0.0,4.84,-10.11,1520711344,1
tron,TRON,TRX,14,0.0357713,0.00000394,267995000.0,2351898317.0,65748192475.0,100000000000,,0.28,5.85,-26.85,1520711352,1
tether,Tether,USDT,15,1.00465,0.00011061,2332100000.0,2227450518.0,2217140814.0,2280109970.0,,0.3,0.42,0.52,1520711345,1
ethereum-classic,Ethereum Classic,ETC,16,21.4081,0.00235706,276999000.0,2149695924.0,100415073.0,100415073.0,,-0.1,-0.21,-27.23,1520711347,1
vechain,VeChain,VEN,17,3.65446,0.00040236,68521900.0,1758678089.0,481241576.0,873378637.0,,0.71,5.53,-17.99,1520711352,1
nano,Nano,NANO,18,11.3766,0.00125258,85514900.0,1515912487.0,133248289.0,133248289.0,133248290.0,0.38,8.5,-24.08,1520711348,1
lisk,Lisk,LSK,19,14.7131,0.00161993,18629900.0,1510709532.0,102677854.0,118894500.0,,-1.01,-0.81,-21.93,1520711346,1
