id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,10125.0,1.0,8772700000.0,171174262500,16906100.0,16906100.0,21000000.0,1.38,-6.35,-3.76,1520462366,1
ethereum,Ethereum,ETH,2,766.491,0.0761548,2190790000.0,75152330603.0,98047245.0,98047245.0,,2.46,-6.35,-11.37,1520462352,1
ripple,Ripple,XRP,3,0.882761,0.00008771,840649000.0,34508854794.0,39091956706.0,99992520283.0,100000000000,0.65,-5.87,-3.31,1520462370,1
bitcoin-cash,Bitcoin Cash,BCH,4,1120.27,0.111304,455289000.0,19050457414.0,17005238.0,17005238.0,21000000.0,3.06,-7.29,-8.06,1520462351,1
litecoin,Litecoin,LTC,5,187.123,0.0185916,754615000.0,10390623162.0,55528306.0,55528306.0,84000000.0,1.16,-5.39,-9.3,1520462341,1
neo,NEO,NEO,6,102.382,0.0101722,292437000.0,6654830000.0,65000000.0,100000000.0,100000000.0,1.73,-2.85,-23.1,1520462348,1
cardano,Cardano,ADA,7,0.254297,0.00002527,194740000.0,6593176257.0,25927070538.0,31112483745.0,45000000000.0,1.74,-11.81,-18.55,1520462353,1
stellar,Stellar,XLM,8,0.328856,0.00003267,62907600.0,6073441974.0,18468393382.0,103748462367,,2.01,-3.86,-3.17,1520462343,1
monero,Monero,XMR,9,345.78,0.034355,162227000.0,5463106852.0,15799372.0,15799372.0,,2.67,-0.15,19.67,1520462342,1
eos,EOS,EOS,10,6.6639,0.00066209,432332000.0,4760409346.0,714357860.0,900000000.0,1000000000.0,1.29,-8.44,-21.91,1520462350,1
iota,IOTA,MIOTA,11,1.5478,0.00015378,68743200.0,4302156972.0,2779530283.0,2779530283.0,2779530283.0,2.08,-9.25,-17.98,1520462350,1
dash,Dash,DASH,12,519.776,0.0516424,111214000.0,4123131605.0,7932516.0,7932516.0,18900000.0,1.18,-9.42,-12.1,1520462341,1
nem,NEM,XEM,13,0.304425,0.00003025,24417100.0,2739825000.0,8999999999.0,8999999999.0,,-0.25,-10.24,-24.94,1520462344,1
tron,TRON,TRX,14,0.0399122,0.00000397,292251000.0,2624155008.0,65748192475.0,100000000000,,2.49,-9.3,-9.02,1520462353,1
ethereum-classic,Ethereum Classic,ETC,15,22.5878,0.00224421,421773000.0,2266710351.0,100351090.0,100351090.0,,2.8,-11.23,-32.64,1520462347,1
tether,Tether,USDT,16,1.00781,0.00010013,3022270000.0,2234456683.0,2217140814.0,2280109970.0,,0.9,0.8,0.75,1520462345,1
vechain,VeChain,VEN,17,4.22507,0.00041978,91890600.0,2014871099.0,476884667.0,873378637.0,,4.37,-11.62,-10.54,1520462353,1
lisk,Lisk,LSK,18,16.195,0.00160905,34788900.0,1661259551.0,102578546.0,118795192.0,,2.35,-3.88,-13.04,1520462346,1
qtum,Qtum,QTUM,19,22.261,0.00221175,113815000.0,1645805951.0,73932256.0,100432256.0,,1.82,-11.85,-15.91,1520462350,1
nano,Nano,NANO,20,12.2658,0.00121867,61304600.0,1634396866.0,133248289.0,133248289.0,133248290.0,2.12,-7.16,-16.9,1520462350,1
bitcoin-gold,Bitcoin Gold,BTG,21,94.048,0.00934415,22551900.0,1586276918.0,16866674.0,16966674.0,21000000.0,3.05,-9.13,-17.42,1520462354,1
omisego,OmiseGO,OMG,22,14.7736,0.00146783,52565300.0,1507535843.0,102042552.0,140245398.0,,2.63,-6.75,-23.1,1520462351,1
zcash,Zcash,ZEC,23,349.313,0.034706,58670300.0,1198276766.0,3430381.0,3430381.0,,0.81,-8.29,-10.18,1520462347,1
icon,ICON,ICX,24,3.04214,0.00030225,34679600.0,1174163701.0,385966359.0,400230000.0,,1.54,-11.43,-16.06,1520462354,1
binance-coin,Binance Coin,BNB,25,8.91668,0.00088592,74866000.0,882876154.0,99014000.0,197192382.0,,1.67,-4.77,-15.43,1520462351,1
digixdao,DigixDAO,DGD,26,424.885,0.0422145,42931800.0,849770000.0,2000000.0,2000000.0,,4.65,-12.06,-23.79,1520462346,1
steem,Steem,STEEM,27,2.91078,0.0002892,6632930.0,731166595.0,251192668.0,268166762.0,,2.7,-10.49,-11.57,1520462346,1
verge,Verge,XVG,28,0.0440995,0.00000438,23633300.0,647425998.0,14681028079.0,14681028079.0,16555000000.0,4.02,-10.71,-19.7,1520462343,1
populous,Populous,PPT,29,17.4923,0.00173795,2632490.0,647285540.0,37004027.0,53252246.0,53252246.0,2.38,-12.22,-6.64,1520462351,1
bytecoin-bcn,Bytecoin,BCN,30,0.00349494,0.00000035,2970410.0,642261263.0,183768895242,183768895242,184470000000,0.71,-11.91,-24.23,1520462342,1
stratis,Stratis,STRAT,31,6.36916,0.00063281,12122000.0,629068273.0,98767855.0,98767855.0,,2.12,-12.97,-14.26,1520462347,1
waves,Waves,WAVES,32,6.25262,0.00062123,27414400.0,625262000.0,100000000.0,100000000.0,,1.26,1.0,-1.52,1520462346,1
status,Status,SNT,33,0.163536,0.00001625,52609700.0,567549037.0,3470483788.0,6804870174.0,,0.28,-7.43,0.67,1520462350,1
rchain,RChain,RHOC,34,1.53368,0.00015238,810235.0,551218813.0,359409272.0,870663574.0,1000000000.0,1.47,-7.21,-14.49,1520462353,1
maker,Maker,MKR,35,857.42,0.0851891,829079.0,530080855.0,618228.0,1000000.0,,-1.46,-9.76,-17.52,1520462348,1
siacoin,Siacoin,SC,36,0.0156315,0.00000155,12425300.0,515077855.0,32951275005.0,32951275005.0,,2.77,-12.96,-20.4,1520462345,1
bitshares,BitShares,BTS,37,0.182504,0.00001813,20806000.0,476364641.0,2610160000.0,2610160000.0,3600570502.0,3.15,-6.54,-19.22,1520462342,1
waltonchain,Waltonchain,WTC,38,19.0415,0.00189187,53831900.0,474098656.0,24898178.0,70000000.0,100000000.0,0.56,-21.98,-2.96,1520462353,1
dogecoin,Dogecoin,DOGE,39,0.00415682,0.00000041,17241500.0,471752086.0,113488697114,113488697114,,1.44,-10.48,-31.7,1520462341,1
decred,Decred,DCR,40,67.6136,0.00671775,1739620.0,465819715.0,6889438.0,7309438.0,21000000.0,6.0,-6.51,-10.16,1520462346,1
aeternity,Aeternity,AE,41,1.92939,0.00019169,4107630.0,449587369.0,233020472.0,273685830.0,,1.91,-9.46,-15.85,1520462350,1
augur,Augur,REP,42,40.2797,0.00400199,2557240.0,443076700.0,11000000.0,11000000.0,,2.86,-7.62,-12.07,1520462345,1
komodo,Komodo,KMD,43,3.73448,0.00037104,1973330.0,387837264.0,103853084.0,103853084.0,,2.89,-4.65,1.71,1520462348,1
bytom,Bytom,BTM,44,0.380551,0.00003781,14703700.0,375603837.0,987000000.0,1407000000.0,,2.31,-7.55,10.69,1520462352,1
0x,0x,ZRX,45,0.709486,0.00007049,7719360.0,366805049.0,517001110.0,1000000000.0,,1.82,-10.17,-23.65,1520462352,1
electroneum,Electroneum,ETN,46,0.0569352,0.00000566,1689930.0,362009899.0,6358279218.0,6358279218.0,21000000000.0,1.72,-10.13,-18.93,1520462355,1
ark,Ark,ARK,47,3.54586,0.0003523,2574450.0,358435499.0,101085632.0,132335632.0,,3.69,-5.22,-1.29,1520462349,1
veritaseum,Veritaseum,VERI,48,175.657,0.0174524,1087390.0,357751028.0,2036645.0,100000000.0,,0.4,-8.83,-20.24,1520462351,1
ardor,Ardor,ARDR,49,0.356823,0.00003545,3942230.0,356465997.0,998999495.0,998999495.0,998999495.0,3.13,-7.38,-7.54,1520462346,1
golem-network-tokens,Golem,GNT,50,0.385314,0.00003828,6113020.0,321452828.0,834262000.0,1000000000.0,,2.68,-8.59,6.27,1520462347,1
syscoin,Syscoin,SYS,51,0.60388,0.00006000,6742300.0,320921737.0,531432962.0,531432962.0,888000000.0,4.1,-4.99,-4.0,1520462342,1
basic-attention-token,Basic Attention Token,BAT,52,0.309357,0.00003074,5015500.0,309357000.0,1000000000.0,1500000000.0,,4.34,-8.57,-10.25,1520462350,1
cryptonex,Cryptonex,CNX,53,6.8367,0.00067926,194891.0,308692239.0,45152228.0,106589854.0,210000000.0,0.53,-6.91,-7.65,1520462354,1
dragonchain,Dragonchain,DRGN,54,1.29022,0.00012819,2092110.0,307616755.0,238421940.0,433494437.0,,2.69,-12.5,2.51,1520462356,1
ethos,Ethos,ETHOS,55,4.05417,0.0004028,2901650.0,307610807.0,75875162.0,222295208.0,,2.24,-4.75,2.14,1520462352,1
kucoin-shares,KuCoin Shares,KCS,56,3.21234,0.00031916,1137670.0,292461315.0,91043076.0,181043076.0,,2.04,-1.05,-23.45,1520462354,1
pivx,PIVX,PIVX,57,5.16799,0.00051347,3514430.0,287935616.0,55715204.0,55715204.0,,3.65,-7.84,-5.33,1520462345,1
digibyte,DigiByte,DGB,58,0.0284315,0.00000282,4286180.0,282619731.0,9940373564.0,9940373564.0,21000000000.0,5.09,-8.77,-14.03,1520462341,1
gas,Gas,GAS,59,28.1075,0.00279262,8409850.0,277435549.0,9870517.0,15974560.0,100000000.0,2.26,-8.53,-28.29,1520462351,1
zilliqa,Zilliqa,ZIL,60,0.0418216,0.00000416,14769900.0,276245342.0,6605326966.0,12600000000.0,,-0.58,-11.44,-15.05,1520462359,1
hshare,Hshare,HSR,61,6.36535,0.00063243,33898300.0,271862496.0,42709748.0,42709748.0,84000000.0,0.24,-22.73,-31.95,1520462352,1
monacoin,MonaCoin,MONA,62,4.41609,0.00043876,4818160.0,255720978.0,57906650.0,57906650.0,,1.92,-12.43,-19.38,1520462341,1
aion,Aion,AION,63,2.64655,0.00026295,3982730.0,254477170.0,96154303.0,465934587.0,,2.29,-8.84,-6.2,1520462354,1
factom,Factom,FCT,64,28.5088,0.00283249,2367750.0,249312364.0,8745102.0,8745102.0,,2.53,-5.14,-10.92,1520462345,1
qash,QASH,QASH,65,0.694217,0.00006897,6005910.0,242975950.0,350000000.0,1000000000.0,,3.04,-10.57,-14.56,1520462356,1
funfair,FunFair,FUN,66,0.0515914,0.00000513,3245720.0,237582250.0,4605074689.0,10999873621.0,,6.09,-7.27,-0.22,1520462350,1
particl,Particl,PART,67,26.5302,0.00263591,701064.0,235917185.0,8892401.0,8892401.0,,2.43,-8.83,23.33,1520462351,1
byteball,Byteball Bytes,GBYTE,68,365.196,0.0362841,1072660.0,235632513.0,645222.0,1000000.0,,-1.04,-12.92,-9.7,1520462348,1
loopring,Loopring,LRC,69,0.413808,0.00004111,2842820.0,235281563.0,568576642.0,1374956262.0,,1.38,-11.4,-26.65,1520462353,1
aelf,aelf,ELF,70,0.927355,0.00009214,16543500.0,231838750.0,250000000.0,280000000.0,1000000000.0,4.6,-16.44,-16.64,1520462357,1
nebulas-token,Nebulas,NAS,71,6.47665,0.00064349,6740190.0,229921075.0,35500000.0,100000000.0,100000000.0,1.37,-9.69,-21.48,1520462352,1
kyber-network,Kyber Network,KNC,72,1.54655,0.00015366,7022920.0,207442922.0,134132697.0,215625349.0,,2.73,-12.94,-13.62,1520462353,1
revain,Revain,R,73,1.12014,0.00011129,5136820.0,206609823.0,184450000.0,484450000.0,484450000.0,1.95,-13.17,-51.58,1520462355,1
reddcoin,ReddCoin,RDD,74,0.00704794,0.00000070,8356520.0,202798495.0,28774151777.0,28774151777.0,,0.67,-11.97,-19.91,1520462341,1
nexus,Nexus,NXS,75,3.53883,0.0003516,71447600.0,198216856.0,56011975.0,56011975.0,,1.07,13.84,104.46,1520462343,1
kin,Kin,KIN,76,0.000259995,0.00000003,379472.0,196581585.0,756097560976,10000000000000,,5.38,-5.48,-10.59,1520462353,1
zcoin,ZCoin,XZC,77,46.1118,0.00458145,5393560.0,196376493.0,4258704.0,4258704.0,21400000.0,4.79,-9.55,-10.42,1520462347,1
gxshares,GXShares,GXS,78,3.27245,0.00032513,5901820.0,196347000.0,60000000.0,100000000.0,100000000.0,1.12,-8.12,-18.95,1520462350,1
salt,SALT,SALT,79,3.44689,0.00034247,5282460.0,186909663.0,54225596.0,120000000.0,,2.59,-11.71,-14.41,1520462354,1
dent,Dent,DENT,80,0.0173252,0.00000172,2996850.0,183902857.0,10614760961.0,100000000000,,1.41,-9.91,-29.72,1520462352,1
nxt,Nxt,NXT,81,0.183217,0.00001820,21805000.0,183033772.0,998999942.0,998999942.0,1000000000.0,0.51,-0.24,-4.57,1520462340,1
blocknet,Blocknet,BLOCK,82,36.238,0.00360043,1343100.0,182803676.0,5044530.0,5044530.0,,2.15,-5.65,2.67,1520462343,1
chainlink,ChainLink,LINK,83,0.516128,0.00005128,5251660.0,180644800.0,350000000.0,1000000000.0,,6.85,-3.77,-23.82,1520462353,1
iconomi,Iconomi,ICN,84,1.78867,0.00017771,24653700.0,178394231.0,99735687.0,99735687.0,,4.34,-2.26,28.39,1520462347,1
neblio,Neblio,NEBL,85,13.4349,0.00133482,6626560.0,173079145.0,12882801.0,13633554.0,,1.4,-12.53,-18.85,1520462353,1
bancor,Bancor,BNT,86,4.31517,0.00042873,7036510.0,168785254.0,39114393.0,74368296.0,,2.78,-8.26,-11.82,1520462350,1
power-ledger,Power Ledger,POWR,87,0.460445,0.00004575,5210920.0,167570966.0,363932644.0,1000000000.0,,2.18,-12.7,-18.59,1520462355,1
iostoken,IOStoken,IOST,88,0.024573,0.00000244,33240000.0,166951663.0,6794109922.0,21000000000.0,,1.13,-21.51,-28.04,1520462358,1
dentacoin,Dentacoin,DCN,89,0.000511141,0.00000005,154246.0,166236656.0,325226613094,1963173416169,8000000000000,1.78,-13.98,-22.52,1520462352,1
tenx,TenX,PAY,90,1.53162,0.00015217,2675470.0,160301356.0,104661310.0,205218256.0,,2.53,-10.51,0.98,1520462350,1
request-network,Request Network,REQ,91,0.24835,0.00002467,3218700.0,159352659.0,641645496.0,999999999.0,,3.92,-6.83,-13.07,1520462354,1
polymath-network,Polymath,POLY,92,0.657692,0.00006535,1607610.0,157845916.0,239999750.0,1000000000.0,,6.15,-13.61,-41.45,1520462359,1
maidsafecoin,MaidSafeCoin,MAID,93,0.342301,0.00003401,2897770.0,154909143.0,452552412.0,452552412.0,,0.71,-6.53,-12.93,1520462342,1
enigma-project,Enigma,ENG,94,2.06639,0.00020531,4582550.0,154640716.0,74836171.0,150000000.0,,2.69,-11.75,-18.37,1520462354,1
emercoin,Emercoin,EMC,95,3.71284,0.00036889,758586.0,153912236.0,41454045.0,41454045.0,,0.01,-6.05,5.38,1520462342,1
cindicator,Cindicator,CND,96,0.104418,0.00001037,3265910.0,150985984.0,1445976590.0,2000000005.0,,2.06,-8.84,-15.16,1520462354,1
pillar,Pillar,PLR,97,0.662624,0.00006584,514619.0,150670626.0,227384800.0,800000000.0,,0.86,-8.53,-15.89,1520462351,1
smartcash,SmartCash,SMART,98,0.193684,0.00001924,165401.0,149269112.0,770683752.0,1371728031.0,5000000000.0,6.11,-12.68,-6.39,1520462352,1
sirin-labs-token,SIRIN LABS Token,SRN,99,0.643923,0.00006398,12122900.0,147624518.0,229258029.0,573145073.0,,3.72,-0.45,9.96,1520462357,1
singularitynet,SingularityNET,AGI,100,0.308659,0.00003067,548264.0,142660363.0,462194083.0,1000000000.0,,2.2,-9.18,-11.04,1520462358,1
gnosis-gno,Gnosis,GNO,101,125.043,0.0124237,812602.0,138121247.0,1104590.0,10000000.0,,3.69,-4.78,-5.53,1520462349,1
genesis-vision,Genesis Vision,GVT,102,36.7303,0.00364934,17445200.0,136885780.0,3726781.0,4436644.0,,-0.07,4.5,39.16,1520462356,1
vertcoin,Vertcoin,VTC,103,3.12651,0.00031064,2800430.0,135177317.0,43235850.0,43235850.0,84000000.0,2.06,-5.67,-17.35,1520462341,1
storj,Storj,STORJ,104,0.991675,0.00009853,9730970.0,132314725.0,133425493.0,424999998.0,,2.13,-8.84,11.09,1520462351,1
gamecredits,GameCredits,GAME,105,2.01996,0.00020069,3363280.0,129995237.0,64355352.0,64355352.0,84000000.0,0.36,-7.31,-11.72,1520462343,1
bitcore,Bitcore,BTX,106,10.2347,0.00101687,1196410.0,123247172.0,12042089.0,16841522.0,21000000.0,1.99,-0.61,-47.75,1520462349,1
bitcoindark,BitcoinDark,BTCD,107,95.6009,0.00949844,104106.0,123216385.0,1288862.0,1288862.0,,-0.28,-3.46,-6.96,1520462342,1
rlc,iExec RLC,RLC,108,1.53796,0.0001528,33889900.0,123145677.0,80070793.0,86999785.0,,10.88,26.94,8.08,1520462351,1
quantstamp,Quantstamp,QSP,109,0.193073,0.00001918,3209940.0,119186699.0,617314171.0,976442388.0,,8.27,-5.0,-24.75,1520462356,1
minexcoin,MinexCoin,MNX,110,33.7813,0.00335635,224416.0,116503808.0,3448766.0,5766585.0,19000000.0,7.6,23.31,47.67,1520462356,1
enjin-coin,Enjin Coin,ENJ,111,0.147101,0.00001462,5217630.0,111236678.0,756192535.0,1000000000.0,,1.3,-9.75,-19.97,1520462355,1
santiment,Santiment Network Token,SAN,112,1.77466,0.00017632,4476530.0,111200854.0,62660371.0,83337000.0,,3.0,-3.21,-18.62,1520462351,1
ignis,Ignis,IGNIS,113,0.145795,0.00001449,7665610.0,110970982.0,761143950.0,999449694.0,999449694.0,1.1,-4.19,-13.13,1520462357,1
raiden-network-token,Raiden Network Token,RDN,114,2.20104,0.00021868,4062460.0,110423835.0,50168936.0,100000000.0,,3.34,-10.91,-19.45,1520462355,1
aragon,Aragon,ANT,115,4.07749,0.00040512,3095390.0,108869051.0,26700017.0,39609524.0,,1.63,-15.65,4.16,1520462350,1
wax,WAX,WAX,116,0.215518,0.00002141,7489970.0,106240576.0,492954537.0,1850000000.0,,3.44,-21.56,-26.84,1520462357,1
metal,Metal,MTL,117,4.7655,0.00047348,11117400.0,105996463.0,22242464.0,66588888.0,,3.74,-10.63,6.26,1520462351,1
theta-token,Theta Token,THETA,118,0.178452,0.00001773,16431500.0,104944718.0,588083732.0,1000000000.0,,5.94,-10.13,19.35,1520462359,1
ubiq,Ubiq,UBQ,119,2.61425,0.00025974,484531.0,104267776.0,39884394.0,39884394.0,,5.61,-9.03,11.99,1520462343,1
civic,Civic,CVC,120,0.302426,0.00003005,4971970.0,103641380.0,342699966.0,1000000000.0,,3.25,-7.71,-13.8,1520462351,1
skycoin,Skycoin,SKY,121,13.3679,0.00132817,725494.0,102656034.0,7679294.0,25000000.0,100000000.0,2.19,-8.48,-15.99,1520462349,1
zencash,ZenCash,ZEN,122,30.1056,0.00299115,1012190.0,101344858.0,3366313.0,3366313.0,21000000.0,1.21,-8.93,-20.68,1520462350,1
pura,Pura,PURA,123,0.585145,0.00005814,213215.0,101234762.0,173007993.0,179790487.0,350000000.0,5.38,0.99,-12.87,1520462344,1
decentraland,Decentraland,MANA,124,0.0945418,0.00000939,7201200.0,99282269.0,1050141509.0,2644403343.0,,1.86,-10.07,-11.71,1520462354,1
digitalnote,DigitalNote,XDN,125,0.0141634,0.00000141,4852360.0,97682879.0,6896852351.0,6896852351.0,,2.38,-8.19,-17.79,1520462342,1
supernet-unity,SuperNET,UNITY,126,125.176,0.0124369,10102.4,97359014.0,777777.0,777777.0,,3.05,-9.71,-7.42,1520462343,1
nav-coin,NavCoin,NAV,127,1.53811,0.00015282,8658050.0,96185572.0,62534911.0,62534911.0,,3.37,-8.24,-16.02,1520462342,1
substratum,Substratum,SUB,128,0.424815,0.00004221,2286490.0,96047039.0,226091449.0,352000000.0,,6.75,-4.29,-23.16,1520462353,1
monaco,Monaco,MCO,129,7.25103,0.00072043,6974180.0,95753783.0,13205542.0,31587682.0,,3.55,-11.77,-4.76,1520462351,1
xpa,XPA,XPA,130,0.0945151,0.00000939,67898.8,94515100.0,1000000000.0,10000000000.0,,3.05,-5.34,-19.3,1520462353,1
dynamic-trading-rights,Dynamic Trading Rights,DTR,131,0.0770304,0.00000765,53720.7,91606782.0,1189228953.0,3750000000.0,,2.19,-7.16,4.56,1520462358,1
storm,Storm,STORM,132,0.0218468,0.00000217,703394.0,89237774.0,4084706883.0,10000000000.0,,2.0,-17.92,-26.09,1520462357,1
poet,Po.et,POE,133,0.0393538,0.00000391,3789400.0,88027130.0,2236813969.0,3141592653.0,,2.08,-14.78,-28.14,1520462353,1
credits,Credits,CS,134,0.689733,0.00006853,9735640.0,87980573.0,127557436.0,249471071.0,,-4.39,-10.07,,1520462360,1
sophiatx,SophiaTX,SPHTX,135,0.456618,0.00004537,199304.0,87558223.0,191753771.0,350000000.0,,3.61,1.07,3.59,1520462357,1
arcblock,Arcblock,ABT,136,0.940296,0.00009342,29446800.0,86767428.0,92276718.0,186000000.0,,1.86,-7.84,-21.09,1520462359,1
paypie,PayPie,PPP,137,1.05119,0.00010444,134321.0,86723175.0,82500000.0,165000000.0,165000000.0,3.05,-8.69,-0.28,1520462354,1
nuls,Nuls,NULS,138,3.65293,0.00036294,11567900.0,86080866.0,23564882.0,40000000.0,,2.97,-9.18,36.76,1520462354,1
high-performance-blockchain,High Performance Blockchain,HPB,139,3.78328,0.00037589,3607440.0,84051618.0,22216600.0,100000000.0,,3.55,-6.76,-27.03,1520462357,1
salus,SaluS,SLS,140,82.5209,0.00819888,114593000.0,83345952.0,1009998.0,1009998.0,,-5.96,32.62,132.18,1520462345,1
bridgecoin,BridgeCoin,BCO,141,3.08148,0.00030616,121523.0,83199960.0,27000000.0,27000000.0,27000000.0,1.79,1.92,-34.44,1520462354,1
time-new-bank,Time New Bank,TNB,142,0.0363027,0.00000361,5024740.0,82102883.0,2261619182.0,5541877892.0,,4.31,-12.95,-24.41,1520462357,1
achain,Achain,ACT,143,0.263231,0.00002615,5085500.0,78969300.0,300000000.0,1000000000.0,1000000000.0,1.27,-13.91,-28.83,1520462352,1
fusion,Fusion,FSN,144,2.83719,0.00028189,720055.0,78272965.0,27588200.0,57344000.0,,4.44,-8.7,-19.41,1520462360,1
asch,Asch,XAS,145,0.837573,0.00008322,1780790.0,78095213.0,93239888.0,114739888.0,,1.12,-10.02,-11.5,1520462349,1
medibloc,MediBloc,MED,146,0.0253271,0.00000252,8422260.0,75129907.0,2966384100.0,4097545844.0,10000000000.0,3.16,-14.14,-14.82,1520462357,1
blockv,BLOCKv,VEE,147,0.0498615,0.00000495,2963900.0,74541507.0,1494971209.0,3646271241.0,,4.18,-16.13,-24.26,1520462356,1
adx-net,AdEx,ADX,148,1.00784,0.00010014,9727620.0,74006398.0,73430701.0,100000000.0,100000000.0,1.7,-9.85,-22.58,1520462350,1
medishares,MediShares,MDS,149,0.153047,0.00001521,2935590.0,74000039.0,483511857.0,2000000000.0,,-1.51,-19.43,-23.14,1520462356,1
simple-token,Simple Token,OST,150,0.254501,0.00002529,3859380.0,73427548.0,288515753.0,800000000.0,,7.3,-10.6,5.14,1520462357,1
amber,Ambrosus,AMB,151,0.503231,0.00005000,4578020.0,72762661.0,144590975.0,361477438.0,,3.87,0.06,-4.15,1520462355,1
ethlend,ETHLend,LEND,152,0.064982,0.00000646,4611740.0,70052707.0,1078032485.0,1299999942.0,,3.29,-14.18,-33.24,1520462356,1
oyster,Oyster,PRL,153,0.976198,0.00009699,1335960.0,69570631.0,71266926.0,98592692.0,,5.78,-9.78,-30.94,1520462356,1
c20,CRYPTO20,C20,154,1.75917,0.00017478,6867800.0,69465417.0,39487609.0,40656082.0,,3.35,-5.34,-10.35,1520462358,1
ion,ION,ION,155,3.42184,0.00033998,16378600.0,69159629.0,20211240.0,26111240.0,,2.85,4.75,40.32,1520462347,1
edgeless,Edgeless,EDG,156,0.828964,0.00008236,2131820.0,68013409.0,82046276.0,132046997.0,,2.56,-5.79,-5.02,1520462349,1
experience-points,Experience Points,XP,157,0.000311829,0.00000003,285235.0,67831955.0,217529336401,252474662427,,-2.27,-12.35,-25.95,1520462347,1
agoras-tokens,Agoras Tokens,AGRS,158,1.59026,0.000158,4013510.0,66776577.0,41990981.0,41990981.0,42000000.0,4.02,-9.93,13.94,1520462345,1
dew,DEW,DEW,159,0.646026,0.00006419,231714.0,66698666.0,103244553.0,200000000.0,,3.75,-12.35,-31.39,1520462357,1
poa-network,POA Network,POA,160,0.375551,0.00003731,4548820.0,66368334.0,176722560.0,252193195.0,,2.18,-6.54,-41.89,1520462360,1
telcoin,Telcoin,TEL,161,0.00246302,0.00000024,734480.0,66155183.0,26859377001.0,100000000000,,0.75,-15.5,-26.97,1520462358,1
red-pulse,Red Pulse,RPX,162,0.121627,0.00001208,3541830.0,66085848.0,543348500.0,1358371250.0,,2.87,-16.19,-32.83,1520462355,1
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,163,1.26242,0.00012543,2263780.0,65645840.0,52000000.0,65000000.0,105000000.0,3.73,-10.06,11.82,1520462350,1
bitbay,BitBay,BAY,164,0.0648093,0.00000644,1091120.0,65462376.0,1010076886.0,1010076886.0,,5.4,-9.04,-8.44,1520462344,1
bluzelle,Bluzelle,BLZ,165,0.390986,0.00003885,6179720.0,64512690.0,165000000.0,500000000.0,,3.19,-12.26,-25.07,1520462359,1
bibox-token,Bibox Token,BIX,166,0.611872,0.00006079,4577480.0,64477888.0,105378066.0,271520349.0,,4.3,-6.42,-18.86,1520462357,1
melon,Melon,MLN,167,106.438,0.0105752,391215.0,63798937.0,599400.0,749400.0,,2.31,-9.67,-3.51,1520462348,1
library-credit,LBRY Credits,LBC,168,0.415945,0.00004133,1387350.0,63497121.0,152657492.0,527557126.0,,2.92,-12.7,7.4,1520462346,1
peercoin,Peercoin,PPC,169,2.55585,0.00025394,572833.0,62988316.0,24644762.0,24644762.0,,1.62,-6.46,-15.88,1520462340,1
cloakcoin,CloakCoin,CLOAK,170,12.2684,0.00121893,5111970.0,62589555.0,5101688.0,5101688.0,,8.33,-13.37,14.03,1520462342,1
viacoin,Viacoin,VIA,171,2.71123,0.00026937,217079000.0,62343530.0,22994556.0,22994556.0,23000000.0,4.09,10.53,13.95,1520462343,1
eidoo,Eidoo,EDO,172,2.11824,0.00021046,3650850.0,61982798.0,29261461.0,90208328.0,,1.54,-8.97,-18.6,1520462354,1
ripio-credit-network,Ripio Credit Network,RCN,173,0.126598,0.00001258,7220990.0,61872621.0,488733009.0,999942647.0,,2.96,-14.44,-5.55,1520462354,1
wings,Wings,WINGS,174,0.6895,0.00006851,10080800.0,61853896.0,89708333.0,100000000.0,,2.57,-2.6,1.26,1520462348,1
spankchain,SpankChain,SPANK,175,0.205596,0.00002043,665020.0,61687720.0,300043386.0,1000000000.0,,1.76,-6.17,12.74,1520462356,1
wagerr,Wagerr,WGR,176,0.332767,0.00003306,77690.6,60896361.0,183000000.0,198360471.0,200000000.0,1.92,-3.16,-10.69,1520462350,1
mobilego,MobileGo,MGO,177,0.61835,0.00006144,295159.0,60616156.0,98028877.0,100000000.0,,2.58,8.11,9.14,1520462350,1
