id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,9843.89,1.0,8365780000.0,166420676369,16905987.0,16905987.0,21000000.0,0.3,-8.53,-6.7,1520454567
ethereum,Ethereum,ETH,2,740.497,0.0760223,2085980000.0,72602246279.0,98045294.0,98045294.0,,-0.08,-9.07,-14.59,1520454554
ripple,Ripple,XRP,3,0.850545,0.00008732,847071000.0,33249468317.0,39091956706.0,99992520283.0,100000000000,0.59,-9.22,-7.25,1520454541
bitcoin-cash,Bitcoin Cash,BCH,4,1082.24,0.111107,435840000.0,18403572368.0,17005075.0,17005075.0,21000000.0,-0.31,-9.24,-11.39,1520454552
litecoin,Litecoin,LTC,5,180.896,0.0185715,720362000.0,10044554446.0,55526681.0,55526681.0,84000000.0,-0.09,-7.71,-12.86,1520454540
neo,NEO,NEO,6,98.6373,0.0101265,273614000.0,6411424500.0,65000000.0,100000000.0,100000000.0,1.5,-5.89,-26.88,1520454547
cardano,Cardano,ADA,7,0.247206,0.00002538,185113000.0,6409327399.0,25927070538.0,31112483745.0,45000000000.0,0.74,-14.27,-21.6,1520454553
stellar,Stellar,XLM,8,0.317177,0.00003256,59881000.0,5857749449.0,18468392882.0,103748462367,,-0.0,-7.54,-7.36,1520454543
monero,Monero,XMR,9,333.21,0.0342086,153369000.0,5264397704.0,15799039.0,15799039.0,,0.6,-3.43,14.85,1520454542
eos,EOS,EOS,10,6.41496,0.00065859,421447000.0,4581663981.0,714215518.0,900000000.0,1000000000.0,0.25,-11.36,-25.34,1520454551
iota,IOTA,MIOTA,11,1.46217,0.00015011,63901300.0,4064145794.0,2779530283.0,2779530283.0,2779530283.0,-1.92,-13.39,-22.91,1520454550
dash,Dash,DASH,12,508.658,0.0522208,110779000.0,4034826096.0,7932297.0,7932297.0,18900000.0,-0.44,-10.91,-14.35,1520454541
nem,NEM,XEM,13,0.300557,0.00003086,23454100.0,2705013000.0,8999999999.0,8999999999.0,,3.96,-10.81,-26.35,1520454544
tron,TRON,TRX,14,0.0376004,0.00000386,273324000.0,2472158336.0,65748192475.0,100000000000,,0.29,-14.35,-14.1,1520454553
tether,Tether,USDT,15,0.999738,0.00010264,2924950000.0,2216559923.0,2217140814.0,2280109970.0,,-0.16,-0.05,-0.03,1520454545
ethereum-classic,Ethereum Classic,ETC,16,21.8726,0.00224553,399865000.0,2194889207.0,100348802.0,100348802.0,,1.2,-14.28,-35.49,1520454547
vechain,VeChain,VEN,17,4.00173,0.00041083,86678900.0,1901709288.0,475221788.0,873378637.0,,-0.25,-14.15,-16.01,1520454553
nano,Nano,NANO,18,11.9082,0.00122255,59065000.0,1586747278.0,133248289.0,133248289.0,133248290.0,2.71,-8.44,-18.11,1520454549
qtum,Qtum,QTUM,19,21.2849,0.00218519,98380300.0,1573635738.0,73932024.0,100432024.0,,-0.49,-15.65,-19.95,1520454550
lisk,Lisk,LSK,20,15.2749,0.00156818,33930500.0,1566825768.0,102575190.0,118791836.0,,-0.34,-7.94,-18.61,1520454546
bitcoin-gold,Bitcoin Gold,BTG,21,90.008,0.00924057,28738800.0,1518109679.0,16866386.0,16966386.0,21000000.0,-0.15,-12.36,-21.41,1520454555
omisego,OmiseGO,OMG,22,14.2056,0.0014584,48229100.0,1449575673.0,102042552.0,140245398.0,,0.5,-9.61,-26.79,1520454551
zcash,Zcash,ZEC,23,341.73,0.0350834,55554300.0,1172003615.0,3429619.0,3429619.0,,-0.1,-10.06,-12.25,1520454548
icon,ICON,ICX,24,2.9228,0.00030007,36045700.0,1128102475.0,385966359.0,400230000.0,,0.37,-13.14,-19.74,1520454555
binance-coin,Binance Coin,BNB,25,8.65546,0.0008886,74009400.0,857011716.0,99014000.0,197192382.0,,-0.45,-6.57,-18.07,1520454552
digixdao,DigixDAO,DGD,26,406.57,0.04174,42771400.0,813140000.0,2000000.0,2000000.0,,-1.09,-16.81,-26.92,1520454546
steem,Steem,STEEM,27,2.78059,0.00028547,6514040.0,698435857.0,251182611.0,268156705.0,,-2.07,-14.43,-16.07,1520454546
bytecoin-bcn,Bytecoin,BCN,28,0.00342713,0.00000035,2892320.0,629799172.0,183768684696,183768684696,184470000000,-0.55,-12.95,-26.68,1520454542
populous,Populous,PPT,29,17.0114,0.00174646,2435150.0,629490303.0,37004027.0,53252246.0,53252246.0,0.83,-15.19,-9.93,1520454551
stratis,Stratis,STRAT,30,6.23016,0.00063961,10688700.0,615338725.0,98767724.0,98767724.0,,-0.91,-13.66,-16.78,1520454547
waves,Waves,WAVES,31,6.06255,0.00062241,25100200.0,606255000.0,100000000.0,100000000.0,,1.83,-1.9,-5.37,1520454546
verge,Verge,XVG,32,0.0412002,0.00000423,22263100.0,604844647.0,14680624039.0,14680624039.0,16555000000.0,0.53,-16.34,-25.32,1520454544
status,Status,SNT,33,0.162337,0.00001667,51391500.0,563387927.0,3470483788.0,6804870174.0,,-0.6,-8.12,-1.25,1520454551
maker,Maker,MKR,34,872.396,0.0895636,746090.0,539339434.0,618228.0,1000000.0,,-0.28,-8.14,-16.13,1520454549
rchain,RChain,RHOC,35,1.48894,0.00015286,828326.0,535138842.0,359409272.0,870663574.0,1000000000.0,-0.09,-9.28,-17.11,1520454554
siacoin,Siacoin,SC,36,0.0151761,0.00000156,12109000.0,500015300.0,32947549089.0,32947549089.0,,-0.38,-15.42,-23.14,1520454545
dogecoin,Dogecoin,DOGE,37,0.00405889,0.00000042,16206900.0,460638138.0,113488697114,113488697114,,0.12,-12.05,-33.55,1520454541
waltonchain,Waltonchain,WTC,38,18.377,0.00188665,57289500.0,457553817.0,24898178.0,70000000.0,100000000.0,0.03,-23.37,-10.09,1520454553
bitshares,BitShares,BTS,39,0.174722,0.00001794,21342200.0,456050628.0,2610150000.0,2610150000.0,3600570502.0,-0.28,-10.64,-22.39,1520454542
aeternity,Aeternity,AE,40,1.89117,0.00019416,4039540.0,440681326.0,233020472.0,273685830.0,,0.63,-11.24,-17.74,1520454550
decred,Decred,DCR,41,63.3251,0.00650121,1611490.0,436240333.0,6888901.0,7308901.0,21000000.0,-2.24,-12.7,-15.82,1520454546
augur,Augur,REP,42,38.7643,0.00397969,2048980.0,426407300.0,11000000.0,11000000.0,,0.68,-10.75,-15.97,1520454545
bytom,Bytom,BTM,43,0.369881,0.00003797,14154300.0,365072547.0,987000000.0,1407000000.0,,0.49,-9.82,7.38,1520454553
0x,0x,ZRX,44,0.689801,0.00007082,7562690.0,356485285.0,516794387.0,1000000000.0,,-1.08,-12.59,-26.52,1520454553
komodo,Komodo,KMD,45,3.42903,0.00035204,1590810.0,356115329.0,103853081.0,103853081.0,,1.73,-11.9,-7.64,1520454548
veritaseum,Veritaseum,VERI,46,171.977,0.0176558,995944.0,350256173.0,2036645.0,100000000.0,,-0.84,-7.63,-21.69,1520454550
electroneum,Electroneum,ETN,47,0.0550296,0.00000565,1659420.0,349840690.0,6357318434.0,6357318434.0,21000000000.0,0.44,-11.85,-22.22,1520454556
ardor,Ardor,ARDR,48,0.34317,0.00003523,3796490.0,342826657.0,998999495.0,998999495.0,998999495.0,-0.49,-10.28,-12.14,1520454547
ark,Ark,ARK,49,3.34522,0.00034343,2547260.0,338146653.0,101083532.0,132333532.0,,0.23,-10.52,-6.81,1520454549
cryptonex,Cryptonex,CNX,50,6.82583,0.00070077,188733.0,308200452.0,45152084.0,106589710.0,210000000.0,2.13,-8.75,-8.19,1520454554
golem-network-tokens,Golem,GNT,51,0.367097,0.00003769,6091560.0,306255077.0,834262000.0,1000000000.0,,1.78,-12.46,1.58,1520454547
syscoin,Syscoin,SYS,52,0.566796,0.00005819,6326700.0,301212786.0,531430684.0,531430684.0,888000000.0,-0.39,-10.85,-10.78,1520454543
ethos,Ethos,ETHOS,53,3.91862,0.0004023,2822060.0,297062624.0,75807969.0,222295208.0,,2.44,-7.88,-2.16,1520454552
dragonchain,Dragonchain,DRGN,54,1.23162,0.00012644,2025210.0,293645230.0,238421940.0,433494437.0,,0.1,-11.85,-2.84,1520454557
basic-attention-token,Basic Attention Token,BAT,55,0.287415,0.00002951,4726610.0,287415000.0,1000000000.0,1500000000.0,,0.14,-14.79,-17.12,1520454550
kucoin-shares,KuCoin Shares,KCS,56,3.05652,0.00031379,1089670.0,278274983.0,91043076.0,181043076.0,,-1.09,-6.04,-27.28,1520454555
zilliqa,Zilliqa,ZIL,57,0.0420927,0.00000432,14363900.0,278036046.0,6605326966.0,12600000000.0,,4.3,-11.83,-14.77,1520454560
