id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
verge,Verge,XVG,32,0.041484,0.00000423,22480200.0,609012690.0,14680664602.0,14680664602.0,16555000000.0,1.42,-15.76,-24.78,1520455143
status,Status,SNT,33,0.162546,0.00001658,51515000.0,564113258.0,3470483788.0,6804870174.0,,-0.19,-8.07,-1.05,1520455151
maker,Maker,MKR,34,879.929,0.0897475,775635.0,543996544.0,618228.0,1000000.0,,0.65,-7.32,-15.42,1520455150
rchain,RChain,RHOC,35,1.49792,0.00015278,827835.0,538366337.0,359409272.0,870663574.0,1000000000.0,0.44,-8.89,-16.62,1520455154
siacoin,Siacoin,SC,36,0.0152926,0.00000156,12095800.0,503860812.0,32948014860.0,32948014860.0,,0.98,-14.72,-22.53,1520455145
waltonchain,Waltonchain,WTC,37,18.5626,0.00189327,57106500.0,462174919.0,24898178.0,70000000.0,100000000.0,0.78,-22.55,-8.95,1520455153
dogecoin,Dogecoin,DOGE,38,0.00406384,0.00000041,16250400.0,461199907.0,113488697114,113488697114,,0.27,-12.02,-33.46,1520455141
bitshares,BitShares,BTS,39,0.175019,0.00001785,21402200.0,456825843.0,2610150000.0,2610150000.0,3600570502.0,-0.03,-10.74,-22.31,1520455143
aeternity,Aeternity,AE,40,1.89681,0.00019346,4055220.0,441995562.0,233020472.0,273685830.0,,0.91,-11.0,-17.48,1520455151
decred,Decred,DCR,41,62.3752,0.00636189,1621410.0,429700687.0,6888967.0,7308967.0,21000000.0,-3.0,-13.93,-17.09,1520455146
augur,Augur,REP,42,38.8606,0.00396355,2056680.0,427466600.0,11000000.0,11000000.0,,1.12,-10.55,-15.77,1520455146
bytom,Bytom,BTM,43,0.371949,0.00003794,14243100.0,367113663.0,987000000.0,1407000000.0,,1.09,-9.34,7.99,1520455152
komodo,Komodo,KMD,44,3.44823,0.0003517,1601100.0,358109308.0,103853081.0,103853081.0,,2.68,-11.35,-7.05,1520455149
0x,0x,ZRX,45,0.692558,0.00007064,7606970.0,357910087.0,516794387.0,1000000000.0,,-0.46,-12.23,-26.19,1520455153
electroneum,Electroneum,ETN,46,0.0554023,0.00000565,1682880.0,352218418.0,6357469239.0,6357469239.0,21000000000.0,0.97,-11.32,-21.64,1520455155
veritaseum,Veritaseum,VERI,47,172.316,0.0175752,1001720.0,350946596.0,2036645.0,100000000.0,,-0.66,-7.64,-21.55,1520455150
ardor,Ardor,ARDR,48,0.345489,0.00003524,3804070.0,345143337.0,998999495.0,998999495.0,998999495.0,0.16,-9.8,-11.5,1520455147
ark,Ark,ARK,49,3.34708,0.00034138,2543620.0,338335666.0,101083830.0,132333830.0,,0.4,-10.47,-6.77,1520455149
cryptonex,Cryptonex,CNX,50,6.87058,0.00070076,189971.0,310221127.0,45152102.0,106589727.0,210000000.0,2.04,-8.18,-7.59,1520455154
golem-network-tokens,Golem,GNT,51,0.366625,0.00003739,6083650.0,305861306.0,834262000.0,1000000000.0,,1.93,-12.56,1.41,1520455148
syscoin,Syscoin,SYS,52,0.56895,0.00005803,6372340.0,302357705.0,531431066.0,531431066.0,888000000.0,0.37,-10.49,-10.38,1520455143
ethos,Ethos,ETHOS,53,3.92552,0.00040038,2844910.0,297585699.0,75807969.0,222295208.0,,2.28,-7.56,-1.94,1520455152
dragonchain,Dragonchain,DRGN,54,1.23221,0.00012568,2060910.0,293785899.0,238421940.0,433494437.0,,0.05,-12.09,-2.73,1520455157
basic-attention-token,Basic Attention Token,BAT,55,0.288404,0.00002942,4737480.0,288404000.0,1000000000.0,1500000000.0,,0.85,-14.5,-16.78,1520455151
kucoin-shares,KuCoin Shares,KCS,56,3.06849,0.00031297,1098460.0,279364768.0,91043076.0,181043076.0,,-0.46,-5.52,-27.0,1520455155
zilliqa,Zilliqa,ZIL,57,0.0422404,0.00000431,14446000.0,279011653.0,6605326966.0,12600000000.0,,3.44,-11.48,-14.45,1520455160
pivx,PIVX,PIVX,58,4.96221,0.00050612,3366850.0,276467912.0,55714674.0,55714674.0,,0.91,-12.43,-9.4,1520455146
hshare,Hshare,HSR,59,6.40192,0.00065296,30286700.0,273422201.0,42709406.0,42709406.0,84000000.0,-0.44,-22.97,-31.9,1520455153
gas,Gas,GAS,60,27.2093,0.00277519,7993550.0,267629252.0,9835948.0,15847360.0,100000000.0,0.67,-10.1,-30.71,1520455152
digibyte,DigiByte,DGB,61,0.0267283,0.00000273,3964010.0,265679110.0,9939992805.0,9939992805.0,21000000000.0,1.2,-13.64,-19.56,1520455141
monacoin,MonaCoin,MONA,62,4.31879,0.00044049,4299560.0,250079319.0,57904950.0,57904950.0,,-2.18,-14.06,-21.36,1520455142
aion,Aion,AION,63,2.56013,0.00026112,3914490.0,246167516.0,96154303.0,465934587.0,,1.22,-11.16,-9.92,1520455154
factom,Factom,FCT,64,27.4108,0.00279574,2213420.0,239710242.0,8745102.0,8745102.0,,0.55,-14.05,-14.59,1520455145
qash,QASH,QASH,65,0.662273,0.00006755,5574490.0,231795550.0,350000000.0,1000000000.0,,0.39,-14.21,-18.6,1520455157
byteball,Byteball Bytes,GBYTE,66,357.528,0.0364657,1047290.0,230684950.0,645222.0,1000000.0,,1.9,-14.59,-11.55,1520455148
particl,Particl,PART,67,25.9361,0.00264533,626260.0,230634209.0,8892401.0,8892401.0,,1.4,-10.0,22.62,1520455151
loopring,Loopring,LRC,68,0.404669,0.00004127,2998040.0,229957871.0,568261642.0,1374956262.0,,1.21,-14.31,-28.69,1520455153
nebulas-token,Nebulas,NAS,69,6.33142,0.00064577,6454160.0,224765410.0,35500000.0,100000000.0,100000000.0,0.43,-12.11,-23.39,1520455153
funfair,FunFair,FUN,70,0.047609,0.00000486,2952290.0,219243001.0,4605074689.0,10999873621.0,,1.72,-14.98,-7.41,1520455151
aelf,aelf,ELF,71,0.866235,0.00008835,15537700.0,216558750.0,250000000.0,280000000.0,1000000000.0,-1.65,-22.23,-22.75,1520455157
revain,Revain,R,72,1.0894,0.00011111,5233110.0,200939830.0,184450000.0,484450000.0,484450000.0,0.6,-16.74,-53.06,1520455156
reddcoin,ReddCoin,RDD,73,0.00695975,0.00000071,8167390.0,200260903.0,28774151777.0,28774151777.0,,1.55,-13.2,-20.3,1520455141
kyber-network,Kyber Network,KNC,74,1.49164,0.00015214,6903750.0,200077696.0,134132697.0,215625349.0,,1.56,-16.51,-17.23,1520455153
gxshares,GXShares,GXS,75,3.22827,0.00032926,5772500.0,193696200.0,60000000.0,100000000.0,100000000.0,0.55,-9.27,-20.09,1520455151
zcoin,ZCoin,XZC,76,44.7528,0.00456451,5116940.0,190575479.0,4258403.0,4258403.0,21400000.0,2.67,-10.75,-12.93,1520455149
nexus,Nexus,NXS,77,3.334,0.00034005,67342300.0,186738687.0,56010404.0,56010404.0,,0.89,6.72,92.82,1520455144
kin,Kin,KIN,78,0.000244525,0.00000002,356037.0,184884756.0,756097560976,10000000000000,,-3.07,-11.78,-15.75,1520455154
nxt,Nxt,NXT,79,0.180855,0.00001845,21136500.0,180674134.0,998999942.0,998999942.0,1000000000.0,1.18,-0.81,-6.55,1520455141
dent,Dent,DENT,80,0.016986,0.00000173,3012590.0,180302330.0,10614760961.0,100000000000,,1.26,-10.31,-31.65,1520455153
salt,SALT,SALT,81,3.30052,0.00033663,4944780.0,178972663.0,54225596.0,120000000.0,,0.68,-14.8,-18.82,1520455153
blocknet,Blocknet,BLOCK,82,34.382,0.00350675,1318760.0,173436972.0,5044412.0,5044412.0,,-0.32,-11.43,-3.44,1520455143
iconomi,Iconomi,ICN,83,1.71669,0.00017509,23835900.0,171215256.0,99735687.0,99735687.0,,-0.55,-5.77,22.68,1520455149
chainlink,ChainLink,LINK,84,0.475874,0.00004854,4899000.0,166555900.0,350000000.0,1000000000.0,,1.97,-11.39,-30.23,1520455153
neblio,Neblio,NEBL,85,12.855,0.00131114,6743200.0,165604999.0,12882536.0,13633265.0,,1.9,-14.99,-22.49,1520455153
iostoken,IOStoken,IOST,86,0.024289,0.00000248,32664300.0,165022136.0,6794109922.0,21000000000.0,,0.47,-22.06,-29.58,1520455159
power-ledger,Power Ledger,POWR,87,0.450651,0.00004596,4966600.0,164006610.0,363932644.0,1000000000.0,,0.67,-15.48,-20.72,1520455155
dentacoin,Dentacoin,DCN,88,0.00050403,0.00000005,159934.0,163923970.0,325226613094,1963173416169,8000000000000,0.95,-13.0,-25.3,1520455153
bancor,Bancor,BNT,89,4.16918,0.00042523,6636230.0,163003515.0,39097260.0,74351164.0,,0.58,-10.98,-15.04,1520455151
tenx,TenX,PAY,90,1.46733,0.00014966,2547150.0,153572680.0,104661310.0,205218256.0,,1.09,-14.35,-3.99,1520455152
maidsafecoin,MaidSafeCoin,MAID,91,0.336645,0.00003434,2854290.0,152349507.0,452552412.0,452552412.0,,0.95,-7.8,-13.83,1520455142
emercoin,Emercoin,EMC,92,3.6653,0.00037384,753499.0,151939582.0,41453519.0,41453519.0,,-0.34,-8.22,3.13,1520455143
enigma-project,Enigma,ENG,93,2.01361,0.00020538,4501610.0,150690862.0,74836171.0,150000000.0,,0.15,-11.82,-20.98,1520455154
cindicator,Cindicator,CND,94,0.102942,0.00001050,3388570.0,148851722.0,1445976590.0,2000000005.0,,1.2,-10.61,-17.27,1520455156
request-network,Request Network,REQ,95,0.231179,0.00002358,3086740.0,148334964.0,641645496.0,999999999.0,,-0.84,-12.29,-19.6,1520455155
pillar,Pillar,PLR,96,0.651483,0.00006645,462319.0,148137332.0,227384800.0,800000000.0,,-2.99,-9.09,-17.86,1520455152
polymath-network,Polymath,POLY,97,0.613818,0.00006261,1550380.0,147316167.0,239999750.0,1000000000.0,,0.55,-18.47,-45.72,1520455160
sirin-labs-token,SIRIN LABS Token,SRN,98,0.63149,0.00006441,12039200.0,144774153.0,229258029.0,573145073.0,,7.34,-3.59,7.26,1520455158
smartcash,SmartCash,SMART,99,0.183131,0.00001868,152422.0,141078366.0,770368567.0,1371412846.0,5000000000.0,4.17,-16.3,-11.77,1520455152
singularitynet,SingularityNET,AGI,100,0.300189,0.00003062,518290.0,138745579.0,462194083.0,1000000000.0,,0.32,-10.6,-13.15,1520455159
genesis-vision,Genesis Vision,GVT,101,35.8416,0.00365562,15650100.0,133573790.0,3726781.0,4436644.0,,3.71,3.47,37.19,1520455156
gnosis-gno,Gnosis,GNO,102,119.603,0.0121988,763474.0,132112278.0,1104590.0,10000000.0,,0.19,-8.86,-9.68,1520455150
vertcoin,Vertcoin,VTC,103,3.00785,0.00030678,2656900.0,130043041.0,43234550.0,43234550.0,84000000.0,0.25,-8.15,-20.86,1520455141
gamecredits,GameCredits,GAME,104,1.99502,0.00020348,3261410.0,128390214.0,64355352.0,64355352.0,84000000.0,-1.31,-8.07,-10.31,1520455143
storj,Storj,STORJ,105,0.962227,0.00009814,9635040.0,128385611.0,133425493.0,424999998.0,,0.87,-12.48,7.16,1520455151
bitcore,Bitcore,BTX,106,9.97428,0.00101732,1104760.0,120109488.0,12041921.0,16841353.0,21000000.0,1.35,-3.24,-49.2,1520455150
bitcoindark,BitcoinDark,BTCD,107,92.1757,0.00940137,82663.4,118801774.0,1288862.0,1288862.0,,0.51,-6.53,-10.5,1520455143
quantstamp,Quantstamp,QSP,108,0.182375,0.00001860,3139700.0,112582672.0,617314171.0,976442388.0,,2.47,-8.37,-29.36,1520455157
ignis,Ignis,IGNIS,109,0.145016,0.00001479,7591910.0,110378051.0,761143950.0,999449694.0,999449694.0,1.36,-3.87,-14.41,1520455157
rlc,iExec RLC,RLC,110,1.35814,0.00013852,23643500.0,108747347.0,80070793.0,86999785.0,,2.87,12.67,-5.69,1520455150
enjin-coin,Enjin Coin,ENJ,111,0.143208,0.00001461,4973100.0,108292821.0,756192535.0,1000000000.0,,0.36,-11.66,-21.82,1520455155
raiden-network-token,Raiden Network Token,RDN,112,2.12672,0.00021691,3817340.0,106695280.0,50168936.0,100000000.0,,0.02,-13.78,-23.13,1520455155
santiment,Santiment Network Token,SAN,113,1.70265,0.00017366,4187940.0,106688681.0,62660371.0,83337000.0,,-0.32,-6.66,-22.21,1520455152
minexcoin,MinexCoin,MNX,114,30.8066,0.00314209,189934.0,106233724.0,3448408.0,5766470.0,19000000.0,10.77,15.07,33.72,1520455155
aragon,Aragon,ANT,115,3.96972,0.00040489,3033280.0,105991590.0,26700017.0,39609524.0,,2.12,-17.42,-0.05,1520455151
wax,WAX,WAX,116,0.208876,0.00002130,6813770.0,102966372.0,492954537.0,1850000000.0,,0.35,-24.18,-29.33,1520455157
skycoin,Skycoin,SKY,117,13.0469,0.00133071,706050.0,100190981.0,7679294.0,25000000.0,100000000.0,1.42,-8.5,-18.47,1520455151
metal,Metal,MTL,118,4.49986,0.00045896,10995800.0,100087975.0,22242464.0,66588888.0,,1.46,-15.74,-0.35,1520455152
civic,Civic,CVC,119,0.288889,0.00002946,4577380.0,99002250.0,342699966.0,1000000000.0,,0.11,-11.14,-18.69,1520455152
theta-token,Theta Token,THETA,120,0.167378,0.00001707,16368400.0,98432279.0,588083732.0,1000000000.0,,1.14,-13.69,14.35,1520455159
ubiq,Ubiq,UBQ,121,2.42818,0.00024766,504308.0,96844428.0,39883546.0,39883546.0,,0.36,-14.69,2.83,1520455143
pura,Pura,PURA,122,0.559127,0.00005703,202500.0,96732976.0,173007163.0,179789657.0,350000000.0,0.41,-1.87,-16.14,1520455144
zencash,ZenCash,ZEN,123,28.6517,0.0029223,923299.0,96428371.0,3365538.0,3365538.0,21000000.0,0.62,-12.75,-23.82,1520455150
decentraland,Decentraland,MANA,124,0.0913853,0.00000932,6808620.0,95967497.0,1050141509.0,2644403343.0,,0.43,-12.76,-15.06,1520455155
credits,Credits,CS,125,0.743393,0.00007582,8932740.0,94825305.0,127557436.0,249471071.0,,6.65,-10.42,,1520455161
digitalnote,DigitalNote,XDN,126,0.0135635,0.00000138,4769340.0,93545394.0,6896847701.0,6896847701.0,,0.02,-11.91,-21.69,1520455142
nav-coin,NavCoin,NAV,127,1.49193,0.00015217,8373270.0,93297013.0,62534444.0,62534444.0,,1.79,-10.39,-18.25,1520455142
xpa,XPA,XPA,128,0.0913131,0.00000931,65598.5,91313100.0,1000000000.0,10000000000.0,,0.54,-8.12,-23.64,1520455153
supernet-unity,SuperNET,UNITY,129,116.038,0.0118352,11445.8,90251688.0,777777.0,777777.0,,2.79,-15.68,-15.61,1520455143
monaco,Monaco,MCO,130,6.78064,0.00069158,6434490.0,89542028.0,13205542.0,31587682.0,,0.89,-16.65,-11.96,1520455151
dynamic-trading-rights,Dynamic Trading Rights,DTR,131,0.0751638,0.00000767,50403.7,89386967.0,1189228953.0,3750000000.0,,1.47,-7.25,1.67,1520455158
storm,Storm,STORM,132,0.0217181,0.00000222,693604.0,88712073.0,4084706883.0,10000000000.0,,2.29,-18.83,-26.33,1520455158
substratum,Substratum,SUB,133,0.391162,0.00003990,1984970.0,88438383.0,226091449.0,352000000.0,,4.1,-11.17,-29.41,1520455154
poet,Po.et,POE,134,0.0379435,0.00000387,4074670.0,84872551.0,2236813969.0,3141592653.0,,2.46,-15.89,-31.11,1520455154
arcblock,Arcblock,ABT,135,0.910606,0.00009288,29079800.0,84027733.0,92276718.0,186000000.0,,0.53,-10.41,-23.54,1520455160
paypie,PayPie,PPP,136,1.01699,0.00010373,130478.0,83901675.0,82500000.0,165000000.0,165000000.0,2.44,-11.65,-3.79,1520455154
sophiatx,SophiaTX,SPHTX,137,0.437245,0.00004460,245948.0,83843378.0,191753771.0,350000000.0,,0.08,-4.47,-0.93,1520455158
salus,SaluS,SLS,138,81.1813,0.00828,108673000.0,81992922.0,1009998.0,1009998.0,,3.75,32.35,137.52,1520455146
nuls,Nuls,NULS,139,3.44485,0.00035136,11707900.0,81177485.0,23564882.0,40000000.0,,1.43,-14.46,28.51,1520455155
bridgecoin,BridgeCoin,BCO,140,2.98878,0.00030484,105581.0,80697060.0,27000000.0,27000000.0,27000000.0,-1.19,1.54,-36.24,1520455154
high-performance-blockchain,High Performance Blockchain,HPB,141,3.6151,0.00036872,3380730.0,80315231.0,22216600.0,100000000.0,,1.83,-10.43,-30.62,1520455158
time-new-bank,Time New Bank,TNB,142,0.0353013,0.00000360,4790680.0,79838097.0,2261619182.0,5541877892.0,,0.19,-14.82,-26.66,1520455157
medishares,MediShares,MDS,143,0.158449,0.00001616,2814760.0,76611970.0,483511857.0,2000000000.0,,3.58,-16.68,-20.68,1520455158
asch,Asch,XAS,144,0.820664,0.00008370,1788180.0,76516879.0,93237767.0,114737767.0,,0.99,-11.17,-13.93,1520455149
fusion,Fusion,FSN,145,2.76228,0.00028174,733278.0,76206333.0,27588200.0,57344000.0,,3.93,-9.98,-21.27,1520455160
achain,Achain,ACT,146,0.253685,0.00002587,4777720.0,76105500.0,300000000.0,1000000000.0,1000000000.0,-0.48,-17.38,-31.61,1520455153
adx-net,AdEx,ADX,147,0.976919,0.00009964,9546720.0,71735847.0,73430701.0,100000000.0,100000000.0,0.29,-11.66,-26.15,1520455151
blockv,BLOCKv,VEE,148,0.0477083,0.00000487,2764000.0,71322535.0,1494971209.0,3646271241.0,,-1.02,-19.38,-27.8,1520455157
medibloc,MediBloc,MED,149,0.0237081,0.00000242,7117470.0,70327331.0,2966384100.0,4097545844.0,10000000000.0,1.08,-17.66,-20.59,1520455158
amber,Ambrosus,AMB,150,0.479839,0.00004894,4092960.0,69380389.0,144590975.0,361477438.0,,-1.97,-0.81,-8.3,1520455155
ethlend,ETHLend,LEND,151,0.063828,0.00000651,4220820.0,68808657.0,1078032485.0,1299999942.0,,0.65,-15.53,-35.1,1520455157
simple-token,Simple Token,OST,152,0.231429,0.00002360,3790720.0,66768984.0,288507420.0,800000000.0,,0.05,-17.07,-4.84,1520455158
viacoin,Viacoin,VIA,153,2.89432,0.0002952,202446000.0,66553467.0,22994509.0,22994509.0,23000000.0,-7.07,18.61,20.88,1520455143
experience-points,Experience Points,XP,154,0.000304867,0.00000003,260233.0,66315571.0,217522957029,252453436684,,-0.07,-13.02,-26.99,1520455147
c20,CRYPTO20,C20,155,1.67959,0.00017131,6037190.0,66292761.0,39469609.0,40656082.0,,0.88,-9.15,-14.66,1520455159
telcoin,Telcoin,TEL,156,0.00246676,0.00000025,757280.0,66255637.0,26859377001.0,100000000000,,4.17,-16.89,-27.1,1520455159
ion,ION,ION,157,3.27108,0.00033363,15756300.0,66105966.0,20209217.0,26109217.0,,2.64,0.98,33.75,1520455147
edgeless,Edgeless,EDG,158,0.795212,0.00008111,2023060.0,65244183.0,82046276.0,132046997.0,,-0.32,-8.49,-9.53,1520455150
oyster,Oyster,PRL,159,0.907341,0.00009254,1224000.0,64663404.0,71266926.0,98592692.0,,-3.21,-16.43,-34.68,1520455156
red-pulse,Red Pulse,RPX,160,0.118179,0.00001205,3300940.0,64212382.0,543348500.0,1358371250.0,,-0.85,-18.41,-35.68,1520455155
agoras-tokens,Agoras Tokens,AGRS,161,1.52842,0.00015589,3955180.0,64179855.0,41990981.0,41990981.0,42000000.0,0.38,-12.63,5.97,1520455145
poa-network,POA Network,POA,162,0.362063,0.00003693,4365370.0,63984700.0,176722560.0,252193195.0,,1.79,-10.07,-44.47,1520455161
zclassic,ZClassic,bob,163,18.2944,0.00186592,50114000.0,63418452.0,3466550.0,3466550.0,21000000.0,4.31,56.67,-61.98,1520455149
dew,DEW,DEW,164,0.61317,0.00006254,228657.0,63306463.0,103244553.0,200000000.0,,-0.62,-15.88,-35.37,1520455157
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,165,1.20585,0.00012299,2161800.0,62704200.0,52000000.0,65000000.0,105000000.0,0.4,-13.61,6.5,1520455150
melon,Melon,MLN,166,104.184,0.0106261,361608.0,62447890.0,599400.0,749400.0,,0.3,-11.65,-5.49,1520455149
bluzelle,Bluzelle,BLZ,167,0.377487,0.00003850,5969810.0,62285355.0,165000000.0,500000000.0,,2.97,-14.6,-27.8,1520455160
bibox-token,Bibox Token,BIX,168,0.585753,0.00005974,4261500.0,61725518.0,105378066.0,271520349.0,,0.6,-10.0,-22.65,1520455157
peercoin,Peercoin,PPC,169,2.49562,0.00025454,600154.0,61503958.0,24644761.0,24644761.0,,1.27,-7.74,-18.28,1520455140
eidoo,Eidoo,EDO,170,2.09013,0.00021318,3453720.0,61160258.0,29261461.0,90208328.0,,0.55,-9.41,-19.74,1520455154
bitbay,BitBay,BAY,171,0.0602863,0.00000615,982396.0,60893798.0,1010076886.0,1010076886.0,,0.97,-15.17,-16.02,1520455144
library-credit,LBRY Credits,LBC,172,0.39805,0.00004060,1336290.0,60758118.0,152639411.0,527539414.0,,0.84,-15.89,3.88,1520455147
wings,Wings,WINGS,173,0.661019,0.00006742,9547370.0,59298913.0,89708333.0,100000000.0,,0.8,-6.86,-4.59,1520455148
spankchain,SpankChain,SPANK,174,0.197066,0.00002010,652077.0,59128350.0,300043386.0,1000000000.0,,-5.2,-9.5,8.43,1520455158
ripio-credit-network,Ripio Credit Network,RCN,175,0.120672,0.00001231,7029720.0,58976390.0,488733009.0,999942647.0,,-0.51,-17.09,-10.92,1520455155
wagerr,Wagerr,WGR,176,0.32143,0.00003278,73687.0,58821690.0,183000000.0,198360471.0,200000000.0,1.9,-6.13,-13.28,1520455151
mobilego,MobileGo,MGO,177,0.59315,0.00006050,293777.0,58145828.0,98028877.0,100000000.0,,1.78,7.71,4.11,1520455150
deepbrain-chain,DeepBrain Chain,DBC,178,0.0638247,0.00000651,6731930.0,57442230.0,900000000.0,10000000000.0,10000000000.0,0.87,-15.11,-20.47,1520455158
cloakcoin,CloakCoin,CLOAK,179,11.2544,0.00114788,4712190.0,57416129.0,5101661.0,5101661.0,,-0.25,-20.61,3.72,1520455143
envion,Envion,EVN,180,0.549673,0.00005606,285108.0,57394138.0,104415058.0,127618703.0,,0.12,-4.64,-28.88,1520455160
html-coin,HTMLCOIN,HTML,181,0.000870966,0.00000009,170317.0,57104918.0,65565036560.0,93957279004.0,,11.46,1.93,-18.8,1520455158
vibe,VIBE,VIBE,182,0.284662,0.00002903,2456430.0,56907892.0,199913907.0,267000000.0,,0.34,-15.64,-27.32,1520455154
iot-chain,IoT Chain,ITC,183,1.13946,0.00011622,7800420.0,55380752.0,48602629.0,100000000.0,,-2.75,-26.99,-44.43,1520455157
ink,Ink,INK,184,0.118587,0.00001210,20563000.0,55013758.0,463910527.0,1000000000.0,1000000000.0,-1.37,-15.6,-34.59,1520455156
sonm,SONM,SNM,185,0.152263,0.00001553,1047950.0,54753775.0,359600000.0,444000000.0,,0.55,-16.49,-29.04,1520455150
burst,Burst,BURST,186,0.030221,0.00000308,1253740.0,54408070.0,1800339818.0,1800339818.0,2158812800.0,0.65,-15.89,-15.9,1520455144
streamr-datacoin,Streamr DATAcoin,DATA,187,0.0793456,0.00000809,333609.0,53729231.0,677154514.0,987154514.0,,0.34,-8.32,-12.74,1520455155
