id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
revain,Revain,R,72,1.07841,0.00011079,5169030.0,198912725.0,184450000.0,484450000.0,484450000.0,-0.83,-17.52,-53.52,1520455756
reddcoin,ReddCoin,RDD,73,0.00691068,0.00000071,8123120.0,198848955.0,28774151777.0,28774151777.0,,-0.05,-13.86,-20.89,1520455741
kyber-network,Kyber Network,KNC,74,1.47419,0.00015146,6860150.0,197737080.0,134132697.0,215625349.0,,0.17,-17.52,-18.12,1520455754
gxshares,GXShares,GXS,75,3.21324,0.00033012,5746150.0,192794400.0,60000000.0,100000000.0,100000000.0,0.05,-9.71,-20.45,1520455750
zcoin,ZCoin,XZC,76,44.7085,0.0045933,5155120.0,190386832.0,4258403.0,4258403.0,21400000.0,2.74,-10.97,-13.04,1520455748
nexus,Nexus,NXS,77,3.31001,0.00034007,66842600.0,185394997.0,56010404.0,56010404.0,,-0.11,5.93,91.4,1520455744
kin,Kin,KIN,78,0.000244298,0.00000003,355105.0,184713122.0,756097560976,10000000000000,,-3.01,-11.87,-15.88,1520455755
dent,Dent,DENT,79,0.0169523,0.00000174,2988180.0,179944612.0,10614760961.0,100000000000,,0.71,-10.5,-31.76,1520455753
nxt,Nxt,NXT,80,0.178135,0.00001830,21032100.0,177956855.0,998999942.0,998999942.0,1000000000.0,-0.45,-2.37,-7.9,1520455741
salt,SALT,SALT,81,3.27648,0.00033662,5010010.0,177669079.0,54225596.0,120000000.0,,-0.27,-15.5,-19.36,1520455754
blocknet,Blocknet,BLOCK,82,34.1328,0.00350675,1308370.0,172179905.0,5044412.0,5044412.0,,-1.19,-12.07,-4.07,1520455743
iconomi,Iconomi,ICN,83,1.69419,0.00017406,23599500.0,168971203.0,99735687.0,99735687.0,,-1.89,-6.98,21.13,1520455748
neblio,Neblio,NEBL,84,12.8738,0.00132263,6691490.0,165847191.0,12882536.0,13633265.0,,2.17,-14.93,-22.37,1520455752
chainlink,ChainLink,LINK,85,0.473535,0.00004865,4867320.0,165737250.0,350000000.0,1000000000.0,,1.39,-11.89,-30.51,1520455754
dentacoin,Dentacoin,DCN,86,0.000504071,0.00000005,157910.0,163937304.0,325226613094,1963173416169,8000000000000,0.9,-13.1,-25.14,1520455753
iostoken,IOStoken,IOST,87,0.0239805,0.00000246,32602000.0,162926153.0,6794109922.0,21000000000.0,,-0.58,-23.09,-30.45,1520455758
power-ledger,Power Ledger,POWR,88,0.447593,0.00004599,4928450.0,162893704.0,363932644.0,1000000000.0,,-0.16,-16.02,-21.24,1520455755
bancor,Bancor,BNT,89,4.14938,0.0004263,6613030.0,162229389.0,39097260.0,74351164.0,,0.08,-11.45,-15.42,1520455751
maidsafecoin,MaidSafeCoin,MAID,90,0.338825,0.00003481,2842640.0,153336071.0,452552412.0,452552412.0,,1.06,-7.31,-13.33,1520455742
tenx,TenX,PAY,91,1.46258,0.00015026,2532890.0,153075539.0,104661310.0,205218256.0,,0.64,-14.64,-4.23,1520455751
emercoin,Emercoin,EMC,92,3.63729,0.00037369,745895.0,150778469.0,41453519.0,41453519.0,,-0.65,-8.85,2.4,1520455743
pillar,Pillar,PLR,93,0.658463,0.00006765,447516.0,149724478.0,227384800.0,800000000.0,,-0.49,-8.16,-16.9,1520455752
enigma-project,Enigma,ENG,94,1.99451,0.00020491,4472990.0,149261492.0,74836171.0,150000000.0,,-0.62,-12.75,-21.69,1520455754
cindicator,Cindicator,CND,95,0.101998,0.00001048,3330650.0,147486720.0,1445976590.0,2000000005.0,,0.15,-11.45,-17.97,1520455754
polymath-network,Polymath,POLY,96,0.614494,0.00006313,1538590.0,147478406.0,239999750.0,1000000000.0,,0.06,-18.47,-45.63,1520455760
request-network,Request Network,REQ,97,0.228161,0.00002344,3046090.0,146398478.0,641645496.0,999999999.0,,-2.17,-13.48,-20.61,1520455754
sirin-labs-token,SIRIN LABS Token,SRN,98,0.612781,0.00006296,12044000.0,140484964.0,229258029.0,573145073.0,,3.84,-6.41,4.1,1520455757
smartcash,SmartCash,SMART,99,0.180193,0.00001851,154966.0,138815023.0,770368567.0,1371412846.0,5000000000.0,2.3,-17.66,-13.18,1520455752
singularitynet,SingularityNET,AGI,100,0.299241,0.00003074,510960.0,138307419.0,462194083.0,1000000000.0,,0.07,-10.93,-13.46,1520455759
genesis-vision,Genesis Vision,GVT,101,35.6993,0.0036677,15717500.0,133043469.0,3726781.0,4436644.0,,3.03,3.03,36.58,1520455756
gnosis-gno,Gnosis,GNO,102,119.127,0.012239,756076.0,131586493.0,1104590.0,10000000.0,,-0.36,-9.26,-10.03,1520455750
vertcoin,Vertcoin,VTC,103,2.97326,0.00030547,2646930.0,128547558.0,43234550.0,43234550.0,84000000.0,-1.05,-9.34,-21.71,1520455741
gamecredits,GameCredits,GAME,104,1.97858,0.00020328,3247840.0,127332212.0,64355352.0,64355352.0,84000000.0,-2.07,-8.92,-11.26,1520455743
storj,Storj,STORJ,105,0.953936,0.00009801,9525850.0,127279381.0,133425493.0,424999998.0,,-0.03,-13.29,6.28,1520455751
bitcore,Bitcore,BTX,106,9.85387,0.00101237,1113480.0,118659520.0,12041921.0,16841353.0,21000000.0,-0.22,-4.42,-49.8,1520455750
bitcoindark,BitcoinDark,BTCD,107,91.9008,0.00944177,82418.2,118447466.0,1288862.0,1288862.0,,0.02,-6.83,-10.75,1520455743
quantstamp,Quantstamp,QSP,108,0.180246,0.00001852,3136950.0,111268410.0,617314171.0,976442388.0,,0.92,-9.52,-30.15,1520455756
ignis,Ignis,IGNIS,109,0.142241,0.00001461,7468410.0,108265877.0,761143950.0,999449694.0,999449694.0,-0.7,-5.79,-15.99,1520455757
enjin-coin,Enjin Coin,ENJ,110,0.141691,0.00001456,4925770.0,107145676.0,756192535.0,1000000000.0,,-1.42,-12.66,-22.68,1520455756
santiment,Santiment Network Token,SAN,111,1.70589,0.00017526,4206290.0,106891700.0,62660371.0,83337000.0,,-0.08,-6.49,-22.03,1520455751
raiden-network-token,Raiden Network Token,RDN,112,2.12943,0.00021877,3826310.0,106831237.0,50168936.0,100000000.0,,0.2,-13.7,-22.95,1520455756
aragon,Aragon,ANT,113,3.94668,0.00040548,3013960.0,105376422.0,26700017.0,39609524.0,,1.17,-17.95,-0.58,1520455750
rlc,iExec RLC,RLC,114,1.29676,0.00013323,23421300.0,103832602.0,80070793.0,86999785.0,,-0.96,7.5,-9.84,1520455749
wax,WAX,WAX,115,0.204865,0.00002105,6872070.0,100989131.0,492954537.0,1850000000.0,,-1.72,-25.69,-30.69,1520455757
civic,Civic,CVC,116,0.290091,0.00002980,4644760.0,99414176.0,342699966.0,1000000000.0,,0.31,-10.84,-18.3,1520455752
metal,Metal,MTL,117,4.46951,0.00045919,10869300.0,99412916.0,22242464.0,66588888.0,,0.65,-16.31,-0.99,1520455752
minexcoin,MinexCoin,MNX,118,28.822,0.00296114,183326.0,99390014.0,3448408.0,5766470.0,19000000.0,0.81,7.32,25.39,1520455756
skycoin,Skycoin,SKY,119,12.9019,0.00132552,697824.0,99077483.0,7679294.0,25000000.0,100000000.0,0.04,-9.58,-19.34,1520455750
zencash,ZenCash,ZEN,120,29.2758,0.00300776,938116.0,98528803.0,3365538.0,3365538.0,21000000.0,2.61,-10.87,-22.23,1520455750
theta-token,Theta Token,THETA,121,0.166964,0.00001715,16263500.0,98188812.0,588083732.0,1000000000.0,,-0.1,-14.09,13.82,1520455759
credits,Credits,CS,122,0.758925,0.00007797,8889970.0,96806527.0,127557436.0,249471071.0,,8.74,-8.32,,1520455760
ubiq,Ubiq,UBQ,123,2.41058,0.00024766,489443.0,96142478.0,39883546.0,39883546.0,,-0.55,-15.41,2.17,1520455743
pura,Pura,PURA,124,0.555477,0.00005707,200960.0,96101500.0,173007163.0,179789657.0,350000000.0,-0.28,-2.64,-16.75,1520455744
decentraland,Decentraland,MANA,125,0.0912696,0.00000938,6783200.0,95845996.0,1050141509.0,2644403343.0,,0.16,-12.92,-15.14,1520455754
digitalnote,DigitalNote,XDN,126,0.0135519,0.00000139,4745100.0,93465390.0,6896847701.0,6896847701.0,,-0.21,-12.05,-21.74,1520455742
nav-coin,NavCoin,NAV,127,1.47277,0.00015131,8319260.0,92098853.0,62534444.0,62534444.0,,0.51,-11.64,-19.33,1520455742
xpa,XPA,XPA,128,0.0908008,0.00000933,65230.5,90800800.0,1000000000.0,10000000000.0,,0.16,-8.67,-24.06,1520455753
supernet-unity,SuperNET,UNITY,129,115.324,0.0118483,10971.8,89696355.0,777777.0,777777.0,,2.32,-16.26,-15.98,1520455744
monaco,Monaco,MCO,130,6.74965,0.00069345,6415690.0,89132788.0,13205542.0,31587682.0,,0.52,-17.06,-12.29,1520455751
dynamic-trading-rights,Dynamic Trading Rights,DTR,131,0.0746948,0.00000767,49608.5,88829219.0,1189228953.0,3750000000.0,,0.91,-7.89,1.16,1520455758
storm,Storm,STORM,132,0.0216603,0.00000223,690862.0,88475977.0,4084706883.0,10000000000.0,,2.2,-19.05,-26.52,1520455757
substratum,Substratum,SUB,133,0.386354,0.00003969,1964750.0,87351336.0,226091449.0,352000000.0,,1.65,-12.36,-30.25,1520455754
poet,Po.et,POE,134,0.038104,0.00000391,4074900.0,85231559.0,2236813969.0,3141592653.0,,2.56,-15.66,-30.79,1520455754
arcblock,Arcblock,ABT,135,0.913407,0.00009384,29079800.0,84286200.0,92276718.0,186000000.0,,0.93,-10.18,-23.31,1520455760
sophiatx,SophiaTX,SPHTX,136,0.436909,0.00004489,222832.0,83778948.0,191753771.0,350000000.0,,-0.5,-4.23,-1.07,1520455757
paypie,PayPie,PPP,137,1.01129,0.0001039,129746.0,83431425.0,82500000.0,165000000.0,165000000.0,2.31,-12.21,-4.32,1520455754
nuls,Nuls,NULS,138,3.4246,0.00035184,11587600.0,80700296.0,23564882.0,40000000.0,,-0.08,-14.93,27.8,1520455755
bridgecoin,BridgeCoin,BCO,139,2.98437,0.00030661,104697.0,80577990.0,27000000.0,27000000.0,27000000.0,-4.2,0.89,-36.38,1520455754
high-performance-blockchain,High Performance Blockchain,HPB,140,3.59111,0.00036895,3368240.0,79782254.0,22216600.0,100000000.0,,0.6,-11.06,-31.04,1520455758
salus,SaluS,SLS,141,78.4724,0.00806215,106251000.0,79256939.0,1009998.0,1009998.0,,0.02,27.96,128.64,1520455746
time-new-bank,Time New Bank,TNB,142,0.0350206,0.00000360,4769060.0,79203261.0,2261619182.0,5541877892.0,,-1.01,-15.58,-27.22,1520455757
achain,Achain,ACT,143,0.258622,0.00002657,4860000.0,77586600.0,300000000.0,1000000000.0,1000000000.0,0.93,-15.76,-30.23,1520455753
medishares,MediShares,MDS,144,0.15798,0.00001623,2797450.0,76385203.0,483511857.0,2000000000.0,,3.91,-16.96,-20.89,1520455757
asch,Asch,XAS,145,0.81107,0.00008333,1764460.0,75622356.0,93237767.0,114737767.0,,-0.51,-12.18,-14.88,1520455749
fusion,Fusion,FSN,146,2.70969,0.00027839,708504.0,74755470.0,27588200.0,57344000.0,,0.69,-11.74,-22.79,1520455760
adx-net,AdEx,ADX,147,0.974305,0.0001001,9493420.0,71543899.0,73430701.0,100000000.0,100000000.0,0.02,-11.95,-26.25,1520455751
medibloc,MediBloc,MED,148,0.0236413,0.00000243,7171320.0,70129176.0,2966384100.0,4097545844.0,10000000000.0,0.53,-17.93,-20.8,1520455758
blockv,BLOCKv,VEE,149,0.0466329,0.00000479,2739140.0,69714843.0,1494971209.0,3646271241.0,,-3.16,-21.22,-29.38,1520455757
ethlend,ETHLend,LEND,150,0.0631472,0.00000649,4159330.0,68074733.0,1078032485.0,1299999942.0,,-0.67,-16.49,-35.73,1520455757
amber,Ambrosus,AMB,151,0.46437,0.00004771,4099100.0,67143711.0,144590975.0,361477438.0,,-4.01,-4.14,-11.28,1520455754
simple-token,Simple Token,OST,152,0.229676,0.00002360,3753140.0,66263230.0,288507420.0,800000000.0,,-0.57,-17.61,-5.52,1520455758
experience-points,Experience Points,XP,153,0.000302881,0.00000003,258843.0,65883571.0,217522957029,252453436684,,-0.64,-13.79,-27.55,1520455747
c20,CRYPTO20,C20,154,1.66733,0.0001713,6051460.0,65808863.0,39469609.0,40656082.0,,-0.0,-9.98,-15.27,1520455759
viacoin,Viacoin,VIA,155,2.85336,0.00029315,201074000.0,65611611.0,22994509.0,22994509.0,23000000.0,-5.6,16.84,19.24,1520455743
ion,ION,ION,156,3.23437,0.00033229,15536900.0,65364085.0,20209217.0,26109217.0,,1.21,-0.17,32.27,1520455746
edgeless,Edgeless,EDG,157,0.794532,0.00008163,2017020.0,65188392.0,82046276.0,132046997.0,,-0.84,-8.58,-9.57,1520455749
poa-network,POA Network,POA,158,0.362937,0.00003729,4339390.0,64139156.0,176722560.0,252193195.0,,-0.42,-9.86,-44.29,1520455760
agoras-tokens,Agoras Tokens,AGRS,159,1.51734,0.00015589,3911960.0,63714595.0,41990981.0,41990981.0,42000000.0,-1.02,-13.29,5.55,1520455745
red-pulse,Red Pulse,RPX,160,0.117058,0.00001203,3285130.0,63603289.0,543348500.0,1358371250.0,,-1.48,-19.31,-36.18,1520455756
oyster,Oyster,PRL,161,0.887835,0.00009121,1231700.0,63273271.0,71266926.0,98592692.0,,-4.96,-18.29,-36.13,1520455756
dew,DEW,DEW,162,0.61102,0.00006278,223283.0,63084487.0,103244553.0,200000000.0,,-1.08,-16.33,-35.54,1520455758
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,163,1.1977,0.00012305,2146330.0,62280400.0,52000000.0,65000000.0,105000000.0,-0.35,-14.19,5.79,1520455750
zclassic,ZClassic,bob,164,17.9402,0.00184315,49974400.0,62190600.0,3466550.0,3466550.0,21000000.0,1.32,52.14,-62.33,1520455748
melon,Melon,MLN,165,103.276,0.0106104,361174.0,61903634.0,599400.0,749400.0,,-0.65,-12.44,-6.31,1520455749
bibox-token,Bibox Token,BIX,166,0.583049,0.00005990,4270060.0,61440576.0,105378066.0,271520349.0,,0.01,-10.44,-22.97,1520455758
bluzelle,Bluzelle,BLZ,167,0.37216,0.00003824,5943560.0,61406400.0,165000000.0,500000000.0,,1.55,-15.88,-28.81,1520455760
peercoin,Peercoin,PPC,168,2.48662,0.00025547,598623.0,61282155.0,24644761.0,24644761.0,,0.72,-8.16,-18.53,1520455740
eidoo,Eidoo,EDO,169,2.07835,0.00021353,3464230.0,60815558.0,29261461.0,90208328.0,,-0.11,-9.97,-20.18,1520455755
telcoin,Telcoin,TEL,170,0.00223851,0.00000023,752012.0,60124984.0,26859377001.0,100000000000,,-6.05,-24.65,-33.79,1520455758
library-credit,LBRY Credits,LBC,171,0.392532,0.00004033,1327890.0,59915853.0,152639411.0,527539414.0,,-0.92,-17.09,2.36,1520455746
bitbay,BitBay,BAY,172,0.0591722,0.00000608,975308.0,59768472.0,1010076886.0,1010076886.0,,-1.77,-16.78,-17.52,1520455744
wings,Wings,WINGS,173,0.665034,0.00006832,9557600.0,59659092.0,89708333.0,100000000.0,,0.99,-6.3,-3.85,1520455748
ripio-credit-network,Ripio Credit Network,RCN,174,0.120175,0.00001235,7003220.0,58733489.0,488733009.0,999942647.0,,-0.81,-17.5,-11.2,1520455754
wagerr,Wagerr,WGR,175,0.31958,0.00003283,73263.9,58483140.0,183000000.0,198360471.0,200000000.0,0.33,-6.66,-13.81,1520455751
spankchain,SpankChain,SPANK,176,0.193386,0.00001987,637142.0,58024190.0,300043386.0,1000000000.0,,-7.8,-11.2,6.32,1520455756
mobilego,MobileGo,MGO,177,0.589801,0.00006060,291904.0,57817530.0,98028877.0,100000000.0,,1.05,6.85,3.57,1520455750
deepbrain-chain,DeepBrain Chain,DBC,178,0.0634482,0.00000652,6692900.0,57103380.0,900000000.0,10000000000.0,10000000000.0,0.26,-15.57,-20.93,1520455757
envion,Envion,EVN,179,0.544253,0.00005592,282522.0,56828209.0,104415058.0,127618703.0,,-0.87,-5.51,-29.57,1520455760
vibe,VIBE,VIBE,180,0.282998,0.00002907,2440170.0,56575236.0,199913907.0,267000000.0,,-0.18,-16.09,-27.7,1520455754
cloakcoin,CloakCoin,CLOAK,181,11.0852,0.00113888,4660890.0,56552928.0,5101661.0,5101661.0,,-2.0,-21.78,2.13,1520455742
iot-chain,IoT Chain,ITC,182,1.13682,0.00011679,7776100.0,55252441.0,48602629.0,100000000.0,,-2.63,-27.2,-44.56,1520455757
ink,Ink,INK,183,0.118167,0.00001214,20377800.0,54818915.0,463910527.0,1000000000.0,1000000000.0,-1.88,-15.96,-34.82,1520455757
sonm,SONM,SNM,184,0.151708,0.00001559,1042090.0,54554197.0,359600000.0,444000000.0,,0.16,-16.79,-29.25,1520455751
burst,Burst,BURST,185,0.0298824,0.00000307,1252410.0,53798475.0,1800339818.0,1800339818.0,2158812800.0,-0.85,-16.85,-16.73,1520455744
streamr-datacoin,Streamr DATAcoin,DATA,186,0.0784747,0.00000806,333821.0,53139497.0,677154514.0,987154514.0,,-0.83,-9.36,-13.66,1520455756
universa,Universa,UTNP,187,0.0308809,0.00000317,522316.0,52447788.0,1698389232.0,4997891952.0,,5.51,-11.36,-21.79,1520455760
