id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9441.16,1.0,7315200000.0,159655680296,16910600.0,16910600.0,21000000.0,-0.68,7.21,-16.87,1520668166,1
ethereum,Ethereum,ETH,2,733.888,0.0783403,1969240000.0,71991183807.0,98095600.0,98095600.0,,-1.17,8.88,-15.08,1520668151,1
ripple,Ripple,XRP,3,0.848715,0.00009060,786776000.0,33177930036.0,39091956706.0,99992520283.0,100000000000,-0.52,8.45,-6.95,1520668141,1
bitcoin-cash,Bitcoin Cash,BCH,4,1065.61,0.113751,437459000.0,18125466655.0,17009475.0,17009475.0,21000000.0,-0.63,9.54,-17.07,1520668153,1
litecoin,Litecoin,LTC,5,191.288,0.0204194,878955000.0,10628208567.0,55561293.0,55561293.0,84000000.0,-0.46,15.17,-10.99,1520668141,1
neo,NEO,NEO,6,92.8214,0.00990841,187696000.0,6033391000.0,65000000.0,100000000.0,100000000.0,-1.28,9.85,-26.27,1520668147,1
stellar,Stellar,XLM,7,0.315439,0.00003367,36573600.0,5835122485.0,18498418032.0,103748462367,,-1.1,11.01,-1.45,1520668143,1
cardano,Cardano,ADA,8,0.222414,0.00002374,184436000.0,5766543467.0,25927070538.0,31112483745.0,45000000000.0,-0.06,10.92,-25.55,1520668154,1
monero,Monero,XMR,9,292.933,0.0312697,123516000.0,4630701198.0,15808056.0,15808056.0,,-0.57,13.47,-18.58,1520668142,1
eos,EOS,EOS,10,6.29666,0.00067215,345242000.0,4524487550.0,718553575.0,900000000.0,1000000000.0,-1.16,12.04,-22.78,1520668151,1
dash,Dash,DASH,11,522.658,0.0557922,102316000.0,4148422447.0,7937164.0,7937164.0,18900000.0,-0.78,14.72,-13.65,1520668141,1
iota,IOTA,MIOTA,12,1.46188,0.00015605,47120800.0,4063339730.0,2779530283.0,2779530283.0,2779530283.0,-0.33,14.69,-23.43,1520668150,1
nem,NEM,XEM,13,0.353772,0.00003776,39267400.0,3183948000.0,8999999999.0,8999999999.0,,-0.66,1.86,-10.88,1520668145,1
tron,TRON,TRX,14,0.0378565,0.00000404,292154000.0,2488996448.0,65748192475.0,100000000000,,-0.13,15.58,-24.79,1520668153,1
