id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9202.19,1.0,8768320000.0,155602821422,16909325.0,16909325.0,21000000.0,1.91,-7.18,-16.0,1520607866,1
ethereum,Ethereum,ETH,2,711.242,0.0781465,2257730000.0,69759614521.0,98081405.0,98081405.0,,2.29,-5.26,-17.27,1520607852,1
ripple,Ripple,XRP,3,0.849276,0.00009331,837190000.0,33199860623.0,39091956706.0,99992520283.0,100000000000,5.55,-1.49,-6.57,1520607841,1
bitcoin-cash,Bitcoin Cash,BCH,4,1003.4,0.110247,482158000.0,17066466868.0,17008638.0,17008638.0,21000000.0,1.68,-7.38,-21.18,1520607852,1
litecoin,Litecoin,LTC,5,182.862,0.0200917,817160000.0,10158369124.0,55552106.0,55552106.0,84000000.0,4.54,-0.4,-11.4,1520607841,1
neo,NEO,NEO,6,92.2328,0.0101339,209283000.0,5995132000.0,65000000.0,100000000.0,100000000.0,4.77,-5.46,-26.01,1520607847,1
stellar,Stellar,XLM,7,0.305129,0.00003353,60986100.0,5644398334.0,18498400132.0,103748462367,,4.06,-6.95,-5.87,1520607843,1
cardano,Cardano,ADA,8,0.215908,0.00002372,236892000.0,5597861946.0,25927070538.0,31112483745.0,45000000000.0,4.1,-8.98,-26.17,1520607854,1
monero,Monero,XMR,9,274.337,0.0301423,159885000.0,4335963758.0,15805246.0,15805246.0,,0.74,-12.29,-15.01,1520607842,1
eos,EOS,EOS,10,5.91377,0.00064976,409257000.0,4237827130.0,716603306.0,900000000.0,1000000000.0,2.18,-7.14,-27.6,1520607851,1
iota,IOTA,MIOTA,11,1.3605,0.00014948,54652100.0,3781550950.0,2779530283.0,2779530283.0,2779530283.0,5.3,-8.54,-28.72,1520607851,1
dash,Dash,DASH,12,472.031,0.0518636,112544000.0,3745945038.0,7935803.0,7935803.0,18900000.0,1.93,-7.99,-21.84,1520607841,1
nem,NEM,XEM,13,0.338033,0.00003714,67250200.0,3042297000.0,8999999999.0,8999999999.0,,-0.38,-2.87,-15.23,1520607844,1
tron,TRON,TRX,14,0.0352543,0.00000387,264156000.0,2317906502.0,65748192475.0,100000000000,,2.21,-8.02,-31.61,1520607852,1
tether,Tether,USDT,15,0.99907,0.00010977,3107430000.0,2215078873.0,2217140814.0,2280109970.0,,-0.2,-0.63,-0.12,1520607845,1
ethereum-classic,Ethereum Classic,ETC,16,21.8607,0.0024019,537093000.0,2194557460.0,100388252.0,100388252.0,,1.54,-9.59,-30.14,1520607847,1
vechain,VeChain,VEN,17,3.6653,0.00040272,73303200.0,1759423116.0,480021585.0,873378637.0,,2.87,-6.81,-21.65,1520607853,1
lisk,Lisk,LSK,18,15.1891,0.00166888,31843200.0,1558957610.0,102636602.0,118853248.0,,2.38,-6.86,-21.12,1520607846,1
qtum,Qtum,QTUM,19,19.5555,0.00214863,175139000.0,1445860689.0,73936268.0,100436268.0,,3.0,-7.97,-24.54,1520607850,1
bitcoin-gold,Bitcoin Gold,BTG,20,84.4541,0.00927924,27149800.0,1424757439.0,16870199.0,16970199.0,21000000.0,2.95,-7.02,-24.42,1520607855,1
nano,Nano,NANO,21,10.5639,0.00116069,62348500.0,1407621602.0,133248289.0,133248289.0,133248290.0,4.79,-8.07,-35.15,1520607849,1
omisego,OmiseGO,OMG,22,13.1406,0.0014438,51244100.0,1340900356.0,102042552.0,140245398.0,,2.6,-9.4,-28.06,1520607851,1
zcash,Zcash,ZEC,23,308.308,0.0338748,71241500.0,1061271286.0,3442244.0,3442244.0,,3.19,-9.85,-19.39,1520607847,1
icon,ICON,ICX,24,2.56372,0.00028168,20338400.0,989961286.0,386142514.0,400230000.0,,2.26,-11.06,-30.1,1520607855,1
binance-coin,Binance Coin,BNB,25,7.98135,0.00087694,52777700.0,790265389.0,99014000.0,197192382.0,,3.28,-7.38,-22.09,1520607851,1
digixdao,DigixDAO,DGD,26,349.435,0.0383936,23107000.0,698870000.0,2000000.0,2000000.0,,10.15,-7.48,-30.66,1520607846,1
steem,Steem,STEEM,27,2.50688,0.00027544,5398800.0,631457576.0,251889830.0,268863924.0,,2.89,-12.23,-23.26,1520607846,1
bytecoin-bcn,Bytecoin,BCN,28,0.00332824,0.00000037,4704240.0,611637629.0,183772092441,183772092441,184470000000,4.65,-7.37,-24.97,1520607842,1
waves,Waves,WAVES,29,5.96028,0.00065487,27049100.0,596028000.0,100000000.0,100000000.0,,0.87,-5.51,-10.26,1520607846,1
stratis,Stratis,STRAT,30,5.56487,0.00061143,8810260.0,549642333.0,98770022.0,98770022.0,,4.11,-10.8,-27.96,1520607847,1
verge,Verge,XVG,31,0.0373921,0.00000411,14440300.0,549209626.0,14687851871.0,14687851871.0,16555000000.0,2.95,-11.39,-36.96,1520607843,1
populous,Populous,PPT,32,14.7836,0.00162432,2822770.0,547052732.0,37004027.0,53252246.0,53252246.0,3.32,-11.83,-32.43,1520607851,1
status,Status,SNT,33,0.147686,0.00001623,50382800.0,512541869.0,3470483788.0,6804870174.0,,3.08,-6.72,-3.88,1520607852,1
maker,Maker,MKR,34,825.287,0.0906769,471684.0,510215342.0,618228.0,1000000.0,,2.02,-7.17,-18.89,1520607848,1
rchain,RChain,RHOC,35,1.31738,0.00014474,763179.0,473478587.0,359409272.0,870663574.0,1000000000.0,-7.39,-13.22,-26.51,1520607854,1
dogecoin,Dogecoin,DOGE,36,0.0041058,0.00000045,13216400.0,466076329.0,113516569069,113516569069,,2.36,-3.05,-28.39,1520607841,1
siacoin,Siacoin,SC,37,0.0133871,0.00000147,7393470.0,441636981.0,32989742409.0,32989742409.0,,2.1,-13.31,-36.02,1520607845,1
bitshares,BitShares,BTS,38,0.165834,0.00001822,12269400.0,432879807.0,2610320000.0,2610320000.0,3600570502.0,2.31,-5.36,-28.51,1520607843,1
aeternity,Aeternity,AE,39,1.85289,0.00020358,4867010.0,431761303.0,233020472.0,273685830.0,,3.0,2.07,-19.93,1520607850,1
decred,Decred,DCR,40,60.6698,0.00666598,1292170.0,418608776.0,6899788.0,7319788.0,21000000.0,2.5,-4.95,-23.42,1520607846,1
augur,Augur,REP,41,36.5119,0.00401168,3400970.0,401630900.0,11000000.0,11000000.0,,1.88,-9.16,-19.63,1520607845,1
waltonchain,Waltonchain,WTC,42,15.832,0.00173951,12488700.0,394187954.0,24898178.0,70000000.0,100000000.0,2.2,-11.0,-19.98,1520607852,1
veritaseum,Veritaseum,VERI,43,178.328,0.0195935,730821.0,363190908.0,2036645.0,100000000.0,,2.54,-0.05,-14.32,1520607852,1
bytom,Bytom,BTM,44,0.351371,0.00003861,13190100.0,346803177.0,987000000.0,1407000000.0,,3.67,-4.69,-8.3,1520607852,1
komodo,Komodo,KMD,45,3.28856,0.00036133,1820730.0,341617301.0,103880513.0,103880513.0,,4.25,-10.86,-18.16,1520607848,1
electroneum,Electroneum,ETN,46,0.051927,0.00000571,1571440.0,330985857.0,6374060832.0,6374060832.0,21000000000.0,8.51,-6.83,-25.86,1520607856,1
ark,Ark,ARK,47,3.17604,0.00034896,1550360.0,321166348.0,101121632.0,132371632.0,,1.94,-9.27,-16.67,1520607849,1
0x,0x,ZRX,48,0.620328,0.00006816,5978800.0,320334550.0,516395440.0,1000000000.0,,3.12,-12.0,-34.53,1520607852,1
ardor,Ardor,ARDR,49,0.302326,0.00003322,2741620.0,302023521.0,998999495.0,998999495.0,998999495.0,2.4,-10.82,-21.67,1520607847,1
cryptonex,Cryptonex,CNX,50,6.19003,0.00068012,172196.0,279509060.0,45154718.0,106592344.0,210000000.0,1.68,-7.71,-20.56,1520607855,1
syscoin,Syscoin,SYS,51,0.524409,0.00005762,3028710.0,278708277.0,531471193.0,531471193.0,888000000.0,2.49,-11.8,-19.36,1520607843,1
kucoin-shares,KuCoin Shares,KCS,52,2.98462,0.00032793,860371.0,271728985.0,91043076.0,181043076.0,,2.4,-8.01,-28.56,1520607854,1
hshare,Hshare,HSR,53,6.30136,0.00069235,29849800.0,269172449.0,42716564.0,42716564.0,84000000.0,4.25,0.17,-33.97,1520607853,1
gas,Gas,GAS,54,26.9807,0.00296446,4644230.0,265467451.0,9839161.0,15866688.0,100000000.0,4.28,-0.29,-29.88,1520607852,1
basic-attention-token,Basic Attention Token,BAT,55,0.257782,0.00002832,4415030.0,257782000.0,1000000000.0,1500000000.0,,5.01,-12.11,-35.98,1520607850,1
pivx,PIVX,PIVX,56,4.57818,0.00050302,2015670.0,255123586.0,55725984.0,55725984.0,,2.69,-8.75,-22.2,1520607846,1
digibyte,DigiByte,DGB,57,0.0255904,0.00000281,2325610.0,254578046.0,9948185506.0,9948185506.0,21000000000.0,1.03,-9.44,-28.91,1520607841,1
dragonchain,Dragonchain,DRGN,58,1.06401,0.00011691,3862050.0,253683328.0,238421940.0,433494437.0,,1.85,-14.69,-24.99,1520607856,1
zilliqa,Zilliqa,ZIL,59,0.0383101,0.00000421,14471900.0,253050737.0,6605326966.0,12600000000.0,,3.9,-4.15,-19.25,1520607859,1
golem-network-tokens,Golem,GNT,60,0.298292,0.00003277,9232410.0,248853681.0,834262000.0,1000000000.0,,2.44,-15.71,-30.19,1520607848,1
monacoin,MonaCoin,MONA,61,4.26349,0.00046844,4616350.0,247049313.0,57945325.0,57945325.0,,4.35,-2.71,-21.89,1520607841,1
ethos,Ethos,ETHOS,62,3.15199,0.00034632,3094990.0,239157753.0,75875162.0,222295208.0,,3.67,-18.08,-24.88,1520607853,1
aion,Aion,AION,63,2.39467,0.00026311,2684030.0,230257825.0,96154303.0,465934587.0,,2.25,-15.29,-24.96,1520607854,1
qash,QASH,QASH,64,0.655842,0.00007206,3956030.0,229544700.0,350000000.0,1000000000.0,,3.12,-3.57,-19.7,1520607856,1
loopring,Loopring,LRC,65,0.396672,0.00004358,22759300.0,226210044.0,570269755.0,1374956262.0,,2.27,3.65,-25.22,1520607854,1
