id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9394.24,1.0,6820620000.0,158865288072,16910925.0,16910925.0,21000000.0,0.62,6.76,-17.57,1520679566,1
ethereum,Ethereum,ETH,2,729.186,0.0782332,1855600000.0,71531993642.0,98098419.0,98098419.0,,0.08,8.0,-15.56,1520679551,1
ripple,Ripple,XRP,3,0.83332,0.00008941,741351000.0,32576109362.0,39091956706.0,99992520283.0,100000000000,0.17,6.71,-8.42,1520679541,1
bitcoin-cash,Bitcoin Cash,BCH,4,1047.41,0.112375,421160000.0,17816103692.0,17009675.0,17009675.0,21000000.0,0.09,8.19,-18.26,1520679552,1
litecoin,Litecoin,LTC,5,188.082,0.020179,857521000.0,10450525757.0,55563668.0,55563668.0,84000000.0,0.42,12.64,-12.17,1520679541,1
neo,NEO,NEO,6,92.5976,0.00993466,176116000.0,6018844000.0,65000000.0,100000000.0,100000000.0,0.52,10.58,-26.14,1520679547,1
stellar,Stellar,XLM,7,0.312133,0.00003349,31622200.0,5773966809.0,18498418332.0,103748462367,,0.37,9.23,-2.53,1520679543,1
cardano,Cardano,ADA,8,0.220548,0.00002366,178962000.0,5718163553.0,25927070538.0,31112483745.0,45000000000.0,0.41,9.83,-26.04,1520679554,1
monero,Monero,XMR,9,287.604,0.0308565,110431000.0,4546609144.0,15808574.0,15808574.0,,-0.09,11.72,-19.54,1520679542,1
eos,EOS,EOS,10,6.14749,0.00065955,332880000.0,4417516702.0,718588676.0,900000000.0,1000000000.0,0.35,8.92,-24.31,1520679551,1
dash,Dash,DASH,11,514.865,0.055239,99966900.0,4086714672.0,7937449.0,7937449.0,18900000.0,-0.64,13.71,-14.94,1520679541,1
iota,IOTA,MIOTA,12,1.43333,0.00015378,43365300.0,3983984141.0,2779530283.0,2779530283.0,2779530283.0,0.18,13.59,-24.31,1520679550,1
nem,NEM,XEM,13,0.352374,0.00003781,34006000.0,3171366000.0,8999999999.0,8999999999.0,,0.45,2.8,-10.98,1520679544,1
tron,TRON,TRX,14,0.0373429,0.00000401,288472000.0,2455228177.0,65748192475.0,100000000000,,0.3,13.19,-24.66,1520679553,1
ethereum-classic,Ethereum Classic,ETC,15,22.2337,0.00238542,348362000.0,2232418493.0,100406972.0,100406972.0,,0.04,4.02,-24.45,1520679547,1
tether,Tether,USDT,16,1.00128,0.00010743,2591280000.0,2219978754.0,2217140814.0,2280109970.0,,-0.14,0.14,0.27,1520679544,1
vechain,VeChain,VEN,17,3.75707,0.00040309,77723600.0,1807644738.0,481131504.0,873378637.0,,0.7,9.7,-17.09,1520679553,1
nano,Nano,NANO,18,12.008,0.00128832,74621900.0,1600045457.0,133248289.0,133248289.0,133248290.0,1.32,26.7,-21.76,1520679549,1
lisk,Lisk,LSK,19,15.4623,0.00165892,22818800.0,1587443182.0,102665398.0,118882044.0,,0.49,8.98,-19.29,1520679546,1
omisego,OmiseGO,OMG,20,14.5475,0.00156078,54693400.0,1484464022.0,102042552.0,140245398.0,,1.79,17.47,-20.06,1520679551,1
bitcoin-gold,Bitcoin Gold,BTG,21,85.8968,0.00921573,23512800.0,1449236730.0,16871836.0,16971836.0,21000000.0,0.02,8.39,-23.07,1520679554,1
qtum,Qtum,QTUM,22,19.3412,0.00207509,139680000.0,1430053901.0,73938220.0,100438220.0,,-0.38,6.01,-25.6,1520679550,1
zcash,Zcash,ZEC,23,310.421,0.0333046,66556900.0,1070407273.0,3448244.0,3448244.0,,-0.05,7.22,-20.75,1520679548,1
icon,ICON,ICX,24,2.73002,0.0002929,14566600.0,1054176786.0,386142514.0,400230000.0,,0.46,13.78,-27.02,1520679555,1
binance-coin,Binance Coin,BNB,25,8.21003,0.00088084,42306600.0,812907910.0,99014000.0,197192382.0,,0.74,10.86,-20.37,1520679552,1
digixdao,DigixDAO,DGD,26,374.329,0.0401611,25589900.0,748658000.0,2000000.0,2000000.0,,-1.53,27.74,-19.29,1520679546,1
steem,Steem,STEEM,27,2.58904,0.00027777,4055150.0,652643583.0,252079374.0,269053468.0,,-0.17,10.41,-24.86,1520679546,1
populous,Populous,PPT,28,16.9324,0.00181665,3381660.0,626566985.0,37004027.0,53252246.0,53252246.0,-0.55,24.34,-19.64,1520679551,1
bytecoin-bcn,Bytecoin,BCN,29,0.00331713,0.00000036,4772330.0,609601229.0,183773692502,183773692502,184470000000,0.19,9.51,-23.22,1520679542,1
waves,Waves,WAVES,30,5.92271,0.00063544,23715800.0,592271000.0,100000000.0,100000000.0,,0.31,2.76,-13.12,1520679547,1
