id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,10041.6,1.0,8606910000.0,169763912179,16906062.0,16906062.0,21000000.0,1.78,-7.04,-4.59,1520460565
ethereum,Ethereum,ETH,2,754.43,0.0758286,2136640000.0,73969354316.0,98046677.0,98046677.0,,1.74,-7.76,-12.8,1520460552
ripple,Ripple,XRP,3,0.872343,0.00008768,855665000.0,34101594789.0,39091956706.0,99992520283.0,100000000000,2.17,-7.21,-4.54,1520460540
bitcoin-cash,Bitcoin Cash,BCH,4,1093.76,0.109935,440430000.0,18599607552.0,17005200.0,17005200.0,21000000.0,1.66,-9.26,-10.26,1520460552
litecoin,Litecoin,LTC,5,186.488,0.0187441,741581000.0,10355288093.0,55527906.0,55527906.0,84000000.0,2.49,-5.65,-9.69,1520460541
neo,NEO,NEO,6,101.421,0.010194,284443000.0,6592365000.0,65000000.0,100000000.0,100000000.0,2.61,-3.7,-24.02,1520460547
cardano,Cardano,ADA,7,0.252721,0.00002540,191597000.0,6552315193.0,25927070538.0,31112483745.0,45000000000.0,2.88,-12.44,-19.21,1520460553
stellar,Stellar,XLM,8,0.323919,0.00003256,61542700.0,5982263516.0,18468393382.0,103748462367,,2.19,-5.56,-4.82,1520460543
monero,Monero,XMR,9,340.382,0.0342122,158452000.0,5377778872.0,15799246.0,15799246.0,,2.04,-1.61,17.73,1520460542
eos,EOS,EOS,10,6.56668,0.00066002,426175000.0,4690529525.0,714292386.0,900000000.0,1000000000.0,1.97,-9.77,-23.17,1520460551
iota,IOTA,MIOTA,11,1.54762,0.00015555,68015800.0,4301656657.0,2779530283.0,2779530283.0,2779530283.0,3.99,-9.14,-18.02,1520460550
dash,Dash,DASH,12,514.919,0.0517551,110872000.0,4084564414.0,7932441.0,7932441.0,18900000.0,1.14,-9.94,-13.0,1520460541
nem,NEM,XEM,13,0.303998,0.00003056,24188300.0,2735982000.0,8999999999.0,8999999999.0,,0.34,-10.2,-25.13,1520460544
tron,TRON,TRX,14,0.0391329,0.00000393,285807000.0,2572917441.0,65748192475.0,100000000000,,2.49,-11.03,-10.9,1520460553
ethereum-classic,Ethereum Classic,ETC,15,22.1375,0.00222507,409331000.0,2221510190.0,100350545.0,100350545.0,,1.66,-13.24,-34.11,1520460547
tether,Tether,USDT,16,0.999148,0.00010043,2976670000.0,2155301943.0,2157139827.0,2220000000.0,,-0.06,-0.09,-0.11,1520460545
vechain,VeChain,VEN,17,4.13532,0.00041565,89292100.0,1972070700.0,476884667.0,873378637.0,,3.9,-13.07,-12.52,1520460552
lisk,Lisk,LSK,18,15.9655,0.00160471,34381000.0,1637702512.0,102577590.0,118794236.0,,3.11,-4.91,-14.4,1520460546
qtum,Qtum,QTUM,19,22.0924,0.00222053,110186000.0,1633339735.0,73932200.0,100432200.0,,3.37,-12.56,-16.61,1520460550
nano,Nano,NANO,20,12.0956,0.00121575,60275900.0,1611718007.0,133248289.0,133248289.0,133248290.0,2.0,-7.9,-17.68,1520460549
bitcoin-gold,Bitcoin Gold,BTG,21,91.8272,0.00922965,28837500.0,1548817113.0,16866649.0,16966649.0,21000000.0,1.91,-11.23,-19.46,1520460555
omisego,OmiseGO,OMG,22,14.4979,0.0014572,49460700.0,1479402711.0,102042552.0,140245398.0,,2.26,-8.33,-24.69,1520460551
zcash,Zcash,ZEC,23,347.929,0.0349708,56933500.0,1193450834.0,3430156.0,3430156.0,,1.65,-8.47,-10.56,1520460548
icon,ICON,ICX,24,3.03411,0.00030496,33989500.0,1171064391.0,385966359.0,400230000.0,,2.79,-11.46,-16.31,1520460555
binance-coin,Binance Coin,BNB,25,8.80378,0.00088488,73037500.0,871697473.0,99014000.0,197192382.0,,1.26,-5.76,-16.51,1520460551
digixdao,DigixDAO,DGD,26,412.058,0.0414164,42350800.0,824116000.0,2000000.0,2000000.0,,2.19,-15.0,-25.95,1520460546
steem,Steem,STEEM,27,2.85976,0.00028744,6542520.0,718345504.0,251190835.0,268164929.0,,2.46,-12.15,-13.24,1520460547
populous,Populous,PPT,28,17.2953,0.00173837,2528970.0,639995746.0,37004027.0,53252246.0,53252246.0,0.96,-13.29,-7.74,1520460551
bytecoin-bcn,Bytecoin,BCN,29,0.0034657,0.00000035,2899550.0,636887657.0,183768836615,183768836615,184470000000,0.77,-12.36,-25.1,1520460542
verge,Verge,XVG,30,0.0429578,0.00000432,23070000.0,630659106.0,14680898599.0,14680898599.0,16555000000.0,4.0,-13.02,-21.86,1520460543
waves,Waves,WAVES,31,6.20294,0.00062347,26962600.0,620294000.0,100000000.0,100000000.0,,1.13,0.23,-2.46,1520460546
stratis,Stratis,STRAT,32,6.25015,0.00062821,11686500.0,617313660.0,98767815.0,98767815.0,,0.63,-14.33,-15.99,1520460547
status,Status,SNT,33,0.163123,0.00001640,52174700.0,566115727.0,3470483788.0,6804870174.0,,0.64,-7.78,0.15,1520460551
rchain,RChain,RHOC,34,1.52233,0.00015301,796820.0,547139518.0,359409272.0,870663574.0,1000000000.0,2.73,-7.99,-15.18,1520460553
maker,Maker,MKR,35,849.139,0.085348,835516.0,524961310.0,618228.0,1000000.0,,-1.92,-10.66,-18.34,1520460548
siacoin,Siacoin,SC,36,0.0151749,0.00000153,12224400.0,500020525.0,32950498820.0,32950498820.0,,0.51,-15.49,-22.78,1520460545
dogecoin,Dogecoin,DOGE,37,0.00410775,0.00000041,16758800.0,466183196.0,113488697114,113488697114,,1.11,-11.5,-32.55,1520460541
bitshares,BitShares,BTS,38,0.177674,0.00001786,20505100.0,463757568.0,2610160000.0,2610160000.0,3600570502.0,1.35,-9.28,-21.28,1520460543
waltonchain,Waltonchain,WTC,39,18.5495,0.00186443,53585100.0,461848753.0,24898178.0,70000000.0,100000000.0,-0.5,-23.27,-6.39,1520460552
decred,Decred,DCR,40,65.9481,0.00662852,1753720.0,454335480.0,6889288.0,7309288.0,21000000.0,6.07,-8.55,-12.35,1520460546
aeternity,Aeternity,AE,41,1.88595,0.00018956,4061850.0,439464959.0,233020472.0,273685830.0,,-0.23,-11.61,-17.78,1520460550
augur,Augur,REP,42,39.3405,0.00395416,2423110.0,432745500.0,11000000.0,11000000.0,,1.83,-9.73,-14.27,1520460545
komodo,Komodo,KMD,43,3.70507,0.0003724,1900040.0,384782944.0,103853084.0,103853084.0,,4.23,-5.34,0.64,1520460548
bytom,Bytom,BTM,44,0.372798,0.00003747,14442700.0,367951626.0,987000000.0,1407000000.0,,0.72,-9.4,8.42,1520460552
0x,0x,ZRX,45,0.701855,0.00007054,7615150.0,362859814.0,517001110.0,1000000000.0,,1.68,-11.19,-24.62,1520460552
veritaseum,Veritaseum,VERI,46,176.755,0.0177659,1052700.0,359987265.0,2036645.0,100000000.0,,1.61,-7.86,-19.69,1520460550
electroneum,Electroneum,ETN,47,0.055763,0.00000560,1677020.0,354543393.0,6358040148.0,6358040148.0,21000000000.0,0.95,-11.7,-20.73,1520460555
ark,Ark,ARK,48,3.46128,0.0003479,2530900.0,349883593.0,101085030.0,132335030.0,,3.68,-7.39,-3.63,1520460549
ardor,Ardor,ARDR,49,0.348208,0.00003500,3858340.0,347859616.0,998999495.0,998999495.0,998999495.0,1.14,-9.53,-10.04,1520460546
golem-network-tokens,Golem,GNT,50,0.378306,0.00003802,6022280.0,315606320.0,834262000.0,1000000000.0,,2.45,-10.16,4.41,1520460548
syscoin,Syscoin,SYS,51,0.59031,0.00005933,6627620.0,313709838.0,531432363.0,531432363.0,888000000.0,3.29,-7.2,-6.39,1520460543
cryptonex,Cryptonex,CNX,52,6.76749,0.00068021,192840.0,305566960.0,45152185.0,106589811.0,210000000.0,-1.29,-8.75,-8.67,1520460554
ethos,Ethos,ETHOS,53,3.96638,0.00039866,2860480.0,300949726.0,75875162.0,222295208.0,,0.91,-6.63,-0.22,1520460552
basic-attention-token,Basic Attention Token,BAT,54,0.299356,0.00003009,4922380.0,299356000.0,1000000000.0,1500000000.0,,2.7,-11.48,-13.27,1520460550
dragonchain,Dragonchain,DRGN,55,1.25259,0.0001259,1987190.0,298644938.0,238421940.0,433494437.0,,1.31,-14.3,-0.59,1520460557
