id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
bytom,Bytom,BTM,43,0.370309,0.00003788,14180900.0,365494983.0,987000000.0,1407000000.0,,0.6,-9.73,7.51,1520454852
0x,0x,ZRX,44,0.695343,0.00007114,7590090.0,359349359.0,516794387.0,1000000000.0,,-0.05,-11.86,-25.89,1520454853
komodo,Komodo,KMD,45,3.45869,0.00035384,1596260.0,359195611.0,103853081.0,103853081.0,,2.72,-11.07,-6.8,1520454849
veritaseum,Veritaseum,VERI,46,171.616,0.017557,998350.0,349520944.0,2036645.0,100000000.0,,-1.04,-7.91,-21.87,1520454850
electroneum,Electroneum,ETN,47,0.0548718,0.00000561,1665770.0,348837506.0,6357318434.0,6357318434.0,21000000000.0,0.13,-12.15,-22.41,1520454855
ardor,Ardor,ARDR,48,0.34466,0.00003526,3802160.0,344315166.0,998999495.0,998999495.0,998999495.0,-0.05,-9.95,-11.72,1520454847
ark,Ark,ARK,49,3.34582,0.00034229,2546020.0,338207303.0,101083532.0,132333532.0,,0.39,-10.48,-6.81,1520454849
cryptonex,Cryptonex,CNX,50,6.8498,0.00070076,189396.0,309282748.0,45152084.0,106589710.0,210000000.0,2.09,-8.44,-7.87,1520454854
golem-network-tokens,Golem,GNT,51,0.366343,0.00003748,6078380.0,305626044.0,834262000.0,1000000000.0,,1.83,-12.64,1.35,1520454848
syscoin,Syscoin,SYS,52,0.56895,0.00005803,6372340.0,302357705.0,531431066.0,531431066.0,888000000.0,0.37,-10.49,-10.38,1520455143
ethos,Ethos,ETHOS,53,3.90602,0.0003996,2836940.0,296107444.0,75807969.0,222295208.0,,2.11,-8.17,-2.45,1520454851
dragonchain,Dragonchain,DRGN,54,1.22645,0.00012547,2058010.0,292412588.0,238421940.0,433494437.0,,-0.26,-12.37,-3.2,1520454857
basic-attention-token,Basic Attention Token,BAT,55,0.288487,0.00002951,4729380.0,288487000.0,1000000000.0,1500000000.0,,0.8,-14.46,-16.78,1520454851
zilliqa,Zilliqa,ZIL,56,0.0420499,0.00000430,14404800.0,277753338.0,6605326966.0,12600000000.0,,4.2,-11.91,-14.85,1520454859
kucoin-shares,KuCoin Shares,KCS,57,3.0504,0.00031207,1092770.0,277717799.0,91043076.0,181043076.0,,-1.07,-6.11,-27.43,1520454857
pivx,PIVX,PIVX,58,4.94473,0.00050587,3316630.0,275493420.0,55714553.0,55714553.0,,0.48,-12.73,-9.72,1520454846
hshare,Hshare,HSR,59,6.39511,0.00065425,30110700.0,273130996.0,42709351.0,42709351.0,84000000.0,-0.58,-23.05,-31.97,1520454854
gas,Gas,GAS,60,27.181,0.00278072,7964080.0,267350895.0,9835948.0,15847360.0,100000000.0,0.84,-10.12,-30.8,1520454851
digibyte,DigiByte,DGB,61,0.0267283,0.00000273,3964010.0,265679110.0,9939992805.0,9939992805.0,21000000000.0,1.2,-13.64,-19.56,1520455141
monacoin,MonaCoin,MONA,62,4.31879,0.00044049,4299560.0,250079319.0,57904950.0,57904950.0,,-2.18,-14.06,-21.36,1520455142
aion,Aion,AION,63,2.55486,0.00026137,3895080.0,245660782.0,96154303.0,465934587.0,,1.01,-11.31,-10.11,1520454855
factom,Factom,FCT,64,27.2904,0.00279192,2204040.0,238657332.0,8745102.0,8745102.0,,0.08,-14.71,-14.98,1520454845
particl,Particl,PART,65,26.1508,0.00267533,623266.0,232543408.0,8892401.0,8892401.0,,2.07,-9.23,23.7,1520454852
qash,QASH,QASH,66,0.66083,0.00006761,5562840.0,231290500.0,350000000.0,1000000000.0,,-0.11,-14.34,-18.79,1520454856
byteball,Byteball Bytes,GBYTE,67,355.501,0.0363692,1043700.0,229377085.0,645222.0,1000000.0,,1.51,-15.07,-12.05,1520454849
loopring,Loopring,LRC,68,0.401842,0.00004111,2978050.0,228351395.0,568261642.0,1374956262.0,,0.16,-14.96,-29.19,1520454853
nebulas-token,Nebulas,NAS,69,6.32526,0.0006471,6435770.0,224546730.0,35500000.0,100000000.0,100000000.0,0.34,-12.28,-23.48,1520454853
funfair,FunFair,FUN,70,0.0475676,0.00000487,2947680.0,219052351.0,4605074689.0,10999873621.0,,1.49,-15.08,-7.47,1520454851
aelf,aelf,ELF,71,0.863023,0.00008829,15608600.0,215755750.0,250000000.0,280000000.0,1000000000.0,-2.73,-22.51,-23.07,1520454857
revain,Revain,R,72,1.08767,0.00011127,5230880.0,200620731.0,184450000.0,484450000.0,484450000.0,0.39,-16.91,-53.14,1520454858
reddcoin,ReddCoin,RDD,73,0.00695975,0.00000071,8167390.0,200260903.0,28774151777.0,28774151777.0,,1.55,-13.2,-20.3,1520455141
kyber-network,Kyber Network,KNC,74,1.49298,0.00015274,6878750.0,200257434.0,134132697.0,215625349.0,,1.61,-16.43,-17.19,1520454854
gxshares,GXShares,GXS,75,3.22287,0.00032971,5758720.0,193372200.0,60000000.0,100000000.0,100000000.0,0.31,-9.42,-20.22,1520454850
zcoin,ZCoin,XZC,76,44.6848,0.00457143,5098890.0,190285908.0,4258403.0,4258403.0,21400000.0,2.25,-10.49,-13.01,1520454847
nexus,Nexus,NXS,77,3.334,0.00034005,67342300.0,186738687.0,56010404.0,56010404.0,,0.89,6.72,92.82,1520455144
kin,Kin,KIN,78,0.000242865,0.00000002,353702.0,183629634.0,756097560976,10000000000000,,-3.93,-12.33,-16.31,1520454854
nxt,Nxt,NXT,79,0.180855,0.00001845,21136500.0,180674134.0,998999942.0,998999942.0,1000000000.0,1.18,-0.81,-6.55,1520455141
dent,Dent,DENT,80,0.0169879,0.00000174,3000610.0,180322498.0,10614760961.0,100000000000,,1.04,-10.29,-31.66,1520454852
salt,SALT,SALT,81,3.29652,0.00033725,4928880.0,178755760.0,54225596.0,120000000.0,,0.53,-14.87,-18.93,1520454856
blocknet,Blocknet,BLOCK,82,34.382,0.00350675,1318760.0,173436972.0,5044412.0,5044412.0,,-0.32,-11.43,-3.44,1520455143
iconomi,Iconomi,ICN,83,1.71801,0.00017576,23851100.0,171346907.0,99735687.0,99735687.0,,-0.71,-5.71,22.74,1520454848
chainlink,ChainLink,LINK,84,0.474399,0.00004853,4895660.0,166039650.0,350000000.0,1000000000.0,,1.44,-11.65,-30.46,1520454853
neblio,Neblio,NEBL,85,12.8331,0.00131288,6729630.0,165322465.0,12882504.0,13633233.0,,1.48,-15.11,-22.61,1520454853
power-ledger,Power Ledger,POWR,86,0.451548,0.00004620,4975870.0,164333057.0,363932644.0,1000000000.0,,0.9,-15.34,-20.57,1520454855
iostoken,IOStoken,IOST,87,0.0241103,0.00000247,32659500.0,163808028.0,6794109922.0,21000000000.0,,-0.55,-22.59,-30.1,1520454859
dentacoin,Dentacoin,DCN,88,0.000501242,0.00000005,160683.0,163017238.0,325226613094,1963173416169,8000000000000,0.36,-13.29,-25.79,1520454852
bancor,Bancor,BNT,89,4.15944,0.00042553,6586220.0,162622708.0,39097260.0,74351164.0,,0.22,-11.16,-15.25,1520454851
tenx,TenX,PAY,90,1.46399,0.00014977,2541210.0,153223111.0,104661310.0,205218256.0,,0.59,-14.54,-4.24,1520454851
maidsafecoin,MaidSafeCoin,MAID,91,0.336645,0.00003434,2854290.0,152349507.0,452552412.0,452552412.0,,0.95,-7.8,-13.83,1520455142
emercoin,Emercoin,EMC,92,3.6653,0.00037384,753499.0,151939582.0,41453519.0,41453519.0,,-0.34,-8.22,3.13,1520455143
enigma-project,Enigma,ENG,93,2.00704,0.00020533,4490190.0,150199189.0,74836171.0,150000000.0,,-0.44,-12.06,-21.26,1520454854
cindicator,Cindicator,CND,94,0.102767,0.00001051,3379790.0,148598676.0,1445976590.0,2000000005.0,,0.95,-10.74,-17.45,1520454857
polymath-network,Polymath,POLY,95,0.618724,0.00006330,1506310.0,148493605.0,239999750.0,1000000000.0,,0.89,-17.8,-45.29,1520454860
request-network,Request Network,REQ,96,0.230677,0.00002360,3076700.0,148012858.0,641645496.0,999999999.0,,-1.02,-12.44,-19.79,1520454855
pillar,Pillar,PLR,97,0.649875,0.00006648,459526.0,147771697.0,227384800.0,800000000.0,,-4.05,-9.33,-18.06,1520454852
sirin-labs-token,SIRIN LABS Token,SRN,98,0.615324,0.00006295,11929500.0,141067967.0,229258029.0,573145073.0,,4.95,-6.13,4.5,1520454857
singularitynet,SingularityNET,AGI,99,0.30286,0.00003098,514109.0,139980100.0,462194083.0,1000000000.0,,0.99,-9.76,-12.36,1520454859
smartcash,SmartCash,SMART,100,0.179949,0.00001841,151355.0,138627053.0,770368567.0,1371412846.0,5000000000.0,2.63,-17.76,-13.3,1520454852
genesis-vision,Genesis Vision,GVT,101,35.3552,0.00361698,15369000.0,131761084.0,3726781.0,4436644.0,,2.37,2.08,35.35,1520454856
gnosis-gno,Gnosis,GNO,102,119.223,0.012197,761002.0,131692534.0,1104590.0,10000000.0,,-0.17,-9.15,-9.96,1520454850
vertcoin,Vertcoin,VTC,103,3.00785,0.00030678,2656900.0,130043041.0,43234550.0,43234550.0,84000000.0,0.25,-8.15,-20.86,1520455141
gamecredits,GameCredits,GAME,104,1.99502,0.00020348,3261410.0,128390214.0,64355352.0,64355352.0,84000000.0,-1.31,-8.07,-10.31,1520455143
storj,Storj,STORJ,105,0.961118,0.00009833,9655160.0,128237643.0,133425493.0,424999998.0,,0.66,-12.57,7.02,1520454851
bitcore,Bitcore,BTX,106,9.95887,0.00101883,1100470.0,119923704.0,12041899.0,16841331.0,21000000.0,1.19,-3.41,-49.29,1520454850
bitcoindark,BitcoinDark,BTCD,107,92.1757,0.00940137,82663.4,118801774.0,1288862.0,1288862.0,,0.51,-6.53,-10.5,1520455143
quantstamp,Quantstamp,QSP,108,0.181615,0.00001858,3131980.0,112113513.0,617314171.0,976442388.0,,2.1,-8.75,-29.67,1520454856
ignis,Ignis,IGNIS,109,0.146088,0.00001495,7593330.0,111193997.0,761143950.0,999449694.0,999449694.0,2.39,-3.07,-13.81,1520454857
enjin-coin,Enjin Coin,ENJ,110,0.143409,0.00001467,4965080.0,108444815.0,756192535.0,1000000000.0,,0.63,-11.52,-21.7,1520454855
minexcoin,MinexCoin,MNX,111,31.1685,0.00318866,191788.0,107480841.0,3448380.0,5766458.0,19000000.0,14.56,16.62,35.16,1520454855
raiden-network-token,Raiden Network Token,RDN,112,2.14102,0.00021903,3837970.0,107412695.0,50168936.0,100000000.0,,0.67,-13.2,-22.64,1520454856
santiment,Santiment Network Token,SAN,113,1.71362,0.00017531,4265410.0,107376065.0,62660371.0,83337000.0,,0.22,-6.08,-21.72,1520454852
rlc,iExec RLC,RLC,114,1.32898,0.00013596,23305500.0,106412483.0,80070793.0,86999785.0,,-0.18,10.3,-7.77,1520454849
aragon,Aragon,ANT,115,3.96598,0.00040574,3036190.0,105891732.0,26700017.0,39609524.0,,1.95,-17.5,-0.19,1520454850
wax,WAX,WAX,116,0.206934,0.00002117,6758660.0,102009054.0,492954537.0,1850000000.0,,-0.58,-24.87,-29.99,1520454859
metal,Metal,MTL,117,4.53061,0.0004635,10959600.0,100771931.0,22242464.0,66588888.0,,1.82,-15.2,0.31,1520454851
civic,Civic,CVC,118,0.289646,0.00002963,4558480.0,99261674.0,342699966.0,1000000000.0,,0.41,-10.89,-18.51,1520454851
theta-token,Theta Token,THETA,119,0.168745,0.00001726,16326300.0,99236189.0,588083732.0,1000000000.0,,2.22,-12.8,15.33,1520454859
skycoin,Skycoin,SKY,120,12.9139,0.00132115,688210.0,99169635.0,7679294.0,25000000.0,100000000.0,0.35,-9.4,-19.35,1520454850
ubiq,Ubiq,UBQ,121,2.42818,0.00024766,504308.0,96844428.0,39883546.0,39883546.0,,0.36,-14.69,2.83,1520455143
pura,Pura,PURA,122,0.557424,0.00005703,201982.0,96438120.0,173006760.0,179789254.0,350000000.0,0.08,-2.1,-16.36,1520454845
decentraland,Decentraland,MANA,123,0.0917308,0.00000938,6791540.0,96330321.0,1050141509.0,2644403343.0,,0.28,-12.42,-14.77,1520454853
zencash,ZenCash,ZEN,124,28.5546,0.00292125,914882.0,96100506.0,3365500.0,3365500.0,21000000.0,0.46,-13.06,-24.08,1520454850
credits,Credits,CS,125,0.739209,0.00007562,8888090.0,94291605.0,127557436.0,249471071.0,,6.66,-11.3,,1520454860
digitalnote,DigitalNote,XDN,126,0.0135635,0.00000138,4769340.0,93545394.0,6896847701.0,6896847701.0,,0.02,-11.91,-21.69,1520455142
nav-coin,NavCoin,NAV,127,1.49193,0.00015217,8373270.0,93297013.0,62534444.0,62534444.0,,1.79,-10.39,-18.25,1520455142
xpa,XPA,XPA,128,0.0909973,0.00000931,65371.6,90997300.0,1000000000.0,10000000000.0,,0.13,-8.43,-23.91,1520454853
supernet-unity,SuperNET,UNITY,129,116.038,0.0118352,11445.8,90251688.0,777777.0,777777.0,,2.79,-15.68,-15.61,1520455143
monaco,Monaco,MCO,130,6.76854,0.00069245,6411260.0,89382241.0,13205542.0,31587682.0,,0.91,-16.8,-12.13,1520454851
dynamic-trading-rights,Dynamic Trading Rights,DTR,131,0.074611,0.00000763,49676.1,88729561.0,1189228953.0,3750000000.0,,0.54,-7.94,0.87,1520454858
storm,Storm,STORM,132,0.0216877,0.00000222,693008.0,88587897.0,4084706883.0,10000000000.0,,1.56,-18.97,-26.45,1520454857
substratum,Substratum,SUB,133,0.388878,0.00003978,1972520.0,87921990.0,226091449.0,352000000.0,,4.05,-11.64,-29.82,1520454854
arcblock,Arcblock,ABT,134,0.910976,0.00009320,28899100.0,84061875.0,92276718.0,186000000.0,,0.47,-10.34,-23.5,1520454861
poet,Po.et,POE,135,0.037549,0.00000384,4039990.0,83990128.0,2236813969.0,3141592653.0,,1.43,-16.69,-31.83,1520454855
paypie,PayPie,PPP,136,1.01347,0.00010368,130027.0,83611275.0,82500000.0,165000000.0,165000000.0,1.78,-11.84,-4.14,1520454854
sophiatx,SophiaTX,SPHTX,137,0.432743,0.00004427,240349.0,82980102.0,191753771.0,350000000.0,,0.13,-5.87,-1.89,1520454857
salus,SaluS,SLS,138,81.1962,0.00830669,108463000.0,82007968.0,1009998.0,1009998.0,,3.93,32.31,137.56,1520454846
nuls,Nuls,NULS,139,3.45404,0.00035336,11689900.0,81394046.0,23564882.0,40000000.0,,1.84,-14.23,28.83,1520454855
bridgecoin,BridgeCoin,BCO,140,2.99204,0.0003061,102704.0,80785080.0,27000000.0,27000000.0,27000000.0,0.06,1.83,-36.14,1520454854
high-performance-blockchain,High Performance Blockchain,HPB,141,3.60397,0.0003687,3366390.0,80067960.0,22216600.0,100000000.0,,1.76,-10.68,-30.83,1520454858
time-new-bank,Time New Bank,TNB,142,0.0352237,0.00000360,4772410.0,79662596.0,2261619182.0,5541877892.0,,0.18,-14.95,-26.82,1520454856
achain,Achain,ACT,143,0.255841,0.00002617,4817090.0,76752300.0,300000000.0,1000000000.0,1000000000.0,0.69,-16.77,-31.04,1520454852
medishares,MediShares,MDS,144,0.15849,0.00001621,2809950.0,76631794.0,483511857.0,2000000000.0,,2.88,-16.67,-20.68,1520454857
asch,Asch,XAS,145,0.815223,0.00008340,1776140.0,76009078.0,93237161.0,114737161.0,,0.31,-11.81,-14.52,1520454849
fusion,Fusion,FSN,146,2.70934,0.00027718,718894.0,74745814.0,27588200.0,57344000.0,,2.29,-11.62,-22.77,1520454860
adx-net,AdEx,ADX,147,0.97426,0.00009967,9520400.0,71540595.0,73430701.0,100000000.0,100000000.0,-0.14,-11.89,-26.38,1520454851
blockv,BLOCKv,VEE,148,0.0476231,0.00000487,2751470.0,71195163.0,1494971209.0,3646271241.0,,-1.05,-19.46,-27.94,1520454856
medibloc,MediBloc,MED,149,0.0237066,0.00000243,7082880.0,70322881.0,2966384100.0,4097545844.0,10000000000.0,1.0,-17.69,-20.6,1520454857
amber,Ambrosus,AMB,150,0.480758,0.00004918,4026170.0,69513268.0,144590975.0,361477438.0,,-0.95,-0.38,-8.11,1520454854
ethlend,ETHLend,LEND,151,0.0635339,0.00000650,4212970.0,68491608.0,1078032485.0,1299999942.0,,0.16,-15.87,-35.43,1520454857
viacoin,Viacoin,VIA,152,2.89432,0.0002952,202446000.0,66553467.0,22994509.0,22994509.0,23000000.0,-7.07,18.61,20.88,1520455143
simple-token,Simple Token,OST,153,0.229539,0.00002348,3775940.0,66223705.0,288507420.0,800000000.0,,-0.92,-17.85,-5.65,1520454857
experience-points,Experience Points,XP,154,0.000304426,0.00000003,258904.0,66219524.0,217522565302,252449647221,,-0.67,-13.12,-27.1,1520454847
c20,CRYPTO20,C20,155,1.66912,0.00017076,5977190.0,65879514.0,39469609.0,40656082.0,,0.2,-9.69,-15.2,1520454859
ion,ION,ION,156,3.25019,0.00033251,15565500.0,65683021.0,20208979.0,26108979.0,,2.03,0.33,32.86,1520454846
edgeless,Edgeless,EDG,157,0.792879,0.00008111,2025370.0,65052769.0,82046276.0,132046997.0,,-0.29,-8.74,-9.83,1520454850
red-pulse,Red Pulse,RPX,158,0.118929,0.00001217,3288510.0,64619894.0,543348500.0,1358371250.0,,-0.28,-17.83,-35.29,1520454855
oyster,Oyster,PRL,159,0.898861,0.00009196,1212570.0,64059061.0,71266926.0,98592692.0,,-4.55,-17.19,-35.25,1520454856
agoras-tokens,Agoras Tokens,AGRS,160,1.52389,0.0001559,3951890.0,63989636.0,41990981.0,41990981.0,42000000.0,0.21,-12.86,5.66,1520454846
poa-network,POA Network,POA,161,0.361912,0.00003703,4351240.0,63958015.0,176722560.0,252193195.0,,3.78,-10.12,-44.53,1520454860
dew,DEW,DEW,162,0.611134,0.00006252,227898.0,63096257.0,103244553.0,200000000.0,,-0.95,-16.12,-35.58,1520454859
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,163,1.2023,0.000123,2153850.0,62519600.0,52000000.0,65000000.0,105000000.0,0.07,-13.85,6.18,1520454851
zclassic,ZClassic,bob,164,18.0296,0.0018445,49951500.0,62498707.0,3466450.0,3466450.0,21000000.0,2.39,56.35,-63.15,1520454848
melon,Melon,MLN,165,104.079,0.0106477,359932.0,62384953.0,599400.0,749400.0,,0.1,-11.76,-5.58,1520454849
bluzelle,Bluzelle,BLZ,166,0.377584,0.00003863,5950560.0,62301360.0,165000000.0,500000000.0,,2.82,-14.55,-27.79,1520454860
peercoin,Peercoin,PPC,167,2.49562,0.00025454,600154.0,61503958.0,24644761.0,24644761.0,,1.27,-7.74,-18.28,1520455140
bibox-token,Bibox Token,BIX,168,0.582598,0.00005960,4222600.0,61393051.0,105378066.0,271520349.0,,-0.02,-10.49,-23.08,1520454857
eidoo,Eidoo,EDO,169,2.08722,0.00021353,3422780.0,61075107.0,29261461.0,90208328.0,,0.36,-9.52,-19.85,1520454854
bitbay,BitBay,BAY,170,0.0602863,0.00000615,982396.0,60893798.0,1010076886.0,1010076886.0,,0.97,-15.17,-16.02,1520455144
library-credit,LBRY Credits,LBC,171,0.395946,0.00004051,1335120.0,60435941.0,152636828.0,527536831.0,,0.52,-16.28,3.37,1520454847
telcoin,Telcoin,TEL,172,0.00224701,0.00000023,757375.0,60353289.0,26859377001.0,100000000000,,-6.01,-24.29,-33.55,1520454859
wings,Wings,WINGS,173,0.661112,0.00006763,9535360.0,59307255.0,89708333.0,100000000.0,,0.91,-6.86,-4.65,1520454848
spankchain,SpankChain,SPANK,174,0.196725,0.00002013,650671.0,59026035.0,300043386.0,1000000000.0,,-4.7,-9.7,8.33,1520454856
ripio-credit-network,Ripio Credit Network,RCN,175,0.119941,0.00001227,7014550.0,58619126.0,488733009.0,999942647.0,,-1.27,-17.56,-11.49,1520454855
wagerr,Wagerr,WGR,176,0.320308,0.00003277,73428.6,58616364.0,183000000.0,198360471.0,200000000.0,1.77,-6.48,-13.58,1520454852
mobilego,MobileGo,MGO,177,0.591489,0.00006051,293117.0,57983002.0,98028877.0,100000000.0,,1.53,7.57,3.79,1520454850
envion,Envion,EVN,178,0.55508,0.00005679,284209.0,57958711.0,104415058.0,127618703.0,,0.9,-3.98,-28.19,1520454860
cloakcoin,CloakCoin,CLOAK,179,11.2544,0.00114788,4712190.0,57416129.0,5101661.0,5101661.0,,-0.25,-20.61,3.72,1520455143
deepbrain-chain,DeepBrain Chain,DBC,180,0.0636053,0.00000651,6703880.0,57244770.0,900000000.0,10000000000.0,10000000000.0,0.54,-15.45,-20.75,1520454857
html-coin,HTMLCOIN,HTML,181,0.000867123,0.00000009,170710.0,56852925.0,65565006560.0,93957249004.0,,10.95,2.02,-19.22,1520454857
vibe,VIBE,VIBE,182,0.283943,0.00002905,2452180.0,56764154.0,199913907.0,267000000.0,,-0.08,-15.89,-27.52,1520454855
iot-chain,IoT Chain,ITC,183,1.14027,0.00011665,7785130.0,55420120.0,48602629.0,100000000.0,,-2.99,-26.94,-44.39,1520454857
sonm,SONM,SNM,184,0.152276,0.00001558,1033700.0,54758450.0,359600000.0,444000000.0,,0.55,-16.47,-29.05,1520454851
ink,Ink,INK,185,0.117806,0.00001205,20364500.0,54651444.0,463910527.0,1000000000.0,1000000000.0,-2.01,-16.13,-35.02,1520454856
burst,Burst,BURST,186,0.0301295,0.00000308,1249990.0,54243339.0,1800339818.0,1800339818.0,2158812800.0,0.34,-16.13,-16.21,1520454843
streamr-datacoin,Streamr DATAcoin,DATA,187,0.079274,0.00000811,333374.0,53680747.0,677154514.0,987154514.0,,0.25,-8.39,-12.82,1520454855
