id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,9882.08,1.0,8400830000.0,167066691532,16906025.0,16906025.0,21000000.0,0.17,-8.37,-6.23,1520457266
ethereum,Ethereum,ETH,2,742.032,0.0757455,2092780000.0,72753136068.0,98045820.0,98045820.0,,-0.02,-9.11,-14.33,1520457254
ripple,Ripple,XRP,3,0.854892,0.00008727,852785000.0,33419401052.0,39091956706.0,99992520283.0,100000000000,0.35,-9.17,-6.63,1520457241
bitcoin-cash,Bitcoin Cash,BCH,4,1072.28,0.109456,431545000.0,18234255435.0,17005125.0,17005125.0,21000000.0,-1.33,-10.54,-12.14,1520457252
litecoin,Litecoin,LTC,5,181.978,0.018576,722367000.0,10104738952.0,55527256.0,55527256.0,84000000.0,0.13,-7.64,-12.12,1520457241
neo,NEO,NEO,6,99.1601,0.0101221,275314000.0,6445406500.0,65000000.0,100000000.0,100000000.0,0.47,-5.69,-26.11,1520457247
cardano,Cardano,ADA,7,0.245859,0.00002510,184787000.0,6374403635.0,25927070538.0,31112483745.0,45000000000.0,-0.6,-14.86,-21.73,1520457254
stellar,Stellar,XLM,8,0.317313,0.00003239,60346700.0,5860261150.0,18468392882.0,103748462367,,-0.25,-7.66,-7.07,1520457243
monero,Monero,XMR,9,332.794,0.0339712,154008000.0,5257855546.0,15799130.0,15799130.0,,-0.24,-3.74,14.88,1520457243
eos,EOS,EOS,10,6.43241,0.00065661,420440000.0,4594192958.0,714225766.0,900000000.0,1000000000.0,0.1,-11.34,-24.99,1520457251
iota,IOTA,MIOTA,11,1.48915,0.00015201,64808900.0,4139137521.0,2779530283.0,2779530283.0,2779530283.0,0.09,-12.34,-21.3,1520457251
dash,Dash,DASH,12,510.089,0.0520691,111625000.0,4046213969.0,7932369.0,7932369.0,18900000.0,-0.13,-10.5,-13.98,1520457242
nem,NEM,XEM,13,0.303107,0.00003094,24154600.0,2727963000.0,8999999999.0,8999999999.0,,1.31,-10.26,-25.56,1520457245
tron,TRON,TRX,14,0.0382597,0.00000391,277801000.0,2515506120.0,65748192475.0,100000000000,,1.62,-12.97,-12.76,1520457253
tether,Tether,USDT,15,1.00071,0.00010215,2933470000.0,2218714983.0,2217140814.0,2280109970.0,,0.01,0.07,0.05,1520457246
ethereum-classic,Ethereum Classic,ETC,16,21.7721,0.00222247,400594000.0,2184818369.0,100349455.0,100349455.0,,-0.51,-14.83,-35.51,1520457248
vechain,VeChain,VEN,17,3.97705,0.00040597,87847900.0,1896594164.0,476884667.0,873378637.0,,-0.81,-15.21,-16.2,1520457252
qtum,Qtum,QTUM,18,21.5265,0.0021974,102461000.0,1591499092.0,73932088.0,100432088.0,,0.66,-14.77,-18.92,1520457250
lisk,Lisk,LSK,19,15.4841,0.00158059,34051000.0,1588299363.0,102576150.0,118792796.0,,0.81,-7.25,-17.26,1520457247
nano,Nano,NANO,20,11.7977,0.0012043,59621200.0,1572023342.0,133248289.0,133248289.0,133248290.0,-0.28,-9.75,-19.26,1520457249
bitcoin-gold,Bitcoin Gold,BTG,21,90.1758,0.00920502,28411200.0,1520959021.0,16866599.0,16966599.0,21000000.0,-0.19,-12.52,-21.13,1520457255
omisego,OmiseGO,OMG,22,14.2135,0.00145089,48653800.0,1450381809.0,102042552.0,140245398.0,,0.03,-9.89,-26.51,1520457252
zcash,Zcash,ZEC,23,342.432,0.034955,55460900.0,1174471133.0,3429794.0,3429794.0,,-0.15,-9.89,-12.03,1520457248
