id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9940.45,1.0,9232550000.0,168061567857,16906837.0,16906837.0,21000000.0,-0.7,-5.95,-6.2,1520498066,1
ethereum,Ethereum,ETH,2,758.949,0.0767001,2239760000.0,74419166858.0,98055557.0,98055557.0,,0.34,-3.48,-12.39,1520498051,1
ripple,Ripple,XRP,3,0.874655,0.00008839,807814000.0,34191975393.0,39091956706.0,99992520283.0,100000000000,-0.75,-3.31,-4.03,1520498041,1
bitcoin-cash,Bitcoin Cash,BCH,4,1084.84,0.109635,500571000.0,18448816161.0,17006025.0,17006025.0,21000000.0,-1.23,-6.5,-13.06,1520498052,1
litecoin,Litecoin,LTC,5,184.137,0.0186091,768485000.0,10225929670.0,55534356.0,55534356.0,84000000.0,-0.18,-3.78,-10.84,1520498040,1
neo,NEO,NEO,6,98.9564,0.0100006,262109000.0,6432166000.0,65000000.0,100000000.0,100000000.0,-0.66,-7.39,-23.23,1520498047,1
cardano,Cardano,ADA,7,0.242402,0.00002450,208546000.0,6284773753.0,25927070538.0,31112483745.0,45000000000.0,2.2,-9.61,-18.69,1520498054,1
stellar,Stellar,XLM,8,0.322718,0.00003261,67386900.0,5960083185.0,18468394032.0,103748462367,,0.43,-1.32,-2.74,1520498043,1
monero,Monero,XMR,9,319.073,0.0322459,180414000.0,5041626125.0,15800855.0,15800855.0,,0.47,-7.22,8.94,1520498042,1
eos,EOS,EOS,10,6.53135,0.00066007,413843000.0,4667125558.0,714572877.0,900000000.0,1000000000.0,-0.71,-5.8,-22.75,1520498050,1
dash,Dash,DASH,11,524.954,0.0530524,109545000.0,4164622279.0,7933309.0,7933309.0,18900000.0,0.07,-5.77,-11.22,1520498041,1
iota,IOTA,MIOTA,12,1.49487,0.00015107,66507800.0,4155036434.0,2779530283.0,2779530283.0,2779530283.0,-0.66,-9.15,-23.23,1520498050,1
nem,NEM,XEM,13,0.338649,0.00003422,40348500.0,3047841000.0,8999999999.0,8999999999.0,,5.52,3.99,-15.25,1520498044,1
tron,TRON,TRX,14,0.038404,0.00000388,311138000.0,2524993584.0,65748192475.0,100000000000,,0.52,-10.1,-12.79,1520498053,1
ethereum-classic,Ethereum Classic,ETC,15,23.3263,0.00235738,476880000.0,2341028051.0,100360025.0,100360025.0,,-1.61,-1.55,-29.52,1520498048,1
