id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,8752.52,1.0,7888220000.0,147995152832,16908862.0,16908862.0,21000000.0,-1.4,-12.33,-20.84,1520583266,1
ethereum,Ethereum,ETH,2,673.715,0.0775197,2078240000.0,66074946703.0,98075517.0,98075517.0,,-0.39,-11.17,-22.51,1520583251,1
ripple,Ripple,XRP,3,0.780301,0.00008978,627875000.0,30503492910.0,39091956706.0,99992520283.0,100000000000,-0.8,-11.09,-14.85,1520583241,1
bitcoin-cash,Bitcoin Cash,BCH,4,972.809,0.111934,457989000.0,16545267950.0,17007725.0,17007725.0,21000000.0,-0.31,-11.17,-24.09,1520583251,1
litecoin,Litecoin,LTC,5,165.857,0.0190841,680052000.0,9213071166.0,55548281.0,55548281.0,84000000.0,-0.57,-10.17,-20.43,1520583241,1
neo,NEO,NEO,6,84.0071,0.00966611,176636000.0,5460461500.0,65000000.0,100000000.0,100000000.0,-1.84,-15.42,-33.66,1520583248,1
stellar,Stellar,XLM,7,0.28303,0.00003257,56350000.0,5235602048.0,18498399632.0,103748462367,,-0.66,-12.59,-13.25,1520583243,1
cardano,Cardano,ADA,8,0.200213,0.00002304,209567000.0,5190936574.0,25927070538.0,31112483745.0,45000000000.0,-0.54,-16.58,-31.95,1520583253,1
monero,Monero,XMR,9,256.624,0.0295279,131999000.0,4055757159.0,15804278.0,15804278.0,,-2.98,-19.39,-20.16,1520583242,1
eos,EOS,EOS,10,5.58745,0.00064291,376720000.0,4003925446.0,716592622.0,900000000.0,1000000000.0,-0.52,-14.87,-33.41,1520583251,1
dash,Dash,DASH,11,454.382,0.0522826,110516000.0,3605617563.0,7935212.0,7935212.0,18900000.0,-0.95,-13.31,-25.86,1520583241,1
iota,IOTA,MIOTA,12,1.26304,0.00014533,45488500.0,3510657929.0,2779530283.0,2779530283.0,2779530283.0,-2.75,-15.74,-35.31,1520583250,1
nem,NEM,XEM,13,0.344834,0.00003968,77685400.0,3103506000.0,8999999999.0,8999999999.0,,-1.55,2.2,-15.62,1520583244,1
tether,Tether,USDT,14,1.00272,0.00011538,2971010000.0,2223171437.0,2217140814.0,2280109970.0,,0.1,0.22,0.24,1520583245,1
tron,TRON,TRX,15,0.0325699,0.00000375,229802000.0,2141412054.0,65748192475.0,100000000000,,-1.34,-15.28,-36.45,1520583253,1
ethereum-classic,Ethereum Classic,ETC,16,21.3301,0.0024543,642008000.0,2141161127.0,100382142.0,100382142.0,,-2.25,-9.29,-34.0,1520583247,1
vechain,VeChain,VEN,17,3.29118,0.00037869,73299300.0,1579555907.0,479936043.0,873378637.0,,-1.28,-19.93,-31.04,1520583252,1
lisk,Lisk,LSK,18,14.2924,0.00164452,33534300.0,1466779302.0,102626522.0,118843168.0,,-0.38,-15.64,-27.21,1520583246,1
bitcoin-gold,Bitcoin Gold,BTG,19,79.3904,0.0091349,25146900.0,1339292119.0,16869699.0,16969699.0,21000000.0,-1.19,-13.62,-29.58,1520583254,1
qtum,Qtum,QTUM,20,18.0725,0.00207947,161320000.0,1336200553.0,73935568.0,100435568.0,,-0.41,-16.9,-31.11,1520583250,1
omisego,OmiseGO,OMG,21,12.3858,0.00142515,50599900.0,1263878638.0,102042552.0,140245398.0,,-0.96,-13.99,-33.37,1520583252,1
nano,Nano,NANO,22,9.41734,0.00108359,54183100.0,1254844444.0,133248289.0,133248289.0,133248290.0,-1.77,-20.04,-42.82,1520583250,1
zcash,Zcash,ZEC,23,290.996,0.0334829,62331900.0,1001082620.0,3440194.0,3440194.0,,-1.04,-14.93,-25.23,1520583248,1
icon,ICON,ICX,24,2.4078,0.00027705,19662500.0,929753945.0,386142514.0,400230000.0,,1.19,-18.04,-35.25,1520583254,1
binance-coin,Binance Coin,BNB,25,7.43199,0.00085515,51821800.0,735871058.0,99014000.0,197192382.0,,-1.02,-14.42,-28.37,1520583251,1
steem,Steem,STEEM,26,2.3389,0.00026912,4995530.0,588546779.0,251634007.0,268608101.0,,0.53,-17.53,-28.76,1520583246,1
digixdao,DigixDAO,DGD,27,289.971,0.033365,20208300.0,579942000.0,2000000.0,2000000.0,,-1.38,-25.39,-42.96,1520583246,1
bytecoin-bcn,Bytecoin,BCN,28,0.00297653,0.00000034,3964030.0,547001354.0,183771490260,183771490260,184470000000,-1.02,-14.26,-33.97,1520583242,1
waves,Waves,WAVES,29,5.36005,0.00061674,26708200.0,536005000.0,100000000.0,100000000.0,,0.12,-15.08,-18.77,1520583246,1
stratis,Stratis,STRAT,30,5.18135,0.00059618,8049660.0,511760101.0,98769645.0,98769645.0,,0.09,-19.08,-31.6,1520583247,1
populous,Populous,PPT,31,13.7901,0.00158673,2698120.0,510289231.0,37004027.0,53252246.0,53252246.0,0.23,-20.36,-39.03,1520583252,1
verge,Verge,XVG,32,0.0346118,0.00000398,12551000.0,508331937.0,14686665735.0,14686665735.0,16555000000.0,-1.22,-18.05,-42.74,1520583243,1
maker,Maker,MKR,33,798.584,0.0918875,487155.0,493706806.0,618228.0,1000000.0,,2.48,-9.22,-22.06,1520583248,1
status,Status,SNT,34,0.138093,0.00001589,41427500.0,479249518.0,3470483788.0,6804870174.0,,-1.51,-14.22,-10.95,1520583251,1
rchain,RChain,RHOC,35,1.28612,0.00014799,704956.0,462243453.0,359409272.0,870663574.0,1000000000.0,-0.38,-13.9,-28.35,1520583254,1
dogecoin,Dogecoin,DOGE,36,0.00375246,0.00000043,13573000.0,425966385.0,113516569069,113516569069,,-0.81,-11.11,-37.38,1520583242,1
siacoin,Siacoin,SC,37,0.0126221,0.00000145,6724340.0,416331351.0,32984317269.0,32984317269.0,,-0.17,-19.73,-40.3,1520583245,1
bitshares,BitShares,BTS,38,0.158472,0.00001823,12230600.0,413659462.0,2610300000.0,2610300000.0,3600570502.0,-0.79,-11.35,-32.54,1520583243,1
aeternity,Aeternity,AE,39,1.73907,0.0002001,4652620.0,405238912.0,233020472.0,273685830.0,,-1.28,-6.83,-26.27,1520583250,1
augur,Augur,REP,40,35.8782,0.00412825,3035680.0,394660200.0,11000000.0,11000000.0,,-0.64,-10.74,-22.42,1520583245,1
decred,Decred,DCR,41,56.9032,0.00654745,1056960.0,392533820.0,6898273.0,7318273.0,21000000.0,0.08,-11.93,-29.0,1520583246,1
