id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9390.22,1.0,6861120000.0,158797306154,16910925.0,16910925.0,21000000.0,0.26,6.92,-17.59,1520678965,1
ethereum,Ethereum,ETH,2,728.285,0.0781484,1860450000.0,71443393875.0,98098126.0,98098126.0,,-0.15,7.96,-15.66,1520678953,1
ripple,Ripple,XRP,3,0.83378,0.00008947,743861000.0,32594091662.0,39091956706.0,99992520283.0,100000000000,-0.16,6.9,-8.37,1520678941,1
bitcoin-cash,Bitcoin Cash,BCH,4,1048.32,0.11249,423746000.0,17831556288.0,17009650.0,17009650.0,21000000.0,-0.22,8.43,-18.21,1520678953,1
litecoin,Litecoin,LTC,5,188.215,0.0201963,858551000.0,10457863966.0,55563393.0,55563393.0,84000000.0,0.2,13.02,-12.12,1520678941,1
neo,NEO,NEO,6,92.68,0.009945,176638000.0,6024200000.0,65000000.0,100000000.0,100000000.0,0.38,10.9,-26.1,1520678947,1
stellar,Stellar,XLM,7,0.311947,0.00003347,31940100.0,5770526010.0,18498418032.0,103748462367,,-0.1,9.37,-2.58,1520678943,1
cardano,Cardano,ADA,8,0.219829,0.00002359,179452000.0,5699521989.0,25927070538.0,31112483745.0,45000000000.0,-0.25,9.62,-26.29,1520678954,1
monero,Monero,XMR,9,287.911,0.0308942,111686000.0,4551456582.0,15808554.0,15808554.0,,-0.74,12.17,-19.47,1520678943,1
eos,EOS,EOS,10,6.15527,0.00066049,333857000.0,4423105331.0,718588353.0,900000000.0,1000000000.0,-0.1,9.22,-24.23,1520678951,1
dash,Dash,DASH,11,515.448,0.05531,101251000.0,4091329205.0,7937424.0,7937424.0,18900000.0,-0.78,13.98,-14.84,1520678942,1
iota,IOTA,MIOTA,12,1.43541,0.00015403,43613900.0,3989765564.0,2779530283.0,2779530283.0,2779530283.0,0.12,13.96,-24.23,1520678951,1
