id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
rchain,RChain,RHOC,35,1.47805,0.00015153,823940.0,531224875.0,359409272.0,870663574.0,1000000000.0,-0.93,-10.28,-17.74,1520456054
siacoin,Siacoin,SC,36,0.0151963,0.00000156,11999800.0,500687918.0,32948014860.0,32948014860.0,,0.06,-15.31,-22.94,1520456045
waltonchain,Waltonchain,WTC,37,18.489,0.00189553,55837000.0,460342413.0,24898178.0,70000000.0,100000000.0,-0.28,-22.76,-8.85,1520456053
dogecoin,Dogecoin,DOGE,38,0.00403302,0.00000041,16192500.0,457702185.0,113488697114,113488697114,,-1.17,-12.82,-33.92,1520456341
bitshares,BitShares,BTS,39,0.174931,0.00001793,21347600.0,456596150.0,2610150000.0,2610150000.0,3600570502.0,-0.03,-10.85,-22.4,1520456043
aeternity,Aeternity,AE,40,1.89111,0.00019388,4040600.0,440667345.0,233020472.0,273685830.0,,0.3,-11.31,-17.71,1520456050
decred,Decred,DCR,41,62.1796,0.00637478,1612610.0,428353205.0,6888967.0,7308967.0,21000000.0,-2.89,-14.05,-17.35,1520456046
augur,Augur,REP,42,38.4306,0.00393999,2101700.0,422736600.0,11000000.0,11000000.0,,-0.72,-11.58,-16.68,1520456045
bytom,Bytom,BTM,43,0.369592,0.00003789,14192500.0,364787304.0,987000000.0,1407000000.0,,0.35,-9.95,7.33,1520456052
komodo,Komodo,KMD,44,3.44785,0.00035348,1600100.0,358069844.0,103853081.0,103853081.0,,2.17,-11.4,-6.95,1520456049
0x,0x,ZRX,45,0.690063,0.00007075,7606310.0,356620685.0,516794387.0,1000000000.0,,-1.01,-12.58,-26.33,1520456053
veritaseum,Veritaseum,VERI,46,173.364,0.0177736,997392.0,353081000.0,2036645.0,100000000.0,,-0.14,-7.21,-21.1,1520456050
electroneum,Electroneum,ETN,47,0.0551078,0.00000565,1677150.0,350346143.0,6357469239.0,6357469239.0,21000000000.0,-0.71,-11.84,-21.97,1520456056
ardor,Ardor,ARDR,48,0.344065,0.00003527,3793940.0,343720761.0,998999495.0,998999495.0,998999495.0,-0.46,-10.3,-11.78,1520456047
ark,Ark,ARK,49,3.32287,0.00034067,2527230.0,335888426.0,101083830.0,132333830.0,,-0.73,-11.07,-7.45,1520456049
cryptonex,Cryptonex,CNX,50,6.83526,0.00070077,188994.0,308626355.0,45152102.0,106589727.0,210000000.0,-0.05,-8.7,-8.05,1520456054
golem-network-tokens,Golem,GNT,51,0.365583,0.00003748,6051990.0,304992005.0,834262000.0,1000000000.0,,1.23,-12.83,1.06,1520456048
syscoin,Syscoin,SYS,52,0.563349,0.00005776,6372340.0,299381160.0,531431066.0,531431066.0,888000000.0,-0.96,-11.41,-11.18,1520456043
ethos,Ethos,ETHOS,53,3.91633,0.00040151,2819450.0,296889024.0,75807969.0,222295208.0,,1.4,-7.65,-2.06,1520456052
dragonchain,Dragonchain,DRGN,54,1.23742,0.00012686,2041190.0,295028077.0,238421940.0,433494437.0,,0.1,-12.08,-2.2,1520456057
basic-attention-token,Basic Attention Token,BAT,55,0.289007,0.00002963,4756470.0,289007000.0,1000000000.0,1500000000.0,,0.96,-14.36,-16.57,1520456050
kucoin-shares,KuCoin Shares,KCS,56,3.08458,0.00031624,1103190.0,280829651.0,91043076.0,181043076.0,,0.12,-5.03,-26.61,1520456055
zilliqa,Zilliqa,ZIL,57,0.0418792,0.00000429,14362600.0,276625809.0,6605326966.0,12600000000.0,,0.61,-12.16,-15.15,1520456060
pivx,PIVX,PIVX,58,4.93339,0.00050578,3307650.0,274862215.0,55714674.0,55714674.0,,-0.02,-12.97,-9.86,1520456046
hshare,Hshare,HSR,59,6.33888,0.00064987,30554800.0,270729800.0,42709406.0,42709406.0,84000000.0,-1.29,-23.77,-32.52,1520456053
gas,Gas,GAS,60,27.3586,0.00280485,7972710.0,269097759.0,9835948.0,15847360.0,100000000.0,0.47,-9.69,-30.29,1520456051
digibyte,DigiByte,DGB,61,0.0265077,0.00000272,3988820.0,263487424.0,9940033429.0,9940033429.0,21000000000.0,-0.23,-14.54,-20.14,1520456341
monacoin,MonaCoin,MONA,62,4.30717,0.00044164,4314250.0,249407863.0,57905275.0,57905275.0,,-2.84,-14.35,-21.55,1520456342
aion,Aion,AION,63,2.54477,0.00026089,3930620.0,244690585.0,96154303.0,465934587.0,,0.27,-11.78,-10.36,1520456056
factom,Factom,FCT,64,27.2005,0.00278865,2204250.0,237871147.0,8745102.0,8745102.0,,-0.48,-14.24,-15.22,1520456045
qash,QASH,QASH,65,0.660343,0.00006770,5558050.0,231120050.0,350000000.0,1000000000.0,,0.2,-14.49,-18.82,1520456056
loopring,Loopring,LRC,66,0.404238,0.00004144,2982310.0,229712950.0,568261642.0,1374956262.0,,1.26,-14.28,-28.69,1520456054
byteball,Byteball Bytes,GBYTE,67,354.818,0.0363767,1041070.0,228936398.0,645222.0,1000000.0,,1.11,-15.25,-12.24,1520456048
particl,Particl,PART,68,25.4335,0.00260749,628925.0,226164888.0,8892401.0,8892401.0,,-0.82,-11.76,19.89,1520456052
nebulas-token,Nebulas,NAS,69,6.32208,0.00064815,6444540.0,224433840.0,35500000.0,100000000.0,100000000.0,-0.05,-12.14,-23.47,1520456053
funfair,FunFair,FUN,70,0.0474495,0.00000486,2941790.0,218508491.0,4605074689.0,10999873621.0,,0.97,-15.29,-7.78,1520456052
aelf,aelf,ELF,71,0.866966,0.00008888,15825700.0,216741500.0,250000000.0,280000000.0,1000000000.0,-0.68,-22.2,-22.61,1520456057
revain,Revain,R,72,1.07919,0.00011064,5171610.0,199056596.0,184450000.0,484450000.0,484450000.0,-0.76,-17.46,-53.49,1520456055
kyber-network,Kyber Network,KNC,73,1.47705,0.00015143,6876700.0,198120700.0,134132697.0,215625349.0,,0.28,-17.36,-17.93,1520456054
reddcoin,ReddCoin,RDD,74,0.0068297,0.00000070,8115660.0,196518824.0,28774151777.0,28774151777.0,,-1.71,-14.96,-21.85,1520456341
gxshares,GXShares,GXS,75,3.21482,0.00032959,5752300.0,192889200.0,60000000.0,100000000.0,100000000.0,-0.1,-9.66,-20.4,1520456051
zcoin,ZCoin,XZC,76,44.4708,0.00455924,5152500.0,189374609.0,4258403.0,4258403.0,21400000.0,2.29,-11.44,-13.53,1520456048
nexus,Nexus,NXS,77,3.31687,0.00034005,66979200.0,185779229.0,56010404.0,56010404.0,,0.21,6.17,91.78,1520456044
kin,Kin,KIN,78,0.000243702,0.00000002,353974.0,184262488.0,756097560976,10000000000000,,-3.31,-12.04,-16.07,1520456054
dent,Dent,DENT,79,0.0169504,0.00000174,2994400.0,179924444.0,10614760961.0,100000000000,,0.54,-10.51,-31.76,1520456052
nxt,Nxt,NXT,80,0.177782,0.00001823,21084600.0,177604208.0,998999942.0,998999942.0,1000000000.0,-1.55,-2.69,-8.03,1520456341
salt,SALT,SALT,81,3.27375,0.00033563,5031320.0,177521044.0,54225596.0,120000000.0,,-0.46,-15.57,-19.42,1520456053
blocknet,Blocknet,BLOCK,82,34.2049,0.00350675,1311140.0,172543607.0,5044412.0,5044412.0,,-0.87,-11.89,-3.84,1520456043
iconomi,Iconomi,ICN,83,1.70114,0.0001744,23595200.0,169664366.0,99735687.0,99735687.0,,-1.53,-6.6,21.66,1520456048
neblio,Neblio,NEBL,84,12.8434,0.00131673,6703310.0,165455562.0,12882536.0,13633265.0,,1.69,-15.16,-22.54,1520456053
chainlink,ChainLink,LINK,85,0.47176,0.00004837,4891200.0,165116000.0,350000000.0,1000000000.0,,1.02,-12.23,-30.75,1520456054
dentacoin,Dentacoin,DCN,86,0.000504033,0.00000005,156322.0,163924945.0,325226613094,1963173416169,8000000000000,1.0,-13.11,-25.09,1520456052
iostoken,IOStoken,IOST,87,0.0239925,0.00000246,32657600.0,163007682.0,6794109922.0,21000000000.0,,-0.81,-23.07,-30.39,1520456059
power-ledger,Power Ledger,POWR,88,0.447288,0.00004586,4923570.0,162782704.0,363932644.0,1000000000.0,,-0.38,-16.04,-21.27,1520456056
bancor,Bancor,BNT,89,4.15341,0.00042582,6643910.0,162386951.0,39097260.0,74351164.0,,0.04,-11.38,-15.33,1520456051
tenx,TenX,PAY,90,1.46988,0.0001507,2547440.0,153839566.0,104661310.0,205218256.0,,1.06,-14.22,-3.69,1520456052
maidsafecoin,MaidSafeCoin,MAID,91,0.336813,0.00003454,2857140.0,152425536.0,452552412.0,452552412.0,,0.2,-7.89,-13.9,1520456342
emercoin,Emercoin,EMC,92,3.64487,0.00037368,747254.0,151092686.0,41453519.0,41453519.0,,-0.42,-8.67,2.66,1520456043
pillar,Pillar,PLR,93,0.659551,0.00006762,448834.0,149971872.0,227384800.0,800000000.0,,0.28,-7.97,-16.76,1520456052
enigma-project,Enigma,ENG,94,1.99151,0.00020417,4484780.0,149036983.0,74836171.0,150000000.0,,-0.73,-12.91,-21.77,1520456056
cindicator,Cindicator,CND,95,0.102372,0.00001050,3277600.0,148027516.0,1445976590.0,2000000005.0,,0.08,-11.15,-17.63,1520456055
request-network,Request Network,REQ,96,0.230654,0.00002365,3072860.0,147998100.0,641645496.0,999999999.0,,-1.04,-12.55,-19.72,1520456055
polymath-network,Polymath,POLY,97,0.614326,0.00006298,1535570.0,147438086.0,239999750.0,1000000000.0,,-0.0,-18.5,-45.63,1520456060
sirin-labs-token,SIRIN LABS Token,SRN,98,0.609609,0.00006250,12020900.0,139757758.0,229258029.0,573145073.0,,2.3,-6.9,3.58,1520456058
singularitynet,SingularityNET,AGI,99,0.299759,0.00003073,507960.0,138546836.0,462194083.0,1000000000.0,,0.32,-10.77,-13.32,1520456059
smartcash,SmartCash,SMART,100,0.179521,0.00001840,155532.0,138297336.0,770368567.0,1371412846.0,5000000000.0,1.99,-17.97,-13.51,1520456052
genesis-vision,Genesis Vision,GVT,101,35.7948,0.00366975,15809800.0,133399377.0,3726781.0,4436644.0,,2.84,3.26,36.88,1520456057
gnosis-gno,Gnosis,GNO,102,119.392,0.0122403,756424.0,131879209.0,1104590.0,10000000.0,,-0.17,-9.05,-9.84,1520456050
vertcoin,Vertcoin,VTC,103,2.97364,0.0003049,2669280.0,128564508.0,43234725.0,43234725.0,84000000.0,-1.29,-9.48,-21.67,1520456341
storj,Storj,STORJ,104,0.959558,0.00009838,9585510.0,128029499.0,133425493.0,424999998.0,,0.51,-12.8,6.93,1520456051
gamecredits,GameCredits,GAME,105,1.98136,0.00020313,3251540.0,127511120.0,64355352.0,64355352.0,84000000.0,-1.87,-8.82,-11.28,1520456043
bitcore,Bitcore,BTX,106,9.89298,0.00101425,1116580.0,119130480.0,12041921.0,16841353.0,21000000.0,-0.13,-4.06,-49.59,1520456050
bitcoindark,BitcoinDark,BTCD,107,91.9354,0.00942667,82465.7,118492060.0,1288862.0,1288862.0,,0.02,-6.81,-10.71,1520456342
quantstamp,Quantstamp,QSP,108,0.179954,0.00001845,3151550.0,111088154.0,617314171.0,976442388.0,,0.55,-9.65,-30.24,1520456056
ignis,Ignis,IGNIS,109,0.142183,0.00001458,7471340.0,108221730.0,761143950.0,999449694.0,999449694.0,-0.86,-5.83,-15.99,1520456057
enjin-coin,Enjin Coin,ENJ,110,0.142218,0.00001458,4944170.0,107544190.0,756192535.0,1000000000.0,,-1.1,-12.34,-22.4,1520456056
raiden-network-token,Raiden Network Token,RDN,111,2.12952,0.00021832,3831180.0,106835753.0,50168936.0,100000000.0,,0.24,-13.69,-22.91,1520456056
santiment,Santiment Network Token,SAN,112,1.69205,0.00017347,4171070.0,106024481.0,62660371.0,83337000.0,,-1.21,-7.21,-22.63,1520456052
aragon,Aragon,ANT,113,3.94338,0.00040428,3018270.0,105288312.0,26700017.0,39609524.0,,0.85,-18.05,-0.55,1520456050
rlc,iExec RLC,RLC,114,1.31492,0.00013481,23586700.0,105286687.0,80070793.0,86999785.0,,0.45,8.93,-8.48,1520456050
wax,WAX,WAX,115,0.205895,0.00002111,6893650.0,101496874.0,492954537.0,1850000000.0,,-1.57,-25.32,-30.35,1520456057
minexcoin,MinexCoin,MNX,116,29.0019,0.00297334,185992.0,100010383.0,3448408.0,5766470.0,19000000.0,2.33,7.9,26.24,1520456056
metal,Metal,MTL,117,4.48131,0.00045943,10882600.0,99675377.0,22242464.0,66588888.0,,0.74,-16.09,-0.73,1520456051
civic,Civic,CVC,118,0.29036,0.00002977,4669810.0,99506362.0,342699966.0,1000000000.0,,0.25,-10.76,-18.21,1520456051
skycoin,Skycoin,SKY,119,12.9317,0.00132579,697753.0,99306326.0,7679294.0,25000000.0,100000000.0,0.17,-9.37,-19.12,1520456050
zencash,ZenCash,ZEN,120,29.4777,0.00302212,943395.0,99208305.0,3365538.0,3365538.0,21000000.0,2.91,-10.26,-21.72,1520456051
theta-token,Theta Token,THETA,121,0.166306,0.00001705,16271200.0,97801853.0,588083732.0,1000000000.0,,-0.81,-14.61,13.34,1520456059
credits,Credits,CS,122,0.763183,0.00007824,8903800.0,97349667.0,127557436.0,249471071.0,,8.97,-7.42,,1520456061
pura,Pura,PURA,123,0.558813,0.00005729,201503.0,96678652.0,173007163.0,179789657.0,350000000.0,0.55,-2.08,-16.27,1520456045
ubiq,Ubiq,UBQ,124,2.41568,0.00024766,490440.0,96345884.0,39883546.0,39883546.0,,-0.48,-15.27,2.44,1520456043
decentraland,Decentraland,MANA,125,0.0910338,0.00000933,6821670.0,95598372.0,1050141509.0,2644403343.0,,-0.02,-13.15,-15.36,1520456053
digitalnote,DigitalNote,XDN,126,0.0135695,0.00000139,4748900.0,93586775.0,6896847701.0,6896847701.0,,-0.15,-11.95,-21.65,1520456042
nav-coin,NavCoin,NAV,127,1.46036,0.00014972,8324400.0,91322800.0,62534444.0,62534444.0,,-0.69,-12.41,-20.02,1520456043
xpa,XPA,XPA,128,0.0909331,0.00000932,65325.5,90933100.0,1000000000.0,10000000000.0,,0.16,-8.56,-23.93,1520456054
monaco,Monaco,MCO,129,6.82021,0.00069922,6459380.0,90064571.0,13205542.0,31587682.0,,1.62,-16.2,-11.33,1520456051
supernet-unity,SuperNET,UNITY,130,114.719,0.0117612,10828.8,89225800.0,777777.0,777777.0,,1.79,-16.7,-16.4,1520456043
dynamic-trading-rights,Dynamic Trading Rights,DTR,131,0.0748229,0.00000767,49693.7,88981559.0,1189228953.0,3750000000.0,,1.15,-7.72,1.39,1520456058
substratum,Substratum,SUB,132,0.385575,0.00003953,1970480.0,87175210.0,226091449.0,352000000.0,,0.95,-12.57,-30.39,1520456055
storm,Storm,STORM,133,0.0212912,0.00000218,690388.0,86968311.0,4084706883.0,10000000000.0,,0.94,-20.42,-27.76,1520456057
poet,Po.et,POE,134,0.0379008,0.00000389,4089600.0,84777039.0,2236813969.0,3141592653.0,,2.01,-16.11,-31.14,1520456053
arcblock,Arcblock,ABT,135,0.91674,0.00009399,29253200.0,84593758.0,92276718.0,186000000.0,,1.41,-9.84,-23.03,1520456060
sophiatx,SophiaTX,SPHTX,136,0.437191,0.00004482,218331.0,83833023.0,191753771.0,350000000.0,,-0.93,-3.95,-1.01,1520456058
paypie,PayPie,PPP,137,1.01276,0.00010383,129935.0,83552700.0,82500000.0,165000000.0,165000000.0,2.63,-12.16,-4.17,1520456054
bridgecoin,BridgeCoin,BCO,138,2.98973,0.00030651,104660.0,80722710.0,27000000.0,27000000.0,27000000.0,-3.62,1.07,-36.3,1520456054
nuls,Nuls,NULS,139,3.42094,0.00035072,11607600.0,80614048.0,23564882.0,40000000.0,,-0.47,-15.03,27.68,1520456055
high-performance-blockchain,High Performance Blockchain,HPB,140,3.58973,0.00036803,3368060.0,79751596.0,22216600.0,100000000.0,,0.3,-11.11,-31.05,1520456058
time-new-bank,Time New Bank,TNB,141,0.035031,0.00000359,4781660.0,79226782.0,2261619182.0,5541877892.0,,-0.96,-15.58,-27.19,1520456057
salus,SaluS,SLS,142,78.3894,0.00803664,106478000.0,79173109.0,1009998.0,1009998.0,,-0.36,27.87,127.94,1520456046
medishares,MediShares,MDS,143,0.158482,0.00001625,2801970.0,76627926.0,483511857.0,2000000000.0,,4.74,-16.7,-20.63,1520456057
asch,Asch,XAS,144,0.815182,0.00008357,1770330.0,76005749.0,93237767.0,114737767.0,,-0.19,-11.71,-14.42,1520456049
achain,Achain,ACT,145,0.252603,0.00002590,4703620.0,75780900.0,300000000.0,1000000000.0,1000000000.0,-1.42,-17.72,-31.85,1520456052
experience-points,Experience Points,XP,146,0.000347973,0.00000004,259670.0,75692116.0,217522957029,252453436684,,13.75,-1.18,-16.87,1520456047
fusion,Fusion,FSN,147,2.71387,0.00027823,710766.0,74870788.0,27588200.0,57344000.0,,-0.14,-11.66,-22.68,1520456061
adx-net,AdEx,ADX,148,0.979507,0.00010042,9489810.0,71925886.0,73430701.0,100000000.0,100000000.0,0.51,-11.51,-25.77,1520456051
blockv,BLOCKv,VEE,149,0.0471647,0.00000484,2762920.0,70509869.0,1494971209.0,3646271241.0,,-1.94,-20.34,-28.56,1520456057
medibloc,MediBloc,MED,150,0.0236459,0.00000242,7209120.0,70142822.0,2966384100.0,4097545844.0,10000000000.0,0.47,-17.89,-20.78,1520456057
ethlend,ETHLend,LEND,151,0.0634743,0.00000651,4181700.0,68427357.0,1078032485.0,1299999942.0,,-0.39,-16.09,-35.37,1520456057
amber,Ambrosus,AMB,152,0.467908,0.00004797,4116180.0,67655274.0,144590975.0,361477438.0,,-2.09,-3.53,-10.6,1520456055
simple-token,Simple Token,OST,153,0.229639,0.00002354,3743520.0,66252555.0,288507420.0,800000000.0,,-0.5,-17.55,-5.53,1520456058
c20,CRYPTO20,C20,154,1.66904,0.00017111,6095890.0,65876356.0,39469609.0,40656082.0,,-0.04,-9.95,-15.17,1520456059
viacoin,Viacoin,VIA,155,2.85142,0.00029233,201276000.0,65567002.0,22994509.0,22994509.0,23000000.0,-4.29,16.75,19.2,1520456043
ion,ION,ION,156,3.24119,0.00033229,15569800.0,65501912.0,20209217.0,26109217.0,,1.26,0.08,32.56,1520456046
edgeless,Edgeless,EDG,157,0.796139,0.00008162,2021790.0,65320240.0,82046276.0,132046997.0,,-0.94,-8.41,-9.37,1520456049
poa-network,POA Network,POA,158,0.360657,0.00003698,4354660.0,63736228.0,176722560.0,252193195.0,,-2.18,-10.44,-44.62,1520456060
red-pulse,Red Pulse,RPX,159,0.117125,0.00001201,3303910.0,63639693.0,543348500.0,1358371250.0,,-1.21,-19.31,-36.1,1520456056
oyster,Oyster,PRL,160,0.88641,0.00009088,1262500.0,63171716.0,71266926.0,98592692.0,,-5.7,-18.4,-36.26,1520456056
dew,DEW,DEW,161,0.611057,0.00006265,219046.0,63088307.0,103244553.0,200000000.0,,-1.14,-16.32,-35.53,1520456057
agoras-tokens,Agoras Tokens,AGRS,162,1.49314,0.00015308,3889580.0,62698413.0,41990981.0,41990981.0,42000000.0,-2.73,-14.68,4.05,1520456045
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,163,1.20021,0.00012305,2151250.0,62410920.0,52000000.0,65000000.0,105000000.0,-0.38,-13.99,6.02,1520456050
zclassic,ZClassic,bob,164,17.9258,0.00183779,50043500.0,62140682.0,3466550.0,3466550.0,21000000.0,0.62,51.38,-61.86,1520456048
melon,Melon,MLN,165,103.017,0.0105615,375399.0,61748390.0,599400.0,749400.0,,-1.01,-12.67,-6.54,1520456049
bluzelle,Bluzelle,BLZ,166,0.372667,0.00003821,5956590.0,61490055.0,165000000.0,500000000.0,,1.64,-15.78,-28.7,1520456061
bibox-token,Bibox Token,BIX,167,0.582323,0.00005970,4270610.0,61364072.0,105378066.0,271520349.0,,-0.16,-10.56,-23.06,1520456057
peercoin,Peercoin,PPC,168,2.48487,0.00025479,586023.0,61239028.0,24644761.0,24644761.0,,0.32,-8.36,-18.55,1520456340
eidoo,Eidoo,EDO,169,2.08028,0.00021327,3481010.0,60872033.0,29261461.0,90208328.0,,-0.09,-9.9,-20.1,1520456054
telcoin,Telcoin,TEL,170,0.00224288,0.00000023,752838.0,60242359.0,26859377001.0,100000000000,,-5.74,-24.82,-33.67,1520456059
bitbay,BitBay,BAY,171,0.0594911,0.00000610,979300.0,60090585.0,1010076886.0,1010076886.0,,-1.4,-16.39,-16.96,1520456044
library-credit,LBRY Credits,LBC,172,0.393364,0.00004033,1330000.0,60042849.0,152639411.0,527539414.0,,-0.94,-16.91,2.52,1520456047
wings,Wings,WINGS,173,0.661417,0.00006781,9538530.0,59334616.0,89708333.0,100000000.0,,0.3,-6.81,-4.28,1520456048
ripio-credit-network,Ripio Credit Network,RCN,174,0.120928,0.00001240,7009950.0,59101505.0,488733009.0,999942647.0,,-0.06,-17.0,-10.61,1520456055
wagerr,Wagerr,WGR,175,0.319905,0.00003280,73337.6,58542615.0,183000000.0,198360471.0,200000000.0,0.05,-6.54,-13.75,1520456051
spankchain,SpankChain,SPANK,176,0.194941,0.00001999,644006.0,58490758.0,300043386.0,1000000000.0,,-7.91,-10.46,7.13,1520456056
mobilego,MobileGo,MGO,177,0.592566,0.00006075,292477.0,58088580.0,98028877.0,100000000.0,,1.13,7.21,4.09,1520456051
deepbrain-chain,DeepBrain Chain,DBC,178,0.0634895,0.00000651,6707510.0,57140550.0,900000000.0,10000000000.0,10000000000.0,-0.09,-15.5,-20.86,1520456058
envion,Envion,EVN,179,0.546132,0.00005599,282492.0,57024405.0,104415058.0,127618703.0,,-0.55,-5.09,-29.31,1520456060
vibe,VIBE,VIBE,180,0.283237,0.00002904,2446970.0,56623015.0,199913907.0,267000000.0,,-0.04,-15.99,-27.62,1520456054
cloakcoin,CloakCoin,CLOAK,181,11.0438,0.00113238,4678600.0,56341755.0,5101664.0,5101664.0,,-3.21,-21.96,1.8,1520456342
iot-chain,IoT Chain,ITC,182,1.13733,0.0001166,7796510.0,55277228.0,48602629.0,100000000.0,,-2.53,-27.18,-44.53,1520456057
sonm,SONM,SNM,183,0.152142,0.00001560,1040650.0,54710263.0,359600000.0,444000000.0,,0.6,-16.54,-29.02,1520456051
ink,Ink,INK,184,0.117761,0.00001207,20425800.0,54630568.0,463910527.0,1000000000.0,1000000000.0,-2.21,-16.25,-35.04,1520456056
streamr-datacoin,Streamr DATAcoin,DATA,185,0.079532,0.00000815,338342.0,53855453.0,677154514.0,987154514.0,,0.43,-8.14,-12.49,1520456056
burst,Burst,BURST,186,0.0298808,0.00000306,1257580.0,53795594.0,1800339818.0,1800339818.0,2158812800.0,-0.88,-16.87,-16.69,1520456044
