id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,9856.31,1.0,8356790000.0,166630648728,16905987.0,16905987.0,21000000.0,0.09,-8.46,-6.61,1520452767
ethereum,Ethereum,ETH,2,738.313,0.075751,2076800000.0,72387911582.0,98045018.0,98045018.0,,-0.89,-9.39,-14.88,1520452753
ripple,Ripple,XRP,3,0.853993,0.00008762,845274000.0,33384257383.0,39091956706.0,99992520283.0,100000000000,0.19,-8.68,-6.91,1520452741
bitcoin-cash,Bitcoin Cash,BCH,4,1087.69,0.111597,438199000.0,18496250027.0,17005075.0,17005075.0,21000000.0,-0.18,-8.68,-10.95,1520452752
litecoin,Litecoin,LTC,5,182.487,0.0187232,724332000.0,10132870022.0,55526531.0,55526531.0,84000000.0,0.69,-6.9,-12.18,1520452741
neo,NEO,NEO,6,98.8621,0.0101433,272092000.0,6426036500.0,65000000.0,100000000.0,100000000.0,0.72,-5.71,-26.9,1520452748
cardano,Cardano,ADA,7,0.24724,0.00002537,184659000.0,6410208920.0,25927070538.0,31112483745.0,45000000000.0,0.2,-14.32,-21.66,1520452754
stellar,Stellar,XLM,8,0.315944,0.00003242,59534400.0,5834977921.0,18468392882.0,103748462367,,-1.87,-7.97,-7.84,1520452743
monero,Monero,XMR,9,332.525,0.0341171,152708000.0,5253558733.0,15798989.0,15798989.0,,-0.21,-3.66,14.54,1520452742
eos,EOS,EOS,10,6.43569,0.0006603,421399000.0,4596208332.0,714174911.0,900000000.0,1000000000.0,0.08,-11.2,-25.13,1520452752
iota,IOTA,MIOTA,11,1.4932,0.0001532,64511100.0,4150394619.0,2779530283.0,2779530283.0,2779530283.0,-0.39,-11.51,-21.35,1520452751
dash,Dash,DASH,12,508.116,0.0521327,110420000.0,4030512145.0,7932268.0,7932268.0,18900000.0,-0.6,-11.02,-14.51,1520452742
nem,NEM,XEM,13,0.29721,0.00003049,23029000.0,2674890000.0,8999999999.0,8999999999.0,,2.28,-11.81,-27.21,1520452744
