id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,9397.69,1.0,6819010000.0,158923630763,16910925.0,16910925.0,21000000.0,0.75,6.65,-17.54,1520679866,1
ethereum,Ethereum,ETH,2,729.766,0.0781625,1855810000.0,71588890725.0,98098419.0,98098419.0,,0.43,7.92,-15.49,1520679853,1
ripple,Ripple,XRP,3,0.8371,0.00008958,743635000.0,32723876959.0,39091956706.0,99992520283.0,100000000000,0.88,7.06,-8.0,1520680141,1
bitcoin-cash,Bitcoin Cash,BCH,4,1048.71,0.112324,421829000.0,17838216269.0,17009675.0,17009675.0,21000000.0,0.53,8.25,-18.16,1520679853,1
litecoin,Litecoin,LTC,5,188.255,0.0201633,857745000.0,10460138272.0,55563668.0,55563668.0,84000000.0,0.53,12.58,-12.08,1520679841,1
neo,NEO,NEO,6,92.7608,0.00993525,176186000.0,6029452000.0,65000000.0,100000000.0,100000000.0,0.77,10.75,-26.0,1520679847,1
stellar,Stellar,XLM,7,0.312749,0.00003347,31461900.0,5785361835.0,18498418332.0,103748462367,,0.97,9.23,-2.35,1520680143,1
cardano,Cardano,ADA,8,0.219982,0.00002356,178030000.0,5703488831.0,25927070538.0,31112483745.0,45000000000.0,0.3,9.47,-26.22,1520679854,1
monero,Monero,XMR,9,286.722,0.0306824,109219000.0,4532665982.0,15808574.0,15808574.0,,0.24,10.97,-19.76,1520680142,1
eos,EOS,EOS,10,6.1757,0.00066146,333921000.0,4437788089.0,718588676.0,900000000.0,1000000000.0,1.07,9.34,-23.96,1520679851,1
dash,Dash,DASH,11,517.387,0.0553661,101659000.0,4106732919.0,7937449.0,7937449.0,18900000.0,0.01,14.13,-14.51,1520680141,1
iota,IOTA,MIOTA,12,1.43384,0.00015357,43247100.0,3985401701.0,2779530283.0,2779530283.0,2779530283.0,0.33,13.49,-24.27,1520679851,1
nem,NEM,XEM,13,0.352215,0.00003772,33978800.0,3169935000.0,8999999999.0,8999999999.0,,0.46,2.79,-11.01,1520679844,1
tron,TRON,TRX,14,0.0374431,0.00000401,288963000.0,2461816146.0,65748192475.0,100000000000,,0.64,13.35,-24.44,1520679853,1
ethereum-classic,Ethereum Classic,ETC,15,22.2727,0.00238555,348046000.0,2236334365.0,100406972.0,100406972.0,,0.3,4.16,-24.3,1520679847,1
tether,Tether,USDT,16,1.00144,0.00010726,2593600000.0,2220333496.0,2217140814.0,2280109970.0,,-0.1,0.17,0.29,1520679845,1
vechain,VeChain,VEN,17,3.75887,0.0004026,77768700.0,1808510775.0,481131504.0,873378637.0,,0.75,9.75,-17.06,1520679852,1
nano,Nano,NANO,18,12.0706,0.00129284,74838800.0,1608386800.0,133248289.0,133248289.0,133248290.0,1.85,27.19,-21.34,1520679849,1
lisk,Lisk,LSK,19,15.4987,0.00166,22917400.0,1591180202.0,102665398.0,118882044.0,,0.79,9.16,-19.08,1520679846,1
omisego,OmiseGO,OMG,20,14.562,0.00155968,54757600.0,1485943639.0,102042552.0,140245398.0,,2.07,17.42,-19.96,1520679852,1
bitcoin-gold,Bitcoin Gold,BTG,21,85.9825,0.00920926,23459100.0,1450682647.0,16871836.0,16971836.0,21000000.0,0.26,8.32,-23.0,1520679855,1
qtum,Qtum,QTUM,22,19.4204,0.00208004,139610000.0,1435909808.0,73938220.0,100438220.0,,0.41,6.19,-25.29,1520679851,1
zcash,Zcash,ZEC,23,311.954,0.0334122,66694000.0,1075693431.0,3448244.0,3448244.0,,0.49,7.67,-20.37,1520679848,1
icon,ICON,ICX,24,2.73591,0.00029303,14566400.0,1056451165.0,386142514.0,400230000.0,,0.76,14.0,-26.86,1520679855,1
binance-coin,Binance Coin,BNB,25,8.21841,0.00088024,42365400.0,813737648.0,99014000.0,197192382.0,,0.92,10.97,-20.29,1520679852,1
digixdao,DigixDAO,DGD,26,373.256,0.039978,25651900.0,746512000.0,2000000.0,2000000.0,,-1.72,27.34,-19.53,1520679846,1
steem,Steem,STEEM,27,2.58839,0.00027723,4046110.0,652479731.0,252079374.0,269053468.0,,-0.1,10.23,-24.89,1520679846,1
populous,Populous,PPT,28,17.0952,0.001831,3381370.0,632591241.0,37004027.0,53252246.0,53252246.0,1.01,25.57,-18.85,1520679851,1
bytecoin-bcn,Bytecoin,BCN,29,0.00333415,0.00000036,4787740.0,612729057.0,183773692502,183773692502,184470000000,0.58,9.69,-22.76,1520680142,1
