id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,8735.66,1.0,8058450000.0,147711274940,16909000.0,16909000.0,21000000.0,0.99,-13.35,-20.63,1520592564,1
ethereum,Ethereum,ETH,2,672.196,0.0775457,2116630000.0,65927473927.0,98077754.0,98077754.0,,1.06,-12.57,-22.35,1520592552,1
ripple,Ripple,XRP,3,0.774172,0.00008931,642161000.0,30263898307.0,39091956706.0,99992520283.0,100000000000,0.58,-11.89,-15.15,1520592541,1
bitcoin-cash,Bitcoin Cash,BCH,4,964.614,0.11128,460630000.0,16406239316.0,17008088.0,17008088.0,21000000.0,1.22,-12.39,-24.41,1520592552,1
litecoin,Litecoin,LTC,5,165.543,0.0190974,684917000.0,9195860766.0,55549681.0,55549681.0,84000000.0,1.31,-11.14,-20.16,1520592541,1
neo,NEO,NEO,6,83.2441,0.00960319,181509000.0,5410866500.0,65000000.0,100000000.0,100000000.0,1.71,-17.12,-33.72,1520592547,1
stellar,Stellar,XLM,7,0.283843,0.00003274,54464100.0,5250641247.0,18498399632.0,103748462367,,1.36,-14.72,-12.75,1520592542,1
cardano,Cardano,ADA,8,0.199089,0.00002297,202021000.0,5161794546.0,25927070538.0,31112483745.0,45000000000.0,1.25,-18.35,-31.97,1520592554,1
monero,Monero,XMR,9,256.933,0.0296402,139156000.0,4060735202.0,15804646.0,15804646.0,,3.52,-20.6,-19.55,1520592542,1
eos,EOS,EOS,10,5.62139,0.00064849,382529000.0,4028258982.0,716594825.0,900000000.0,1000000000.0,1.31,-15.32,-32.19,1520592551,1
dash,Dash,DASH,11,449.426,0.0518466,107569000.0,3566394285.0,7935443.0,7935443.0,18900000.0,0.5,-13.94,-26.22,1520592541,1
iota,IOTA,MIOTA,12,1.23519,0.00014249,44722900.0,3433248010.0,2779530283.0,2779530283.0,2779530283.0,-0.35,-18.71,-36.11,1520592550,1
nem,NEM,XEM,13,0.339846,0.00003921,68864800.0,3058614000.0,8999999999.0,8999999999.0,,-0.58,-3.26,-15.95,1520592544,1
tether,Tether,USDT,14,1.002,0.00011559,3002510000.0,2221575095.0,2217140814.0,2280109970.0,,0.05,0.05,0.15,1520592545,1
tron,TRON,TRX,15,0.032667,0.00000377,231368000.0,2147796204.0,65748192475.0,100000000000,,1.44,-16.54,-35.88,1520592553,1
ethereum-classic,Ethereum Classic,ETC,16,21.1642,0.00244154,583790000.0,2124556323.0,100384438.0,100384438.0,,0.4,-14.5,-33.77,1520592547,1
vechain,VeChain,VEN,17,3.37565,0.00038942,74549900.0,1620096105.0,479936043.0,873378637.0,,1.97,-18.49,-28.5,1520592552,1
lisk,Lisk,LSK,18,14.1561,0.00163307,29659100.0,1452845666.0,102630362.0,118847008.0,,1.25,-16.11,-27.17,1520592546,1
qtum,Qtum,QTUM,19,18.0801,0.00208575,161850000.0,1336767525.0,73935848.0,100435848.0,,1.16,-17.5,-30.63,1520592550,1
bitcoin-gold,Bitcoin Gold,BTG,20,78.7338,0.00908288,24775900.0,1328236142.0,16869961.0,16969961.0,21000000.0,1.13,-15.73,-29.77,1520592555,1
omisego,OmiseGO,OMG,21,12.2355,0.00141151,49582900.0,1248541642.0,102042552.0,140245398.0,,1.12,-18.28,-33.37,1520592551,1
nano,Nano,NANO,22,9.32852,0.00107615,55448200.0,1243009331.0,133248289.0,133248289.0,133248290.0,0.45,-21.98,-43.17,1520592549,1
zcash,Zcash,ZEC,23,287.131,0.0331239,63303800.0,988005209.0,3440956.0,3440956.0,,0.92,-16.75,-25.62,1520592548,1
icon,ICON,ICX,24,2.38389,0.00027501,18997600.0,920521278.0,386142514.0,400230000.0,,1.86,-20.21,-35.13,1520592554,1
binance-coin,Binance Coin,BNB,25,7.34136,0.00084691,52576900.0,726897419.0,99014000.0,197192382.0,,1.26,-16.53,-28.84,1520592552,1
steem,Steem,STEEM,26,2.31276,0.0002668,4924370.0,582047474.0,251667909.0,268642003.0,,1.16,-20.34,-29.47,1520592546,1
digixdao,DigixDAO,DGD,27,288.876,0.0333253,19460500.0,577752000.0,2000000.0,2000000.0,,0.78,-26.84,-43.65,1520592546,1
waves,Waves,WAVES,28,5.70641,0.0006583,25840900.0,570641000.0,100000000.0,100000000.0,,1.75,-9.99,-13.66,1520592546,1
bytecoin-bcn,Bytecoin,BCN,29,0.00298554,0.00000034,4210930.0,548657840.0,183771726501,183771726501,184470000000,1.62,-16.88,-33.36,1520592542,1
verge,Verge,XVG,30,0.0350626,0.00000404,12906200.0,514968193.0,14687108010.0,14687108010.0,16555000000.0,1.3,-18.91,-41.61,1520592543,1
stratis,Stratis,STRAT,31,5.15098,0.00059423,8003930.0,508761214.0,98769790.0,98769790.0,,-0.48,-20.58,-31.84,1520592547,1
populous,Populous,PPT,32,13.4922,0.00155649,2682110.0,499265732.0,37004027.0,53252246.0,53252246.0,0.11,-21.55,-39.19,1520592551,1
maker,Maker,MKR,33,793.922,0.0915883,456043.0,490824628.0,618228.0,1000000.0,,1.26,-10.94,-22.26,1520592548,1
status,Status,SNT,34,0.138125,0.00001593,41175500.0,479360573.0,3470483788.0,6804870174.0,,0.5,-14.75,-10.46,1520592551,1
rchain,RChain,RHOC,35,1.29469,0.00014936,728572.0,465323591.0,359409272.0,870663574.0,1000000000.0,2.28,-15.62,-27.68,1520592553,1
dogecoin,Dogecoin,DOGE,36,0.00382161,0.00000044,12697200.0,433816056.0,113516569069,113516569069,,1.61,-12.56,-34.98,1520592543,1
siacoin,Siacoin,SC,37,0.0125419,0.00000145,6722150.0,413711283.0,32986332464.0,32986332464.0,,0.94,-21.28,-40.49,1520592545,1
bitshares,BitShares,BTS,38,0.157048,0.00001812,11970500.0,409942394.0,2610300000.0,2610300000.0,3600570502.0,-0.44,-13.44,-32.74,1520592543,1
aeternity,Aeternity,AE,39,1.73621,0.00020029,4723770.0,404572474.0,233020472.0,273685830.0,,0.47,-8.67,-25.74,1520592550,1
decred,Decred,DCR,40,56.9176,0.00656612,1066790.0,392665493.0,6898841.0,7318841.0,21000000.0,1.75,-13.71,-28.46,1520592546,1
