id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,current_ind
bitcoin,Bitcoin,BTC,1,10111.0,1.0,8805210000.0,170937577100,16906100.0,16906100.0,21000000.0,0.98,-6.5,-3.89,1520462966,1
ethereum,Ethereum,ETH,2,763.237,0.0759399,2191000000.0,74833284869.0,98047245.0,98047245.0,,1.58,-6.78,-11.73,1520463251,1
ripple,Ripple,XRP,3,0.887069,0.00008826,842633000.0,34677262943.0,39091956706.0,99992520283.0,100000000000,1.11,-5.31,-2.8,1520463241,1
bitcoin-cash,Bitcoin Cash,BCH,4,1121.23,0.11156,456967000.0,19066782442.0,17005238.0,17005238.0,21000000.0,2.76,-7.19,-7.97,1520463252,1
litecoin,Litecoin,LTC,5,188.337,0.018739,763392000.0,10458034525.0,55528306.0,55528306.0,84000000.0,1.55,-4.79,-8.68,1520463240,1
neo,NEO,NEO,6,102.819,0.0102302,294369000.0,6683235000.0,65000000.0,100000000.0,100000000.0,1.84,-2.54,-22.7,1520463247,1
cardano,Cardano,ADA,7,0.255098,0.00002538,196132000.0,6613943840.0,25927070538.0,31112483745.0,45000000000.0,1.6,-11.4,-18.2,1520463254,1
stellar,Stellar,XLM,8,0.329504,0.00003278,62870100.0,6085409493.0,18468393382.0,103748462367,,1.79,-3.56,-2.88,1520463243,1
monero,Monero,XMR,9,345.115,0.034338,162467000.0,5452600270.0,15799372.0,15799372.0,,1.91,-0.42,19.46,1520463242,1
eos,EOS,EOS,10,6.6045,0.00065713,429206000.0,4717976489.0,714357860.0,900000000.0,1000000000.0,0.18,-9.24,-22.56,1520463251,1
iota,IOTA,MIOTA,11,1.55015,0.00015423,69345100.0,4308688868.0,2779530283.0,2779530283.0,2779530283.0,1.13,-9.09,-17.87,1520463251,1
dash,Dash,DASH,12,519.621,0.0517008,110463000.0,4121902065.0,7932516.0,7932516.0,18900000.0,0.91,-9.59,-12.09,1520463241,1
